AxIS Spike File,C:\Users\Emily Gordon\OneDrive - Nexus365\DPhil OXION\DB Rotation\MEA Project\MEA Paper\MEA_paper_hippocampal_data_analysis\Maddy_WT Hippocampal Culture\Baseline_WT hippocampal culture_11DIV_14-04-2023(000)(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,120.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,
Activity Metrics
    Number of Spikes,583.000000,1598.000000,852.000000,91.000000,23.000000,2333.000000,472.000000,0.000000,1764.000000,979.000000,189.000000,1551.000000,314.000000,401.000000,205.000000,150.000000,338.000000,53.000000,1328.000000,0.000000,585.000000,246.000000,0.000000,21.000000
    Mean Firing Rate (Hz),0.303646,0.832292,0.443750,0.047396,0.011979,1.215104,0.245833,0.000000,0.918750,0.509896,0.098437,0.807813,0.163542,0.208854,0.106771,0.078125,0.176042,0.027604,0.691667,0.000000,0.304688,0.128125,0.000000,0.010937
    ISI Coefficient of Variation - Avg,2.986075,1.519886,3.950652,4.301414,0.994182,1.908426,1.844601, ,2.170562,2.501359,1.522291,1.484660,2.005241,2.007804,1.185015,6.112560,1.045777,1.700198,1.448710, ,1.295473,2.815882, ,0.981439
    Number of Active Electrodes,7.000000,9.000000,8.000000,2.000000,2.000000,5.000000,2.000000,0.000000,12.000000,6.000000,4.000000,8.000000,5.000000,5.000000,3.000000,1.000000,2.000000,1.000000,9.000000,0.000000,5.000000,3.000000,0.000000,1.000000
    Weighted Mean Firing Rate (Hz),0.688095,1.475000,0.866667,0.379167,0.087500,3.865000,1.937500, ,1.221528,1.355556,0.364583,1.612500,0.520000,0.663333,0.552778,1.183333,1.379167,0.375000,1.229630, ,0.961667,0.655556, ,0.175000
Electrode Burst Metrics
    Number of Bursts,25.000000,76.000000,42.000000,5.000000,0.000000,170.000000,34.000000,0.000000,82.000000,51.000000,6.000000,65.000000,19.000000,8.000000,10.000000,5.000000,4.000000,0.000000,26.000000,0.000000,7.000000,9.000000,0.000000,0.000000
    Number of Bursting Electrodes,6.000000,7.000000,8.000000,2.000000,0.000000,2.000000,2.000000,0.000000,11.000000,6.000000,3.000000,7.000000,4.000000,5.000000,2.000000,1.000000,1.000000,0.000000,5.000000,0.000000,2.000000,2.000000,0.000000,0.000000
    Burst Duration - Avg (sec),0.084102,0.058076,0.135210,0.150433, ,0.083957,0.044229, ,0.097242,0.092339,0.092533,0.060492,0.110298,0.216216,0.081769,0.176336,0.113440, ,0.100384, ,0.074453,0.118480, , 
    Burst Duration - Std (sec),0.020423,0.030015,0.070414,0.021147, ,0.021940,0.004609, ,0.057142,0.033216,0.016088,0.019700,0.028725,0.081616,0.012093, , , ,0.038024, ,0.027077,0.056116, , 
    Number of Spikes per Burst - Avg,15.602778,8.619501,18.244792,14.500000, ,11.760114,6.316667, ,12.544260,10.962302,10.250000,7.042888,9.692857,8.766667,5.944444,27.600000,10.500000, ,10.903810, ,7.083333,9.321429, , 
    Number of Spikes per Burst - Std,12.774021,2.176720,9.004971,13.435029, ,0.153779,0.023570, ,7.145891,3.997749,4.380354,1.873869,3.188105,2.947692,1.335646, , , ,10.876737, ,0.117851,3.990103, , 
    Mean ISI within Burst - Avg (sec),0.008859,0.008386,0.008386,0.020525, ,0.008005,0.008099, ,0.011832,0.010582,0.011693,0.009953,0.017297,0.029325,0.017977,0.006625,0.015693, ,0.014203, ,0.012557,0.017645, , 
    Mean ISI within Burst - Std (sec),0.005226,0.004571,0.003331,0.018873, ,0.002218,0.001274, ,0.014141,0.004854,0.006007,0.003885,0.010866,0.010921,0.006510, , , ,0.005228, ,0.004304,0.015519, , 
    Median ISI within Burst - Avg (sec),0.005859,0.005947,0.005310,0.016957, ,0.005087,0.004314, ,0.009687,0.007538,0.007063,0.006570,0.011367,0.023215,0.008089,0.003352,0.010860, ,0.007815, ,0.004910,0.016346, , 
    Median ISI within Burst - Std (sec),0.003268,0.003434,0.001747,0.016551, ,0.000997,0.000478, ,0.015547,0.004898,0.003259,0.004063,0.009312,0.012282,0.003608, , , ,0.002568, ,0.000382,0.014785, , 
    Median/Mean ISI within Burst - Avg,0.727897,0.763224,0.668723,0.791128, ,0.694364,0.675715, ,0.764722,0.701453,0.620576,0.699503,0.642610,0.747663,0.460788,0.564754,0.631459, ,0.575281, ,0.453165,0.922517, , 
    Median/Mean ISI within Burst - Std,0.163323,0.123732,0.199159,0.080771, ,0.049607,0.020155, ,0.160479,0.168115,0.153047,0.104628,0.155622,0.152502,0.014744, , , ,0.066969, ,0.220234,0.025524, , 
    Inter-Burst Interval - Avg (sec),28.178607,7.718479,35.554427,24.196700, ,1.516154,8.014952, ,19.116436,18.250209,23.128053,13.150396,46.591818,67.444020,12.365490,17.118720,34.144000, ,14.630026, ,17.244512,45.529320, , 
    Inter-Burst Interval - Std (sec),18.259271,1.314880,16.136844,0.706909, ,0.603223,4.959161, ,11.300921,9.452671,0.000000,8.087191,45.655715,36.464959,0.000000,0.000000,0.000000, ,8.488880, ,0.000000,42.615629, , 
    Burst Frequency - Avg (Hz),0.034722,0.090476,0.043750,0.020833, ,0.708333,0.141667, ,0.062121,0.070833,0.016667,0.077381,0.039583,0.013333,0.041667,0.041667,0.033333, ,0.043333, ,0.029167,0.037500, , 
    Burst Frequency - Std (Hz),0.012266,0.063178,0.063738,0.005893, ,0.282843,0.082496, ,0.066809,0.058393,0.014434,0.081751,0.017180,0.007454,0.047140, , , ,0.019003, ,0.029463,0.029463, , 
    IBI Coefficient of Variation - Avg,1.159092,0.602734,1.002650,0.080412, ,0.622274,0.682779, ,0.952579,0.547491,0.695247,0.806301,1.109386,0.787817,1.137611,1.133854,0.582324, ,0.633074, ,0.891508,1.529107, , 
    IBI Coefficient of Variation - Std,0.156828,0.113247,0.155775,0.000000, ,0.064751,0.020010, ,0.226845,0.134140,0.000000,0.202578,0.230907,0.000000,0.000000,0.000000,0.000000, ,0.273116, ,0.000000,0.000000, , 
