AxIS Spike File,C:\Users\Emily Gordon\OneDrive - Nexus365\DPhil OXION\DB Rotation\MEA Project\MEA Paper\MEA_paper_hippocampal_data_analysis\Maddy_WT Hippocampal Culture\Baseline_WT hippocampal culture_31DIV_04-05-2023(000)(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,120.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,
Activity Metrics
    Number of Spikes,5216.000000,2421.000000,7815.000000,712.000000,1001.000000,5501.000000,778.000000,774.000000,3.000000,990.000000,1406.000000,7472.000000,872.000000,552.000000,159.000000,418.000000,2.000000,0.000000,200.000000,0.000000,2150.000000,3340.000000,8.000000,131.000000
    Mean Firing Rate (Hz),2.716667,1.260938,4.070313,0.370833,0.521354,2.865104,0.405208,0.403125,0.001563,0.515625,0.732292,3.891667,0.454167,0.287500,0.082812,0.217708,0.001042,0.000000,0.104167,0.000000,1.119792,1.739583,0.004167,0.068229
    ISI Coefficient of Variation - Avg,7.374411,3.621445,4.766296,3.728054,3.588727,8.931660,2.064504,3.565996, ,3.263628,3.771683,3.036889,1.658507,2.340819,2.421438,5.289288, , ,0.716406, ,2.744497,5.465182, ,7.328259
    Number of Active Electrodes,13.000000,12.000000,15.000000,7.000000,6.000000,11.000000,6.000000,4.000000,0.000000,12.000000,7.000000,13.000000,13.000000,4.000000,3.000000,5.000000,0.000000,0.000000,2.000000,0.000000,10.000000,9.000000,0.000000,1.000000
    Weighted Mean Firing Rate (Hz),3.343590,1.681250,4.341667,0.847619,1.376389,4.156061,1.061111,1.610417, ,0.687500,1.667857,4.783333,0.552564,1.129167,0.388889,0.686667, , ,0.833333, ,1.791667,3.086111, ,1.025000
Electrode Burst Metrics
    Number of Bursts,199.000000,75.000000,324.000000,44.000000,62.000000,260.000000,36.000000,58.000000,0.000000,70.000000,66.000000,263.000000,31.000000,28.000000,9.000000,12.000000,0.000000,0.000000,0.000000,0.000000,102.000000,87.000000,0.000000,4.000000
    Number of Bursting Electrodes,12.000000,12.000000,15.000000,6.000000,5.000000,9.000000,3.000000,4.000000,0.000000,11.000000,6.000000,13.000000,13.000000,4.000000,2.000000,5.000000,0.000000,0.000000,0.000000,0.000000,9.000000,8.000000,0.000000,1.000000
    Burst Duration - Avg (sec),0.199208,0.148722,0.115700,0.103479,0.179148,0.158137,0.064192,0.065630, ,0.102401,0.213109,0.149196,0.296571,0.087263,0.068300,0.266469, , , , ,0.116030,0.301720, ,0.180140
    Burst Duration - Std (sec),0.020912,0.046159,0.025573,0.021226,0.065998,0.022605,0.012336,0.015764, ,0.047798,0.110880,0.054486,0.136054,0.029855,0.043944,0.109570, , , , ,0.045909,0.117386, , 
    Number of Spikes per Burst - Avg,24.721269,26.346032,20.768528,9.785645,10.629307,19.908071,12.638889,13.165239, ,11.750866,19.134183,20.751115,28.032051,9.126984,8.166667,27.933333, , , , ,13.187495,39.097104, ,30.500000
    Number of Spikes per Burst - Std,13.402953,11.591790,12.587777,6.039009,5.794913,9.372310,3.039763,6.655547, ,6.733561,9.059097,12.082250,24.440487,2.712103,1.649916,25.521668, , , , ,6.531893,36.746076, , 
    Mean ISI within Burst - Avg (sec),0.012153,0.007086,0.008134,0.014495,0.023329,0.010838,0.006352,0.006155, ,0.011084,0.013026,0.010698,0.016920,0.011377,0.009928,0.019761, , , , ,0.011943,0.013063, ,0.006286
    Mean ISI within Burst - Std (sec),0.009650,0.003936,0.004704,0.005854,0.011575,0.006754,0.002196,0.002222, ,0.004623,0.007265,0.006837,0.008949,0.003253,0.007726,0.014698, , , , ,0.003328,0.008965, , 
    Median ISI within Burst - Avg (sec),0.005929,0.003260,0.003883,0.006967,0.016887,0.004974,0.003896,0.003726, ,0.005484,0.007113,0.005983,0.008426,0.005621,0.005860,0.014075, , , , ,0.007016,0.008028, ,0.003380
    Median ISI within Burst - Std (sec),0.009393,0.000758,0.001903,0.002819,0.013096,0.004908,0.000882,0.000722, ,0.003491,0.006362,0.004564,0.007329,0.001702,0.002932,0.016532, , , , ,0.003561,0.007612, , 
    Median/Mean ISI within Burst - Avg,0.445540,0.524408,0.583048,0.549376,0.627022,0.465884,0.706174,0.719519, ,0.533528,0.585479,0.625359,0.436620,0.528810,0.700544,0.595493, , , , ,0.621172,0.596535, ,0.570937
    Median/Mean ISI within Burst - Std,0.162373,0.109342,0.127808,0.082499,0.212701,0.103427,0.088540,0.127505, ,0.121772,0.201310,0.167880,0.161915,0.078215,0.209082,0.252839, , , , ,0.113185,0.107182, , 
    Inter-Burst Interval - Avg (sec),6.637871,18.463565,7.183445,16.609363,8.108718,4.046256,18.905325,8.434643, ,23.104842,8.161036,6.397565,0.637478,18.908436,13.565016,1.319580, , , , ,14.218318,12.122720, ,3.497867
    Inter-Burst Interval - Std (sec),2.317275,2.300244,9.017462,8.613811,7.480211,1.516147,16.078387,0.863124, ,10.763705,3.256653,4.815623,0.297255,8.243083,9.981893,0.538867, , , , ,10.339239,3.419824, ,0.000000
    Burst Frequency - Avg (Hz),0.138194,0.052083,0.180000,0.061111,0.103333,0.240741,0.100000,0.120833, ,0.053030,0.091667,0.168590,0.019872,0.058333,0.037500,0.020000, , , , ,0.094444,0.090625, ,0.033333
    Burst Frequency - Std (Hz),0.024479,0.005180,0.075842,0.038249,0.068109,0.047222,0.088192,0.014434, ,0.017979,0.125499,0.125654,0.006400,0.023570,0.017678,0.007454, , , , ,0.071200,0.037911, , 
    IBI Coefficient of Variation - Avg,1.285870,0.224020,0.581859,0.851176,0.849530,2.187499,0.760794,0.479153, ,0.508146,0.734517,0.586368,0.338136,0.531990,0.882131,0.996371, , , , ,0.688238,0.814368, ,0.862440
    IBI Coefficient of Variation - Std,0.141610,0.037576,0.234629,0.457670,0.185814,0.314260,0.126534,0.126598, ,0.204371,0.178413,0.239605,0.285760,0.237028,0.567948,0.013026, , , , ,0.212918,0.321431, ,0.000000
    Burst Percentage - Avg,87.304960,87.310585,87.228789,55.545073,39.280272,65.906964,25.317900,75.896691,0.000000,79.020652,49.395693,59.783755,79.385227,41.177895,18.841355,72.121212,0.000000, ,0.000000, ,59.815620,65.908677,0.000000,33.062331
    Burst Percentage - Std,28.685665,10.399795,22.061894,36.960629,41.877326,46.561560,39.531366,43.131118,0.000000,30.646969,42.664159,35.368730,33.345870,40.368650,29.533470,38.443547, , ,0.000000, ,34.221785,43.812337, ,57.265636
Network Burst Metrics
    Number of Network Bursts,15.000000,7.000000,25.000000,8.000000,2.000000,27.000000,4.000000,0.000000,0.000000,8.000000,4.000000,17.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,10.000000,9.000000,0.000000,0.000000
    Network Burst Frequency,0.125000,0.058333,0.208333,0.066667,0.016667,0.225000,0.033333, , ,0.066667,0.033333,0.141667,0.008333, , ,0.016667, , , , ,0.083333,0.075000, , 
    Network Burst Duration - Avg (sec),0.280944,0.271737,0.172176,0.196070,0.699080,0.216207,0.116400, , ,0.197670,0.438040,0.318184,1.157920, , ,0.398360, , , , ,0.293904,0.534133, , 
    Network Burst Duration - Std (sec),0.144392,0.087167,0.087966,0.120127,0.414251,0.201767,0.029015, , ,0.063877,0.110533,0.166078, , , ,0.128015, , , , ,0.318632,0.364439, , 
    Number of Spikes per Network Burst - Avg,347.733333,295.428571,309.280000,68.375000,83.000000,203.666667,71.000000, , ,123.750000,209.500000,347.823529,872.000000, , ,160.500000, , , , ,145.800000,354.666667, , 
    Number of Spikes per Network Burst - Std,178.417435,107.814435,87.447375,12.927683,42.426407,169.876652,7.615773, , ,29.974990,57.772542,268.887345, , , ,40.305087, , , , ,192.168213,220.752690, , 
    Mean ISI within Network Burst - Avg (sec),0.000819,0.001047,0.000557,0.002778,0.008334,0.001021,0.001677, , ,0.001658,0.002122,0.001206,0.001329, , ,0.002475, , , , ,0.002416,0.001450, , 
    Mean ISI within Network Burst - Std (sec),0.000138,0.000426,0.000186,0.001214,0.000740,0.000257,0.000475, , ,0.000511,0.000253,0.000580, , , ,0.000177, , , , ,0.001548,0.000249, , 
    Median ISI within Network Burst - Avg (sec),0.000325,0.000331,0.000283,0.001835,0.003420,0.000388,0.001050, , ,0.000585,0.001180,0.000536,0.000560, , ,0.001560, , , , ,0.001088,0.000844, , 
    Median ISI within Network Burst - Std (sec),0.000054,0.000072,0.000040,0.000566,0.000820,0.000053,0.000020, , ,0.000056,0.000177,0.000220, , , ,0.000057, , , , ,0.000516,0.000114, , 
    Median/Mean ISI within Network Burst - Avg,0.399693,0.337069,0.550313,0.698358,0.407607,0.405462,0.657610, , ,0.376697,0.555795,0.486925,0.421238, , ,0.631057, , , , ,0.501021,0.588145, , 
    Median/Mean ISI within Network Burst - Std,0.044350,0.081354,0.155957,0.136817,0.062234,0.128249,0.150497, , ,0.090876,0.038065,0.143660, , , ,0.022306, , , , ,0.142559,0.063023, , 
    Number of Elecs Participating in Burst - Avg,12.533333,11.857143,13.080000,7.000000,6.000000,10.777778,6.750000, , ,11.875000,7.750000,12.941176,15.000000, , ,6.000000, , , , ,9.600000,8.888889, , 
    Number of Elecs Participating in Burst - Std,0.516398,0.377964,0.400000,0.000000,0.000000,1.120897,0.957427, , ,0.353553,0.957427,0.899346, , , ,0.000000, , , , ,0.516398,0.600925, , 
    Number of Spikes per Network Burst per Channel - Avg,27.338462,24.679654,23.624615,9.767857,13.833333,18.171862,10.592262, , ,10.484848,27.036706,25.922280,58.133333, , ,26.750000, , , , ,14.912222,39.369753, , 
    Number of Spikes per Network Burst per Channel - Std,13.442725,8.827574,6.587124,1.846812,7.071068,13.905196,1.050158, , ,2.896457,6.597237,18.782506, , , ,6.717514, , , , ,19.095901,23.871998, , 
    Network Burst Percentage,100.000000,85.419248,98.937940,76.825843,16.583417,99.963643,36.503856, , ,100.000000,59.601707,79.135439,100.000000, , ,76.794258, , , , ,67.813953,95.568862, , 
    Network IBI Coefficient of Variation,1.142201,0.214187,0.439708,0.786121, ,2.084669,0.597104, , ,0.370655,0.602266,0.582190, , , , , , , , ,0.453236,0.524223, , 
    Network Normalized Duration IQR,0.749466,0.209941,0.439807,0.335906, ,1.534724,0.176419, , ,0.111495,0.025291,0.445172, , , , , , , , ,0.551347,1.063788, , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.530724,0.506088,0.533567,0.119404,0.058364,0.461037,0.114697,0.096917,0.000000,0.364034,0.139922,0.366413,0.386518,0.111508,0.042581,0.116689,0.000000,0.000000,0.018896,0.000000,0.217796,0.217294,0.000000,0.062656
    Area Under Cross-Correlation,11.184167,5.762014,22.684097,0.295278,0.107361,9.301806,0.252986,0.329444,0.000000,1.065139,0.646944,13.160833,1.314931,0.090903,0.010972,0.183611,0.000000,0.000000,0.001875,0.000000,1.498472,3.128542,0.000000,0.003750
    Full Width at Half Height of Normalized Cross-Correlation,12.000000,13.000000,12.000000,19.000000,8.000000,12.000000,8.000000,6.000000, ,9.000000,12.000000,12.000000,16.000000,8.000000,8.000000,10.000000, , ,1.000000, ,10.000000,14.000000, ,13.000000
    Full Width at Half Height of Cross-Correlation,29.000000,86.000000,92.000000,64.000000,39.000000,29.000000,27.000000,60.000000, ,19.000000,72.000000,132.000000,95.000000,16.000000,17.000000,105.000000, , ,1.000000, ,47.000000,158.000000, ,14.000000
    Synchrony Index,0.812612,0.852608,0.641924,0.515060,0.181042,0.582336,0.313130,0.425122,0.000000,0.671036,0.416636,0.458616,0.608963,0.345497,0.252069,0.584810,0.000000,0.000000,0.356762,0.000000,0.485076,0.417740,0.000000,0.293258
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,34.000000,34.000000,11.000000,23.000000,13.000000,21.000000,33.000000, , ,44.000000,13.000000,44.000000,43.000000, , ,11.000000, , , , ,34.000000,14.000000, , 
    Percent Bursts with Start Electrode,33.333333,71.428571,56.000000,50.000000,50.000000,48.148148,75.000000, , ,62.500000,50.000000,41.176471,100.000000, , ,100.000000, , , , ,30.000000,77.777778, , 
    Burst Peak (Max Spikes per sec),4466.666667,3428.571429,4440.000000,1000.000000,1500.000000,2888.888889,2000.000000, , ,4000.000000,2000.000000,2352.941176,6000.000000, , ,2000.000000, , , , ,1700.000000,1777.777778, , 
    Time to Burst Peak (ms),22.500000,164.500000,40.500000,42.500000,81.500000,14.500000,72.500000, , ,8.500000,165.500000,90.500000,9.500000, , ,64.500000, , , , ,8.500000,147.500000, , 
Viability Metrics
    Resistance - Avg (kOhms),22.918215,25.178580,24.785624,11.662096,12.396178,18.745411,17.992276,13.787861,32.453564,23.669222,16.300825,24.779794,21.916566,18.048899,14.445112,17.543916,13.732052,15.195565,20.080562,6.155172,19.319346,17.958772,13.387909,12.644426
    Resistance - Std (kOhms),10.341665,10.489728,8.905058,4.716958,5.686692,10.791307,10.753608,5.868481,11.099179,9.418961,7.150552,12.787849,8.814382,9.528053,5.166795,7.691527,6.277705,8.314280,9.961183,0.248947,8.595538,9.531165,6.274544,5.223193
    Number of Covered Electrodes,9.000000,10.000000,10.000000,1.000000,1.000000,6.000000,4.000000,3.000000,13.000000,11.000000,4.000000,8.000000,10.000000,5.000000,2.000000,3.000000,3.000000,4.000000,8.000000,0.000000,6.000000,5.000000,2.000000,1.000000
    Weighted Mean Resistance (kOhms),29.033996,31.100199,28.266408,26.943626,28.050558,30.135696,30.642280,24.210497,34.116854,27.383596,26.086682,34.458826,26.266816,27.244109,25.343062,29.695934,24.617930,27.231021,27.745153, ,26.898208,29.592133,26.563745,30.018716

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,284.000000,280.000000,595.000000,94.000000,776.000000,290.000000,664.000000,0.000000,378.000000,20.000000,179.000000,765.000000,590.000000,0.000000,301.000000,0.000000,229.000000,94.000000,210.000000,130.000000,348.000000,0.000000,0.000000,45.000000,0.000000,258.000000,267.000000,436.000000,0.000000,191.000000,61.000000,152.000000,358.000000,671.000000,1034.000000,1003.000000,398.000000,33.000000,430.000000,51.000000,536.000000,517.000000,104.000000,524.000000,186.000000,0.000000,971.000000,999.000000,0.000000,79.000000,0.000000,41.000000,86.000000,137.000000,42.000000,0.000000,0.000000,286.000000,0.000000,0.000000,41.000000,0.000000,0.000000,0.000000,2.000000,0.000000,364.000000,159.000000,273.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,103.000000,26.000000,0.000000,66.000000,715.000000,690.000000,36.000000,0.000000,992.000000,1009.000000,8.000000,22.000000,445.000000,298.000000,7.000000,0.000000,0.000000,629.000000,469.000000,181.000000,0.000000,0.000000,29.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,182.000000,444.000000,42.000000,2.000000,45.000000,7.000000,22.000000,0.000000,0.000000,0.000000,0.000000,1.000000,264.000000,0.000000,0.000000,266.000000,0.000000,0.000000,0.000000,124.000000,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.000000,15.000000,0.000000,0.000000,216.000000,47.000000,0.000000,109.000000,32.000000,32.000000,129.000000,61.000000,0.000000,55.000000,116.000000,37.000000,23.000000,126.000000,337.000000,173.000000,637.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,23.000000,0.000000,0.000000,82.000000,785.000000,338.000000,39.000000,1532.000000,197.000000,331.000000,947.000000,119.000000,1.000000,7.000000,1123.000000,786.000000,2.000000,175.000000,190.000000,900.000000,72.000000,56.000000,79.000000,0.000000,47.000000,24.000000,167.000000,2.000000,32.000000,25.000000,143.000000,45.000000,8.000000,10.000000,112.000000,50.000000,285.000000,33.000000,0.000000,118.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,106.000000,0.000000,0.000000,0.000000,5.000000,11.000000,8.000000,0.000000,7.000000,44.000000,0.000000,0.000000,0.000000,85.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,156.000000,6.000000,0.000000,0.000000,176.000000,10.000000,0.000000,0.000000,55.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,339.000000,0.000000,0.000000,0.000000,567.000000,0.000000,326.000000,0.000000,77.000000,430.000000,132.000000,150.000000,50.000000,24.000000,0.000000,55.000000,129.000000,0.000000,291.000000,377.000000,0.000000,1.000000,0.000000,0.000000,6.000000,1018.000000,76.000000,166.000000,12.000000,545.000000,719.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,2.000000,0.000000,123.000000
