Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00127.682400,B3_42,11,0.0264
,,00127.904880,B6_14,8,0.02272
,,00127.893760,B6_33,6,0.01504
,,00127.885680,B6_44,7,0.01704
,,00128.909520,D3_33,19,0.0704
,,00128.559200,C3_24,56,0.38488
,,00128.982640,B4_43,6,0.01736
,,00129.370880,B6_23,5,0.01624
,,00129.487600,C1_11,5,0.0248
,,00129.492240,C1_13,16,0.066
,,00129.430960,C1_23,18,0.11552
,,00129.435760,C1_33,23,0.10976
,,00129.443280,C1_43,28,0.08624
,,00129.376160,B6_14,7,0.09656
,,00129.380160,B6_11,5,0.0916
,,00129.646960,D1_33,5,0.02184
,,00129.648560,D1_24,10,0.02336
,,00129.876400,A6_12,32,0.13984
,,00129.873280,A6_11,32,0.1432
,,00129.876080,A6_42,23,0.12768
,,00129.896480,A6_43,24,0.12392
,,00129.900320,A6_32,16,0.09952
,,00129.872640,A6_21,50,0.15232
,,00129.887760,A6_31,23,0.11728
,,00129.870480,A6_22,47,0.1528
,,00130.336880,A3_41,6,0.01536
,,00130.323120,B6_44,5,0.01224
,,00130.521440,B2_31,7,0.0876
,,00130.528400,B2_22,20,0.09032
,,00130.343440,A3_21,18,0.09872
,,00130.320880,A3_31,17,0.1204
,,00130.299360,A3_11,21,0.15272
,,00130.302000,A3_12,30,0.15256
,,00130.305040,A3_13,46,0.15464
,,00130.317520,A3_23,13,0.12256
,,00130.302240,A3_14,43,0.14872
,,00130.310000,A3_24,49,0.14352
,,00130.308480,A3_34,26,0.13016
,,00130.331760,A3_32,27,0.10808
,,00130.311520,A3_44,47,0.13832
,,00130.311600,A3_43,40,0.14168
,,00130.627760,B4_43,5,0.0116
,,00131.417520,B6_14,36,0.12992
,,00131.441600,B6_11,14,0.2064
,,00131.420000,B6_33,19,0.12208
,,00131.414240,B6_23,20,0.12304
,,00131.434480,B6_34,13,0.09816
,,00131.439440,B6_44,19,0.14808
,,00131.914720,D1_24,7,0.01792
,,00132.429040,C4_11,5,0.05216
,,00132.426160,C4_21,16,0.07136
,,00132.427840,C4_31,7,0.03568
,,00133.045200,A2_21,7,0.02792
,,00133.048800,A2_11,5,0.01464
,,00133.046400,A2_33,8,0.01856
,,00133.044080,A2_34,9,0.03632
,,00133.046480,A2_32,6,0.01928
,,00133.050160,A2_44,5,0.018
,,00133.356640,D1_24,7,0.01592
,,00133.424640,D3_33,6,0.11144
,,00133.385120,D3_32,6,0.13552
,,00135.052320,B4_33,6,0.01336
,,00135.052800,B4_24,5,0.01088
,,00135.049920,B4_43,7,0.01688
,,00134.989680,C4_21,20,0.09896
,,00134.993600,C4_31,7,0.07912
,,00135.280000,C4_11,5,0.02904
,,00135.276560,C4_21,23,0.07608
,,00135.281040,C4_31,7,0.05568
,,00135.499200,C4_21,26,0.32728
,,00136.123840,D1_21,19,0.11032
,,00136.125920,D1_31,16,0.08704
,,00136.135360,D1_33,6,0.07632
,,00136.128000,D1_42,16,0.09488
,,00136.818320,B3_21,7,0.01952
,,00136.814800,B3_31,20,0.05648
,,00136.824640,B3_11,9,0.03104
,,00136.822960,B3_12,12,0.03968
,,00136.817680,B3_22,6,0.01816
,,00136.811200,B3_23,6,0.02072
,,00136.806400,B3_14,14,0.06208
,,00136.815120,B3_33,9,0.02312
,,00136.805760,B3_24,12,0.04424
,,00136.809200,B3_34,12,0.0488
,,00136.810560,B3_32,14,0.04024
,,00136.804640,B3_43,20,0.07584
,,00136.804160,B3_44,10,0.03136
,,00136.812720,B3_42,14,0.03632
,,00136.754240,A3_21,18,0.07416
,,00136.751520,A3_31,13,0.06248
,,00136.710160,A3_11,19,0.12304
,,00136.715920,A3_12,31,0.124
,,00136.715920,A3_13,44,0.12808
,,00136.729440,A3_23,6,0.09592
,,00136.716080,A3_14,41,0.11656
,,00136.720800,A3_24,42,0.11464
,,00136.718320,A3_34,20,0.10768
,,00136.746800,A3_32,25,0.0888
,,00136.724160,A3_44,43,0.12488
,,00136.721440,A3_43,44,0.13368
,,00137.007600,A3_21,8,0.04392
,,00137.012320,A3_31,6,0.042
,,00137.005360,A3_11,7,0.04576
,,00137.004960,A3_12,14,0.05536
,,00137.000160,A3_13,24,0.06496
,,00137.006080,A3_23,5,0.0456
,,00137.000800,A3_14,15,0.05624
,,00137.000320,A3_24,20,0.06192
,,00136.987840,A3_34,8,0.0592
,,00137.002800,A3_32,11,0.05248
,,00136.993600,A3_44,26,0.12064
,,00136.996000,A3_43,21,0.07288
,,00137.063680,B6_23,5,0.02584
,,00137.287120,A3_41,6,0.04864
,,00137.285520,A3_21,15,0.11272
,,00137.286240,A3_31,11,0.11184
,,00137.285600,A3_23,9,0.11064
,,00137.366800,A2_34,5,0.04624
,,00137.286560,A3_11,14,0.11416
,,00137.286560,A3_12,14,0.11608
,,00137.280800,A3_13,23,0.12544
,,00137.279600,A3_14,23,0.13488
,,00137.279200,A3_24,27,0.13
,,00137.276160,A3_34,12,0.126
,,00137.282160,A3_32,15,0.1192
,,00137.273120,A3_44,34,0.1328
,,00137.279600,A3_43,34,0.13184
,,00137.518000,B6_44,6,0.01576
,,00138.006400,D1_33,6,0.09672
,,00138.008800,D1_24,5,0.0116
,,00138.039840,B4_33,11,0.09416
,,00138.038000,B4_34,5,0.01208
,,00138.042480,B4_24,20,0.09512
,,00138.043280,B4_42,9,0.07528
,,00138.037760,B4_43,16,0.09832
,,00137.886160,B5_13,7,0.0392
,,00138.031200,D1_21,43,0.29576
,,00138.029840,D1_31,43,0.29312
,,00138.009120,D1_42,30,0.3412
,,00138.046720,B4_21,12,0.11592
,,00138.184400,D1_24,32,0.34376
,,00138.426880,B6_14,23,0.0972
,,00138.455360,B6_11,12,0.18384
,,00138.428320,B6_33,20,0.05584
,,00138.429040,B6_23,17,0.05928
,,00138.426880,B6_34,23,0.06832
,,00138.444000,B6_43,5,0.0096
,,00138.445440,B6_44,20,0.06384
,,00138.571840,D1_21,14,0.1088
,,00138.568000,D1_31,13,0.09984
,,00138.568560,D1_42,9,0.08592
,,00138.789440,A6_11,5,0.01688
,,00138.477440,D6_44,49,0.18768
,,00138.788320,A6_21,14,0.11464
,,00138.786640,A6_22,19,0.12488
,,00138.883200,D1_21,33,0.30616
,,00138.878880,D1_31,31,0.29384
,,00138.961040,D1_22,15,0.21192
,,00138.961840,D1_33,29,0.21672
,,00139.010400,D1_24,36,0.18944
,,00139.115600,D1_34,16,0.06368
,,00138.883360,D1_42,56,0.30712
,,00139.209760,A5_14,6,0.03008
,,00139.223280,A5_13,7,0.03304
,,00139.213040,A5_21,9,0.03496
,,00139.292320,D1_21,34,0.26552
,,00139.303840,D1_31,25,0.22496
,,00139.317520,D1_22,25,0.2132
,,00139.320560,D1_33,37,0.23272
,,00139.323440,D1_24,42,0.23464
,,00139.324960,D1_34,28,0.22832
,,00139.301760,D1_42,55,0.23352
,,00139.669200,D1_21,24,0.19904
,,00139.686320,D1_31,21,0.1484
,,00139.699680,D1_22,15,0.13488
,,00139.705200,D1_33,21,0.10904
,,00139.711680,D1_24,21,0.11104
,,00139.711280,D1_34,16,0.10416
,,00139.680880,D1_42,35,0.16112
,,00139.974160,B1_33,17,0.07352
,,00139.991120,B1_32,7,0.0412
,,00140.392080,A5_32,23,0.20176
,,00140.434560,C3_24,46,0.3228
,,00140.935200,B4_24,5,0.01216
,,00140.932880,B4_43,8,0.01936
,,00141.511120,C1_11,12,0.0572
,,00141.514800,C1_12,6,0.04944
,,00141.552080,C1_13,8,0.05296
,,00141.523760,C1_23,8,0.04272
,,00142.281440,D3_21,7,0.10744
,,00142.281440,D3_23,6,0.09872
,,00142.364400,D3_34,6,0.01728
,,00142.335920,C4_11,5,0.03992
,,00142.335120,C4_21,13,0.05672
,,00142.342880,C4_31,7,0.0424
,,00142.362320,C2_11,28,0.166
,,00142.361360,C2_12,28,0.16688
,,00142.361200,C2_14,27,0.16528
,,00142.370960,C2_34,10,0.1456
,,00142.363760,D3_33,16,0.054
,,00142.496720,C4_21,8,0.03144
,,00142.797680,B6_44,5,0.01384
,,00143.054240,B6_14,10,0.14024
,,00143.161120,B6_11,12,0.10872
,,00143.168960,B6_23,6,0.03704
,,00143.454880,B1_33,5,0.04416
,,00143.266000,A2_21,14,0.1944
,,00143.669440,A4_12,6,0.13112
,,00143.646960,A4_22,6,0.15016
,,00143.639840,A4_32,42,0.41552
,,00143.642720,A4_21,9,0.40096
,,00143.645440,A4_41,17,0.41168
,,00143.643200,A4_31,12,0.30168
,,00144.594400,A2_33,5,0.01104
,,00145.344160,B6_11,8,0.02168
,,00145.316160,B6_23,17,0.06936
,,00145.280240,B6_34,24,0.10736
,,00145.332480,B6_43,6,0.0156
,,00145.280880,B6_14,23,0.15928
,,00145.317840,B6_33,23,0.08608
,,00145.333600,B6_44,31,0.10072
,,00146.605760,B5_13,5,0.01672
,,00146.609760,B5_21,5,0.01144
,,00146.566080,A6_12,25,0.0808
,,00146.566160,A6_11,27,0.07864
,,00146.571280,A6_42,19,0.07728
,,00146.586720,A6_43,10,0.06016
,,00146.575360,A6_32,12,0.05408
,,00146.573600,A6_31,17,0.05592
,,00146.566400,A6_21,33,0.09336
,,00146.564080,A6_22,31,0.0916
,,00147.787280,D4_42,14,0.0816
,,00147.767920,D4_34,11,0.14592
,,00147.804640,D4_43,27,0.11304
,,00147.775200,D4_32,40,0.13272
,,00148.099360,B1_33,9,0.0756
,,00148.134960,B3_43,5,0.0184
,,00148.484400,D3_21,11,0.04368
,,00148.460400,D3_33,14,0.05704
,,00148.483040,D3_34,5,0.07736
,,00148.458240,D3_32,6,0.0984
,,00148.723200,A2_32,5,0.01152
,,00148.691680,B4_33,5,0.01088
,,00148.692400,B4_24,6,0.01416
,,00148.692720,B4_42,5,0.01192
,,00148.688880,B4_43,8,0.01968
,,00148.689200,B4_44,5,0.02
,,00149.599760,A3_41,6,0.0488
,,00149.585760,A3_23,8,0.0288
,,00149.612960,A3_21,22,0.08152
,,00149.587360,A3_31,12,0.07936
,,00149.568160,A3_11,15,0.10832
,,00149.567760,A3_12,27,0.12024
,,00149.574640,A3_13,38,0.12648
,,00149.573600,A3_14,37,0.11064
,,00149.580000,A3_24,43,0.11664
,,00149.591600,A3_34,22,0.09416
,,00149.586720,A3_32,24,0.09512
,,00149.582000,A3_44,41,0.11168
,,00149.579760,A3_43,41,0.11192
,,00149.901600,A2_11,37,0.09312
,,00149.909200,A2_12,12,0.07792
,,00149.911120,A2_13,26,0.0744
,,00149.910640,A2_14,18,0.07384
,,00149.904160,A2_33,35,0.09656
,,00149.910080,A2_24,7,0.03616
,,00149.904400,A2_32,33,0.08888
,,00149.907200,A2_43,19,0.07552
,,00149.908080,A2_44,27,0.08248
,,00149.904160,A2_42,20,0.0824
,,00149.901600,A2_21,40,0.29848
,,00149.904320,A2_34,48,0.36328
,,00150.682800,D4_14,14,0.1216
,,00150.645280,A5_14,6,0.05344
,,00150.663360,A5_13,7,0.02704
,,00150.657120,A5_21,7,0.02368
,,00150.812240,D4_34,11,0.09576
,,00150.826720,D4_42,23,0.10408
,,00150.815600,D4_43,25,0.1156
,,00150.697680,D4_32,39,0.23592
,,00153.230720,A6_21,14,0.12536
,,00153.228080,A6_22,18,0.13024
,,00153.514240,B6_44,7,0.01896
,,00153.809040,B5_14,13,0.04896
,,00153.832720,B5_12,7,0.01728
,,00153.807200,B5_13,16,0.0612
,,00153.831280,B5_44,5,0.014
,,00153.834880,B5_21,16,0.05064
,,00153.846720,B5_41,7,0.03224
,,00153.930160,B3_21,10,0.04152
,,00153.927600,B3_31,19,0.05592
,,00153.933600,B3_11,8,0.03192
,,00153.929600,B3_12,16,0.0448
,,00153.925680,B3_23,7,0.01832
,,00153.921760,B3_14,14,0.0616
,,00153.923280,B3_33,11,0.02832
,,00153.922480,B3_24,10,0.0548
,,00153.922640,B3_34,13,0.03392
,,00153.927440,B3_32,15,0.04688
,,00153.921280,B3_43,20,0.0744
,,00153.918960,B3_44,12,0.04328
,,00153.922640,B3_42,17,0.0492
,,00154.189200,B1_33,8,0.0284
,,00154.191360,B1_32,6,0.01208
,,00154.263680,D5_12,7,0.03688
,,00154.356160,B6_33,5,0.01408
,,00154.269280,D5_43,14,0.23576
,,00154.257040,D5_22,52,0.24656
,,00154.471680,A1_22,12,0.19096
,,00154.792160,B2_41,6,0.06864
,,00155.079280,B4_43,5,0.01
,,00154.963680,D4_14,5,0.02064
,,00154.460720,A1_41,109,0.8656
,,00154.432240,A1_31,63,0.89208
,,00154.606880,A1_11,29,0.7156
,,00154.478800,A1_12,25,0.83896
,,00154.443120,A1_13,132,0.88904
,,00154.785040,A1_22,18,0.53736
,,00154.466000,A1_33,43,0.8572
,,00154.471440,A1_43,25,0.84592
,,00155.303760,B6_23,25,0.09384
,,00155.321440,B6_24,7,0.0744
,,00155.320880,B6_43,8,0.07136
,,00155.433040,A1_41,5,0.01936
,,00154.431280,A1_21,165,1.0208
,,00155.433040,A1_31,5,0.01344
,,00155.437920,A1_13,5,0.01184
,,00154.443760,A1_23,141,1.00696
,,00154.444960,A1_34,184,1.01488
,,00155.304080,B6_14,32,0.11864
,,00155.309600,B6_11,14,0.1408
,,00155.305600,B6_33,33,0.0972
,,00155.304720,B6_34,30,0.09848
,,00155.322080,B6_44,31,0.09416
,,00155.806080,D1_33,10,0.02864
,,00155.808480,D1_24,12,0.03224
,,00155.654400,B1_33,6,0.0392
,,00157.380240,D4_14,29,0.13656
,,00157.460400,D4_34,7,0.0488
,,00157.711920,B2_31,9,0.10384
,,00157.716080,B2_22,22,0.10744
,,00157.752000,A3_21,25,0.08048
,,00157.730560,A3_31,18,0.09296
,,00157.711760,A3_11,16,0.11032
,,00157.711520,A3_12,27,0.11632
,,00157.717360,A3_13,42,0.114
,,00157.732400,A3_23,7,0.0464
,,00157.714400,A3_14,35,0.11264
,,00157.722400,A3_24,40,0.10904
,,00157.720320,A3_34,23,0.10672
,,00157.737120,A3_32,22,0.0872
,,00157.722880,A3_44,42,0.13424
,,00157.723200,A3_43,45,0.14024
,,00157.466880,D4_42,38,0.27656
,,00157.453840,D4_43,47,0.27136
,,00158.034400,D3_21,5,0.01648
,,00157.953360,D3_23,5,0.08896
,,00157.953840,D3_33,21,0.13976
,,00158.032480,D3_34,7,0.0636
,,00157.912000,D4_42,15,0.07288
,,00158.277920,A2_11,5,0.00984
,,00158.229360,B4_43,5,0.02024
,,00158.278720,D4_14,6,0.09952
,,00158.100480,D4_42,11,0.05976
,,00158.589600,C1_44,6,0.0244
,,00158.278000,D4_42,20,0.14984
,,00157.901040,D4_43,43,0.51456
,,00157.411600,D4_32,138,1.02144
,,00158.547120,B6_12,8,0.17792
,,00158.544720,B6_11,13,0.29824
,,00158.552800,B6_22,6,0.1656
,,00158.900560,C1_44,5,0.05768
,,00158.543120,B6_14,129,0.45856
,,00158.829760,B6_12,9,0.14184
,,00158.943760,B6_11,11,0.02928
,,00158.547440,B6_33,96,0.43672
,,00158.545520,B6_23,87,0.43832
,,00158.545920,B6_34,85,0.4364
,,00158.593920,B6_43,24,0.37944
,,00158.550880,B6_44,84,0.43552
,,00159.563280,A2_11,5,0.01208
,,00159.817840,D1_21,21,0.07936
,,00159.814320,D1_31,19,0.07824
,,00159.768880,D1_33,15,0.10752
,,00159.770480,D1_24,18,0.04784
,,00159.771520,D1_34,5,0.02944
,,00159.602080,B1_33,5,0.0688
,,00159.771600,D1_42,25,0.13656
,,00160.116800,B4_33,6,0.0144
,,00160.112960,B4_43,6,0.01592
,,00159.913600,A6_12,32,0.13408
,,00159.914000,A6_11,32,0.13792
,,00159.917520,A6_42,19,0.11512
,,00159.981120,A6_43,15,0.0656
,,00159.920560,A6_32,14,0.10656
,,00159.913680,A6_21,45,0.14712
,,00159.967440,A6_31,10,0.07504
,,00159.911520,A6_22,39,0.1448
,,00160.384080,D1_31,5,0.00984
,,00159.988160,D1_24,38,0.38328
,,00160.293120,B5_21,5,0.02944
,,00160.390480,D1_21,9,0.07016
,,00160.918080,D5_12,9,0.15056
,,00160.798800,D5_43,17,0.29584
,,00160.790800,D5_22,58,0.28032
,,00161.135040,C3_21,6,0.05984
,,00162.053440,B1_33,9,0.04008
,,00162.798480,D1_24,12,0.04536
,,00162.729600,D1_21,28,0.24528
,,00162.809040,D1_31,31,0.1644
,,00162.796880,D1_33,7,0.11136
,,00162.799680,D1_42,25,0.118
,,00163.221920,B3_21,10,0.05712
,,00163.147520,B3_31,23,0.13376
,,00163.225680,B3_11,10,0.05184
,,00163.220880,B3_12,21,0.0616
,,00163.221600,B3_22,6,0.01808
,,00163.216560,B3_23,6,0.01912
,,00163.213600,B3_14,18,0.07936
,,00163.214640,B3_33,11,0.02912
,,00163.212320,B3_24,10,0.05448
,,00163.212560,B3_34,10,0.02584
,,00163.219760,B3_32,14,0.07744
,,00163.148720,B3_43,19,0.13952
,,00163.209920,B3_44,11,0.05088
,,00163.213920,B3_42,12,0.03624
,,00164.399680,D4_14,24,0.23528
,,00164.521600,D4_34,11,0.0616
,,00164.655280,B1_33,12,0.10984
,,00164.846480,C2_11,8,0.09408
,,00164.862160,C2_12,9,0.07816
,,00164.860560,C2_14,16,0.09488
,,00164.871360,C2_34,11,0.11024
,,00164.891840,D4_14,6,0.1424
,,00164.702320,D4_34,6,0.21984
,,00164.533360,D4_42,65,0.61944
,,00164.523520,D4_43,68,0.65296
,,00164.432880,D4_32,128,0.7312
,,00165.250240,B6_44,6,0.01312
,,00165.291600,D1_21,52,0.15456
,,00165.287600,D1_31,39,0.162
,,00165.359600,D1_11,7,0.0792
,,00165.275440,D1_22,27,0.16576
,,00165.272720,D1_33,11,0.1576
,,00165.274320,D1_24,17,0.15568
,,00165.275520,D1_42,39,0.17624
,,00165.638080,A3_41,9,0.12352
,,00165.638800,A3_21,30,0.13576
,,00165.619200,A3_31,21,0.15232
,,00165.603040,A3_11,23,0.1648
,,00165.607760,A3_12,35,0.16576
,,00165.608560,A3_13,50,0.16792
,,00165.622400,A3_23,11,0.13736
,,00165.606080,A3_14,47,0.15888
,,00165.609040,A3_24,50,0.16416
,,00165.610800,A3_34,28,0.15112
,,00165.628240,A3_32,34,0.13992
,,00165.613360,A3_44,52,0.16592
,,00165.604240,A3_43,53,0.16792
,,00166.064080,A2_21,8,0.02128
,,00166.065600,A2_11,7,0.01864
,,00166.072240,A2_13,5,0.0168
,,00166.073840,A2_14,12,0.04248
,,00166.074800,A2_33,11,0.04736
,,00166.075920,A2_34,12,0.05344
,,00165.950080,B4_24,6,0.01496
,,00165.949680,B4_43,5,0.012
,,00165.777040,D5_12,12,0.24
,,00165.779200,D5_43,21,0.244
,,00165.776560,D5_22,50,0.25632
,,00167.014960,D3_21,11,0.0768
,,00167.012160,D3_33,19,0.07096
,,00167.032160,D3_34,7,0.044
,,00167.016480,D3_32,5,0.02824
,,00166.976000,C5_13,26,0.11672
,,00166.965600,C5_34,24,0.1224
,,00166.967360,C5_43,38,0.15448
,,00166.963600,C5_44,42,0.15712
,,00167.621600,B4_24,5,0.00976
,,00167.620320,B4_43,5,0.01016
,,00167.639600,B1_33,8,0.08672
,,00167.808800,B6_14,7,0.02232
,,00167.791120,B6_23,7,0.05128
,,00167.910640,B5_14,14,0.05568
,,00167.908000,B5_13,6,0.02144
,,00167.918880,B5_44,7,0.02296
,,00167.910480,B5_21,14,0.0444
,,00167.981920,A6_12,24,0.13376
,,00167.978720,A6_11,30,0.14528
,,00167.981440,A6_42,20,0.14464
,,00168.055840,A6_43,16,0.056
,,00168.053120,A6_32,8,0.05656
,,00168.044880,A6_44,5,0.04784
,,00167.977840,A6_21,36,0.14712
,,00167.995120,A6_31,14,0.1188
,,00167.975120,A6_22,36,0.1532
,,00168.164480,A2_33,5,0.01264
,,00168.382320,B6_44,9,0.0384
,,00168.931280,D1_21,29,0.09112
,,00168.931360,D1_31,12,0.09272
,,00168.936000,D1_22,27,0.0856
,,00168.940160,D1_33,8,0.0728
,,00168.944880,D1_24,15,0.08128
,,00169.139120,D1_21,12,0.03816
,,00169.141840,D1_31,6,0.03016
,,00169.134400,D1_22,14,0.0448
,,00170.112800,B2_31,5,0.0144
,,00170.064800,B6_33,6,0.01496
,,00170.112320,B2_41,5,0.05048
,,00170.119200,B2_22,14,0.06184
,,00170.107040,B2_42,10,0.05904
,,00170.626240,B6_44,6,0.02136
,,00170.645760,B6_33,5,0.00992
,,00172.161440,A4_41,5,0.04192
,,00172.442800,D1_21,28,0.08872
,,00172.445120,D1_31,11,0.07792
,,00172.453680,D1_22,25,0.07472
,,00172.451440,D1_33,6,0.07
,,00172.461600,D1_24,14,0.06224
,,00172.195440,A4_12,9,0.23944
,,00172.172240,A4_32,36,0.288
,,00172.172640,A4_31,11,0.27584
,,00172.412800,D5_12,10,0.21864
,,00172.416640,D5_43,13,0.12608
,,00172.412960,D5_22,51,0.22072
,,00172.668720,D1_21,12,0.03888
,,00172.672240,D1_31,6,0.0332
,,00172.661200,D1_22,15,0.0452
,,00172.647120,A3_21,23,0.11456
,,00172.619680,A3_31,21,0.13912
,,00172.604240,A3_11,20,0.15488
,,00172.603760,A3_12,31,0.16536
,,00172.610880,A3_13,47,0.16208
,,00172.616960,A3_23,13,0.13728
,,00172.607040,A3_14,47,0.16624
,,00172.615040,A3_24,47,0.15864
,,00172.616640,A3_34,28,0.14776
,,00172.635360,A3_32,28,0.1264
,,00172.616960,A3_44,51,0.16336
,,00172.616080,A3_43,47,0.15256
,,00172.594640,A4_41,11,0.2796
,,00172.722480,B6_44,5,0.02184
,,00172.969680,C1_44,8,0.24536
,,00172.593360,A4_32,41,0.66968
,,00172.869360,A4_31,11,0.39016
,,00173.222080,B6_14,6,0.02776
,,00173.221440,B6_33,9,0.05448
,,00173.219920,B6_23,13,0.04736
,,00173.223440,B6_34,7,0.0284
,,00173.684480,B4_33,12,0.04016
,,00173.682880,B4_34,8,0.0204
,,00173.686000,B4_24,15,0.04008
,,00173.687680,B4_42,11,0.02944
,,00173.683680,B4_43,14,0.04352
,,00173.683840,B4_44,7,0.01936
,,00173.689360,B4_21,6,0.05776
,,00173.423600,D6_44,81,0.3596
,,00173.910800,B3_21,5,0.01152
,,00173.909200,B3_31,10,0.0292
,,00173.914640,B3_12,8,0.01904
,,00173.911600,B3_22,5,0.01512
,,00173.903120,B3_23,6,0.02824
,,00173.897920,B3_14,10,0.048
,,00173.906080,B3_33,8,0.01952
,,00173.897840,B3_24,7,0.0168
,,00173.901760,B3_34,8,0.02128
,,00173.907280,B3_32,8,0.02464
,,00173.896960,B3_43,14,0.04168
,,00173.896320,B3_44,9,0.03112
,,00173.903920,B3_42,10,0.02984
,,00174.077040,C1_44,8,0.1268
,,00174.344240,B1_33,7,0.03328
,,00174.302000,A2_33,6,0.01568
,,00174.299360,A2_34,7,0.03176
,,00174.283520,A2_32,5,0.02888
,,00174.294400,A2_44,5,0.02448
,,00174.832560,B6_14,10,0.11456
,,00174.913680,B6_33,9,0.04184
,,00174.916880,B6_23,6,0.02816
,,00174.831840,B6_34,6,0.09168
,,00175.431840,A6_11,5,0.02408
,,00175.429920,A6_21,12,0.03392
,,00175.428080,A6_22,7,0.02592
,,00176.092160,A2_34,5,0.01088
,,00177.164720,B5_21,5,0.03152
,,00177.627360,B1_33,5,0.02536
,,00177.639360,B6_33,5,0.0492
,,00177.630320,B6_44,8,0.02096
,,00177.890240,D1_21,18,0.19744
,,00177.855200,D1_31,17,0.09256
,,00177.843200,D1_33,13,0.06368
,,00177.844800,D1_24,24,0.06408
,,00177.845840,D1_34,11,0.0592
,,00177.845760,D1_42,19,0.11248
