Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
   Allow Sample Overlap,false,00123.076960,B6_23,5,0.03968
   Spike Count Interval,1 s,00123.122800,B1_33,13,0.11248
,,00123.207040,B1_32,10,0.02504
Burst Detector Settings,,00123.168880,A1_41,5,0.01744
   Burst Detection Algorithm,Inter-Spike Interval (ISI) Threshold,00123.031840,A1_21,19,0.15056
   Maximum Inter-Spike Interval,100 ms,00123.166560,A1_31,5,0.01112
   Minimum Number of Spikes,5,00123.007440,A1_13,20,0.16696
   Enable Network Burst Detection,False,00123.048560,A1_23,22,0.12672
   Synchrony Window,20 ms,00123.050560,A1_34,42,0.14696
,,00123.057360,A1_44,11,0.13384
,,00123.207360,A2_34,8,0.01984
,,00123.074800,B6_14,5,0.12848
,,00124.070400,C2_34,7,0.0172
,,00124.067840,B3_21,7,0.01552
,,00124.070080,B3_31,11,0.02664
,,00124.073280,B3_12,8,0.0216
,,00124.066320,B3_22,5,0.01584
,,00124.060400,B3_23,7,0.018
,,00124.058720,B3_14,9,0.02712
,,00124.061440,B3_33,8,0.01992
,,00124.061120,B3_24,6,0.01424
,,00124.057520,B3_34,9,0.02272
,,00124.062240,B3_32,9,0.0276
,,00124.056320,B3_43,15,0.04032
,,00124.055760,B3_44,7,0.02824
,,00124.058880,B3_42,11,0.026
,,00123.898960,A6_21,8,0.02728
,,00123.898000,A6_22,8,0.03128
,,00123.891920,B6_33,7,0.01872
,,00124.217120,A2_32,5,0.1268
,,00124.313680,C5_44,7,0.0764
,,00124.547200,A2_33,7,0.08312
,,00124.617200,A2_34,7,0.01856
,,00124.592960,A2_32,6,0.03016
,,00124.572640,D3_21,5,0.01352
,,00124.508960,A5_13,5,0.03376
,,00124.502000,A5_21,7,0.03664
,,00124.630000,B6_33,5,0.01304
,,00124.586960,C1_23,14,0.09088
,,00124.589520,C1_33,34,0.09528
,,00124.585360,C1_43,31,0.08992
,,00124.609440,A2_21,8,0.04192
,,00124.824000,A6_21,6,0.01808
,,00124.827040,A6_22,7,0.01656
,,00124.637840,B6_14,5,0.01424
,,00125.387600,B6_14,31,0.20248
,,00126.180960,B1_33,6,0.01952
,,00126.053200,C4_11,30,0.15584
,,00126.097360,C4_21,13,0.08192
,,00126.113680,C4_31,6,0.062
,,00126.594480,A3_44,5,0.0216
,,00126.604960,A2_34,5,0.07192
,,00126.802240,A6_21,5,0.01144
,,00126.772560,A6_22,8,0.03888
,,00126.786880,B6_33,6,0.01368
,,00126.790880,B6_23,10,0.03128
,,00126.791760,B6_34,5,0.01056
,,00126.784720,C5_43,5,0.2268
,,00127.199920,B1_33,8,0.018
,,00127.203520,B1_32,7,0.02
,,00127.341600,A2_33,5,0.03528
,,00127.478880,C4_21,17,0.1192
,,00127.489280,C4_31,7,0.07512
,,00127.560400,A6_22,6,0.08352
,,00127.407600,B6_14,5,0.02344
,,00127.400800,B6_33,6,0.01344
,,00127.405280,B6_23,5,0.01264
,,00127.664400,C2_11,18,0.08376
,,00127.689520,C2_12,18,0.06096
,,00127.702320,C2_14,26,0.19608
,,00127.699040,A2_21,5,0.01392
,,00127.690400,A2_14,5,0.01424
,,00127.682960,A2_33,5,0.0236
,,00127.693520,A2_34,6,0.01432
,,00127.742160,C4_21,8,0.02696
,,00128.029440,B3_21,13,0.04608
,,00128.030160,B3_31,20,0.05304
,,00128.034400,B3_11,7,0.02408
,,00128.034000,B3_12,16,0.05416
,,00128.027200,B3_22,8,0.03928
,,00128.022160,B3_23,10,0.12192
,,00128.023440,B3_33,19,0.11936
,,00128.023520,B3_24,12,0.12112
,,00128.021040,B3_34,20,0.12576
,,00128.025280,B3_32,18,0.11624
,,00128.019440,B3_43,22,0.12944
,,00128.018800,B3_44,10,0.04856
,,00128.023760,B3_42,17,0.11728
,,00127.946080,C4_31,5,0.09728
,,00127.722160,C2_34,80,0.58016
,,00128.021760,B3_14,31,0.14232
,,00127.479840,C4_11,130,0.99136
,,00127.946000,C4_21,50,0.5664
,,00128.721360,A2_34,6,0.10896
,,00128.866080,B4_33,5,0.0128
,,00128.753280,B4_42,6,0.12736
,,00128.863360,B4_43,6,0.01656
,,00129.226880,B1_33,8,0.01896
,,00129.212320,B1_32,8,0.03592
,,00129.286080,A2_21,5,0.0836
,,00129.274000,A2_11,6,0.1036
,,00129.362000,A2_33,6,0.0136
,,00129.347360,A2_34,9,0.03904
,,00129.252000,A6_22,6,0.02872
,,00129.517840,B1_33,76,0.33512
,,00129.521120,B1_32,50,0.32584
,,00129.979280,A6_22,5,0.02624
,,00129.970480,B1_33,52,0.34704
,,00129.976640,B1_32,26,0.20216
,,00130.421360,A2_21,6,0.01296
,,00130.415040,A2_33,12,0.02928
,,00130.416640,A2_34,9,0.0268
,,00130.418800,A2_32,5,0.01152
,,00130.645920,A6_21,9,0.08176
,,00130.641760,A6_22,13,0.0888
,,00130.706400,B6_14,7,0.11248
,,00131.304480,A4_32,11,0.0864
,,00131.592720,B3_22,5,0.04504
,,00131.496000,A4_41,5,0.08288
,,00131.594480,B3_21,20,0.08416
,,00131.594720,B3_31,33,0.08992
,,00131.600320,B3_11,8,0.07
,,00131.595280,B3_12,29,0.08552
,,00131.588640,B3_23,14,0.07888
,,00131.586800,B3_14,13,0.07344
,,00131.588480,B3_33,29,0.09712
,,00131.588880,B3_24,10,0.07176
,,00131.586080,B3_34,26,0.104
,,00131.590240,B3_32,35,0.09576
,,00131.584240,B3_43,34,0.10856
,,00131.583920,B3_44,16,0.08728
,,00131.589040,B3_42,31,0.09304
,,00131.494320,A4_31,5,0.24208
,,00131.848400,B5_44,5,0.02176
,,00131.685440,B6_14,5,0.04536
,,00131.904800,D1_22,43,0.18424
,,00131.868560,D1_33,17,0.24224
,,00131.860160,D1_24,74,0.2568
,,00131.865040,D1_34,7,0.06112
,,00131.861520,A4_44,5,0.16816
,,00131.925280,A6_22,6,0.0356
,,00131.905520,D1_21,49,0.28504
,,00131.910480,D1_31,33,0.2816
,,00132.253280,D1_33,11,0.07128
,,00131.497040,A4_32,64,0.72296
,,00132.335120,A4_32,7,0.06144
,,00132.131200,B4_43,8,0.04392
,,00132.091200,B6_14,6,0.1132
,,00132.182720,B6_33,5,0.0308
,,00131.934160,D1_42,35,0.57664
,,00132.518240,A6_22,5,0.01552
,,00132.703600,D1_33,8,0.25464
,,00132.699840,D1_42,20,0.2584
,,00133.439040,B4_43,5,0.06032
,,00133.564320,A2_33,13,0.10128
,,00133.563920,A2_34,11,0.10032
,,00133.703520,A3_41,10,0.09768
,,00133.700080,A3_21,17,0.11568
,,00133.704480,A3_11,7,0.09584
,,00133.681520,A3_12,25,0.13208
,,00133.674640,A3_13,41,0.14408
,,00133.681600,A3_23,7,0.11848
,,00133.677600,A3_14,37,0.18512
,,00133.698800,A3_24,42,0.11392
,,00133.694560,A3_34,22,0.1056
,,00133.686800,A3_32,16,0.12592
,,00133.689680,A3_44,48,0.12952
,,00133.694640,A3_43,42,0.1244
,,00133.778960,A6_11,16,0.09424
,,00133.755120,A6_21,27,0.12496
,,00133.543360,A6_22,30,0.34632
,,00133.574320,D6_44,31,0.24184
,,00134.267760,A2_32,5,0.06448
,,00134.772400,B4_43,8,0.0468
,,00135.023280,A2_21,12,0.0608
,,00135.027520,A2_11,7,0.0384
,,00135.023360,A2_14,6,0.0436
,,00135.020880,A2_33,16,0.05632
,,00135.012400,A2_34,17,0.05704
,,00134.892560,C3_21,15,0.1804
,,00134.890160,C3_12,9,0.12496
,,00135.561360,A6_22,7,0.11664
,,00135.969440,B3_21,18,0.09272
,,00135.970640,B3_31,36,0.12632
,,00135.975760,B3_11,9,0.05176
,,00135.969920,B3_12,30,0.09688
,,00135.968160,B3_22,10,0.06144
,,00135.963520,B3_23,18,0.1024
,,00135.961680,B3_14,29,0.1136
,,00135.962640,B3_33,28,0.10416
,,00135.963680,B3_24,17,0.10032
,,00135.961040,B3_34,33,0.13936
,,00135.965360,B3_32,36,0.10512
,,00135.959440,B3_43,39,0.11248
,,00135.958960,B3_44,19,0.10576
,,00135.964480,B3_42,35,0.104
,,00136.049360,B4_34,8,0.05888
,,00136.562880,A2_21,7,0.02456
,,00136.468160,A2_33,6,0.10856
,,00136.564000,A2_34,8,0.02512
,,00136.260800,B3_21,16,0.17128
,,00136.262400,B3_31,34,0.18032
,,00136.265360,B3_11,8,0.16024
,,00136.262800,B3_12,24,0.17216
,,00136.258000,B3_22,9,0.16728
,,00136.217920,B3_23,44,0.21808
,,00136.199760,B3_14,68,0.2456
,,00136.228800,B3_33,36,0.20568
,,00136.215840,B3_24,39,0.2136
,,00136.225840,B3_34,50,0.2068
,,00136.228000,B3_32,45,0.23312
,,00136.226240,B3_43,54,0.218
,,00136.253680,B3_44,38,0.18296
,,00136.226400,B3_42,45,0.20768
,,00136.547840,A5_21,10,0.0524
,,00136.547280,A5_41,6,0.0512
,,00136.765520,C1_13,6,0.0212
,,00136.721680,C1_23,12,0.05568
,,00136.721040,C1_33,26,0.06912
,,00136.717520,C1_43,26,0.06504
,,00136.641360,B3_21,8,0.11296
,,00136.645200,B3_11,5,0.11064
,,00136.638640,B3_22,5,0.10696
,,00136.545600,A5_14,6,0.1072
,,00136.555920,A5_13,10,0.10904
,,00136.570560,A6_22,5,0.09744
,,00136.774800,A6_22,5,0.0132
,,00136.641840,B6_14,5,0.13512
,,00137.048640,C2_34,5,0.01024
,,00136.861040,B3_21,6,0.0832
,,00136.640160,B3_31,36,0.31824
,,00136.865600,B3_11,7,0.23384
,,00136.629600,B3_23,38,0.31248
,,00136.632560,B3_33,36,0.31736
,,00136.625360,B3_24,36,0.32224
,,00136.629360,B3_43,62,0.3276
,,00136.632640,B3_44,52,0.3224
,,00136.630240,B3_42,43,0.32168
,,00136.883520,C5_44,5,0.11592
,,00136.939680,B6_23,6,0.04568
,,00137.056720,B3_21,12,0.22984
,,00137.058480,B3_31,33,0.24208
,,00136.643600,B3_12,54,0.6568
,,00137.063040,B3_22,7,0.21424
,,00137.056400,B3_23,29,0.22744
,,00137.064320,B3_33,24,0.22112
,,00137.058480,B3_24,25,0.22184
,,00136.629120,B3_34,86,0.6572
,,00136.635040,B3_32,83,0.65704
,,00137.059520,B3_43,38,0.2312
,,00137.061280,B3_44,34,0.2284
,,00137.054160,B3_42,34,0.2336
,,00137.407600,B3_31,11,0.02752
,,00137.406240,B3_12,7,0.02008
,,00137.389840,B3_23,8,0.02024
,,00136.614720,B3_14,142,0.85912
,,00137.390560,B3_33,10,0.03296
,,00137.389120,B3_24,8,0.02504
,,00137.387120,B3_34,9,0.03152
,,00137.399440,B3_32,7,0.01928
,,00137.392400,B3_43,11,0.03128
,,00137.397040,B3_44,9,0.0212
,,00137.393920,B3_42,11,0.03056
,,00137.604320,B6_33,6,0.0136
,,00137.835440,A2_34,5,0.0252
,,00137.802640,A6_21,5,0.01304
,,00137.801440,A6_22,5,0.0128
,,00137.986000,A6_22,5,0.01376
,,00138.323760,A2_33,9,0.02744
,,00138.323920,A2_34,9,0.03584
,,00138.169360,B6_33,7,0.02496
,,00137.908400,B6_44,7,0.28408
,,00138.600080,B4_43,11,0.13768
,,00139.110880,A6_22,6,0.01424
,,00138.885520,B6_14,46,0.25832
,,00138.872480,B6_33,45,0.18608
,,00138.876400,B6_23,23,0.18088
,,00138.876560,B6_34,44,0.18544
,,00139.295600,A2_34,5,0.01088
,,00139.107920,B6_11,12,0.11688
,,00138.839760,B6_44,27,0.32048
,,00139.534400,B6_12,11,0.05816
,,00139.478240,B6_11,19,0.16128
,,00139.514880,B6_43,6,0.0468
,,00139.522720,B6_22,5,0.08792
,,00139.404080,C5_43,16,0.43352
,,00139.442880,B6_33,50,0.23936
,,00139.434800,B6_23,38,0.27448
,,00139.446160,B6_34,54,0.23736
,,00139.450560,B6_44,39,0.28744
,,00139.922160,A6_22,5,0.09504
,,00139.392560,B6_14,118,0.59528
,,00140.245840,D3_44,23,0.14472
,,00140.241600,C5_43,6,0.0172
,,00140.551280,D3_21,10,0.05864
,,00140.579040,D3_33,7,0.02024
,,00140.558720,D3_32,8,0.03768
,,00139.997200,D1_31,20,0.66336
,,00140.578080,D4_14,12,0.08512
,,00140.733600,D4_42,26,0.1192
,,00140.689600,D4_43,23,0.16712
,,00140.734400,D4_32,23,0.12168
,,00140.532480,A6_22,11,0.12408
,,00140.736480,D3_44,10,0.16528
,,00141.388640,A6_21,8,0.02776
,,00141.359440,A6_22,10,0.0536
,,00141.740640,A2_32,5,0.10824
,,00141.842960,C2_11,35,0.27032
,,00142.068480,A2_21,6,0.01872
,,00142.064640,A2_33,5,0.01648
,,00142.056720,A2_34,7,0.0244
,,00142.395440,B1_33,8,0.01744
,,00142.399920,B1_32,7,0.01888
,,00142.593680,A6_11,9,0.07672
,,00142.520800,A6_21,23,0.1616
,,00142.513200,A6_22,18,0.18008
,,00142.953040,C2_34,5,0.01024
,,00142.903440,C3_12,7,0.03024
,,00143.443040,A2_21,6,0.0632
,,00143.489120,A2_34,6,0.01672
,,00143.954000,B4_43,6,0.09344
,,00144.138160,D1_42,5,0.01872
,,00143.993760,B4_21,14,0.17176
,,00144.391040,B3_21,21,0.1592
,,00144.393840,B3_31,36,0.16976
,,00144.399280,B3_11,15,0.1764
,,00144.393520,B3_12,38,0.19608
,,00144.391520,B3_22,5,0.03
,,00144.383920,B3_23,33,0.18424
,,00144.384160,B3_14,48,0.1968
,,00144.385040,B3_33,35,0.18712
,,00144.386080,B3_24,30,0.1828
,,00144.384800,B3_34,39,0.18544
,,00144.388640,B3_32,42,0.18056
,,00144.380560,B3_43,48,0.21656
,,00144.380080,B3_44,31,0.19048
,,00144.386000,B3_42,41,0.18672
,,00144.760400,A6_22,5,0.04152
,,00145.107520,C1_13,5,0.01904
,,00144.954160,C1_23,21,0.17656
,,00144.954160,C1_33,58,0.1828
,,00144.952080,C1_43,54,0.18272
,,00145.111920,A6_21,5,0.022
,,00145.097840,C2_11,11,0.05336
,,00145.558800,C2_14,5,0.0148
,,00145.551840,C2_34,6,0.01592
,,00145.512720,A2_33,5,0.0588
,,00145.435840,A2_34,10,0.13504
,,00145.736080,B4_33,5,0.01072
,,00145.664560,B4_43,7,0.08552
,,00145.946160,D6_44,35,0.19248
,,00146.214960,B5_21,7,0.02104
,,00146.354160,A2_32,5,0.08616
,,00146.429120,B6_14,16,0.14896
,,00146.519760,B6_33,20,0.05808
,,00146.522560,B6_23,10,0.05304
,,00146.522720,B6_34,15,0.0516
,,00146.622720,D1_31,8,0.07536
,,00146.660320,D1_33,13,0.1336
,,00146.778960,A2_34,5,0.02672
,,00146.776320,B4_43,6,0.01704
,,00146.442320,B6_44,17,0.21472
,,00146.836720,D1_21,12,0.07872
,,00146.802320,D1_31,15,0.12136
,,00146.575520,D1_42,29,0.33528
,,00147.083920,A2_34,6,0.12528
,,00147.034240,A6_22,14,0.16528
,,00147.896400,A6_22,5,0.01176
,,00148.362080,B1_33,8,0.02024
,,00148.365680,B1_32,5,0.0116
,,00148.161600,B3_22,13,0.23624
,,00148.262400,A6_21,11,0.03656
,,00148.262080,A6_22,15,0.04136
,,00148.363520,A2_21,5,0.15904
,,00148.475280,A2_34,5,0.03696
,,00148.163920,B3_21,18,0.238
,,00148.164480,B3_31,44,0.2488
,,00148.169600,B3_11,18,0.26192
,,00148.167520,B3_12,43,0.242
,,00148.153440,B3_23,43,0.25032
,,00148.152320,B3_14,62,0.26624
,,00148.154000,B3_33,44,0.24944
,,00148.154400,B3_24,38,0.24976
,,00148.151600,B3_34,58,0.27896
,,00148.151040,B3_32,59,0.25856
,,00148.150240,B3_43,69,0.26592
,,00148.148480,B3_44,45,0.25632
,,00148.155120,B3_42,51,0.24928
,,00148.370000,C5_44,8,0.09656
,,00148.870160,B5_44,5,0.01136
,,00148.672880,C6_22,8,0.13576
,,00149.039600,B6_14,7,0.09672
,,00149.106080,C2_11,11,0.07368
,,00149.123440,C2_12,18,0.05856
,,00149.100400,C2_14,15,0.17784
,,00149.155440,C2_34,36,0.20832
,,00149.192720,A2_34,7,0.02328
,,00149.196800,A2_32,5,0.01088
,,00148.959200,C6_22,13,0.24336
,,00149.768880,B4_34,12,0.12528
,,00149.581840,D4_42,18,0.09272
,,00149.481600,D4_43,15,0.17784
,,00149.491760,D4_32,18,0.17728
,,00149.940480,B1_33,9,0.03496
,,00149.945520,B1_32,5,0.01328
,,00149.902960,A2_21,28,0.1804
,,00149.903680,A2_11,21,0.0868
,,00149.915120,A2_13,7,0.05232
,,00149.912320,A2_14,18,0.05912
,,00149.906480,A2_33,27,0.12824
,,00149.913840,A2_24,5,0.04192
,,00149.906480,A2_34,35,0.21296
,,00149.902720,A2_32,19,0.09536
,,00149.907520,A2_43,5,0.00984
,,00149.770880,B4_33,15,0.1512
,,00149.778080,B4_24,15,0.14056
,,00149.773280,B4_42,14,0.14856
,,00149.668800,B4_43,26,0.31528
,,00149.776720,B4_21,6,0.14248
,,00149.841280,A6_21,8,0.09152
,,00149.795280,A6_22,16,0.1368
,,00150.145520,D3_13,7,0.03944
,,00150.191440,A6_21,6,0.01248
,,00150.190800,A6_22,6,0.01544
,,00150.836000,B6_33,5,0.02344
,,00151.021760,A3_41,11,0.05688
,,00150.950560,A3_21,13,0.13856
,,00151.028560,A3_31,7,0.05048
,,00150.985680,A3_11,11,0.10024
,,00150.934720,A3_12,13,0.15296
,,00150.928320,A3_13,27,0.17224
,,00150.931760,A3_14,29,0.16056
,,00151.022160,A3_24,27,0.07512
,,00150.945040,A3_34,19,0.13544
,,00150.948960,A3_32,16,0.14184
,,00150.943760,A3_44,33,0.16048
,,00150.944480,A3_43,38,0.15448
,,00150.774880,C5_44,8,0.18584
,,00151.025760,B6_14,6,0.13272
,,00151.259120,B6_14,5,0.09304
,,00151.335120,B6_44,6,0.01976
,,00151.496480,A5_14,8,0.04512
,,00151.484800,A5_21,6,0.03944
,,00151.804240,A6_11,6,0.01904
,,00151.690800,A6_21,18,0.1508
,,00151.687200,A6_22,22,0.15488
,,00151.819440,B6_14,8,0.1636
,,00152.531600,A2_33,10,0.0328
,,00152.515680,A2_34,9,0.03616
,,00152.667440,B4_33,7,0.0292
,,00152.667360,B4_34,9,0.0948
,,00152.667280,B4_43,10,0.03136
,,00153.349120,B1_33,9,0.11072
,,00153.434000,D3_21,6,0.01536
,,00153.420560,D3_33,5,0.01344
,,00153.621680,B3_21,17,0.05256
,,00153.624560,B3_31,21,0.0584
,,00153.628720,B3_11,7,0.02312
,,00153.627440,B3_12,16,0.04712
,,00153.621120,B3_22,7,0.04224
,,00153.615600,B3_23,19,0.0664
,,00153.614160,B3_14,31,0.11256
,,00153.615680,B3_33,23,0.06072
,,00153.616880,B3_24,15,0.0524
,,00153.615280,B3_34,24,0.08336
,,00153.617760,B3_32,23,0.06224
,,00153.611200,B3_43,27,0.08328
,,00153.610880,B3_44,22,0.06512
,,00153.617280,B3_42,22,0.06024
,,00153.700320,A6_22,6,0.06384
,,00153.902080,A2_33,5,0.01024
,,00154.227680,B6_14,7,0.14096
,,00154.481840,C3_12,12,0.10344
,,00154.450160,A6_22,8,0.07736
,,00154.936880,B1_32,9,0.10632
,,00155.103760,A2_34,6,0.01632
,,00154.933680,B1_33,19,0.25072
,,00155.239840,B6_33,8,0.07112
,,00154.968480,B6_44,13,0.33104
,,00155.907360,A2_33,12,0.0484
,,00155.907440,A2_34,10,0.04416
,,00156.116400,A1_41,5,0.19728
,,00156.316640,A6_12,6,0.03368
,,00156.319520,A6_11,8,0.03848
,,00156.316960,A6_21,15,0.04464
,,00156.202160,A6_22,23,0.15912
,,00156.711600,A2_21,5,0.10152
,,00156.695280,A2_11,6,0.1168
,,00156.791120,B4_43,6,0.11984
,,00157.078640,A5_13,8,0.05712
,,00157.068400,A5_21,10,0.05376
,,00157.241040,B3_21,21,0.07544
,,00157.243440,B3_31,28,0.07968
,,00157.248000,B3_11,5,0.01968
,,00157.246160,B3_12,27,0.07464
,,00157.234240,B3_23,22,0.09312
,,00157.232320,B3_14,30,0.09776
,,00157.234080,B3_33,32,0.09248
,,00157.235200,B3_24,20,0.09016
,,00157.232400,B3_34,37,0.11096
,,00157.237520,B3_32,33,0.0912
,,00157.230560,B3_43,37,0.10152
,,00157.228960,B3_44,26,0.09736
,,00157.235200,B3_42,33,0.08992
,,00157.093120,A5_14,5,0.07696
,,00157.448160,A2_21,5,0.01888
,,00157.433200,A2_34,6,0.01824
,,00157.690160,C1_43,6,0.05952
,,00157.714480,B6_14,5,0.03344
,,00157.724400,B6_11,5,0.07104
,,00158.264160,C2_34,5,0.01328
,,00158.177680,A2_21,8,0.02008
,,00158.176800,A2_11,5,0.01912
,,00158.178400,A2_33,10,0.02544
,,00158.180000,A2_34,9,0.02792
,,00158.179280,A2_32,6,0.01328
,,00158.026160,C5_44,7,0.22104
,,00158.401280,A6_22,5,0.01624
,,00158.571600,B4_43,6,0.12736
,,00158.848560,B6_14,5,0.04688
,,00159.222080,A6_22,6,0.08392
,,00159.526080,B1_33,9,0.06264
,,00159.612800,A2_33,5,0.0172
,,00159.619280,A2_34,6,0.01768
,,00159.412960,B6_33,5,0.03536
,,00159.664560,C2_34,11,0.05256
,,00159.686800,B6_14,11,0.06824
,,00159.723360,B6_11,6,0.0284
,,00160.297520,A2_11,5,0.08648
,,00160.293200,A2_34,5,0.01256
,,00160.100640,C5_44,5,0.07496
,,00160.134640,D1_21,57,0.37048
,,00160.246480,D1_31,28,0.25512
,,00160.236880,D1_22,50,0.26712
,,00160.223920,D1_33,19,0.28664
,,00160.197600,D1_24,89,0.32824
,,00160.278480,D1_42,9,0.22248
,,00160.408160,C2_12,7,0.02808
,,00160.408880,C2_14,13,0.08584
,,00160.806800,A2_33,5,0.0388
,,00161.026160,B1_33,7,0.02336
,,00161.028320,B1_32,5,0.01104
,,00160.825680,A6_22,7,0.25264
,,00161.305920,C1_11,6,0.0172
,,00161.410960,A2_33,5,0.04192
,,00161.409360,A2_34,6,0.03888
,,00161.130000,C3_24,34,0.37768
,,00161.640080,B3_21,16,0.06
,,00161.640560,B3_31,26,0.06912
,,00161.644560,B3_11,7,0.07328
,,00161.642560,B3_12,21,0.06048
,,00161.637600,B3_22,5,0.04832
,,00161.629920,B3_23,22,0.13144
,,00161.629600,B3_14,47,0.1716
,,00161.630640,B3_33,30,0.16104
,,00161.632320,B3_24,21,0.15552
,,00161.629920,B3_34,40,0.15944
,,00161.635040,B3_32,25,0.07296
,,00161.626880,B3_43,47,0.16616
,,00161.626720,B3_44,21,0.06896
,,00161.632320,B3_42,30,0.13064
,,00162.093840,A2_34,5,0.02248
,,00161.998880,A6_22,6,0.01512
,,00162.128080,B6_33,6,0.01448
,,00162.133680,B6_23,5,0.0156
,,00162.080320,B6_34,6,0.06192
,,00162.046720,C5_44,5,0.21632
,,00162.235760,A6_21,5,0.04656
,,00162.241280,A6_22,10,0.04368
,,00161.978480,B6_44,7,0.27264
,,00162.821760,A2_33,8,0.02984
,,00162.820000,A2_34,9,0.03152
,,00162.904400,A6_22,8,0.01752
,,00162.807600,B6_14,9,0.15496
,,00162.833680,B6_33,7,0.17624
,,00162.846640,B6_23,5,0.08144
,,00162.862800,B6_44,6,0.0752
,,00163.280400,A6_22,6,0.07784
,,00163.471600,A1_41,8,0.08576
,,00163.483280,A1_31,8,0.0384
,,00163.464480,A1_11,7,0.06048
,,00163.347760,A1_13,25,0.1864
,,00163.481120,A1_22,7,0.038
,,00163.452960,A1_23,26,0.07744
,,00163.479840,A1_33,10,0.05552
,,00163.417120,A1_34,29,0.13272
,,00163.540640,B4_43,5,0.014
,,00163.412320,D4_34,5,0.14648
,,00163.390240,D4_42,41,0.25408
,,00163.377600,D4_43,28,0.2524
,,00163.389680,D4_32,34,0.25576
,,00163.274080,B6_44,5,0.23304
,,00163.667600,A1_41,14,0.05848
,,00163.675920,A1_31,8,0.04736
,,00163.668560,A1_11,7,0.0556
,,00163.677120,A1_13,18,0.05648
,,00163.678080,A1_22,5,0.0432
,,00163.671280,A1_23,20,0.07016
,,00163.816800,A6_22,6,0.014
,,00163.866880,A1_41,38,0.22592
,,00163.458640,A1_21,104,0.6072
,,00163.865440,A1_31,11,0.18312
,,00163.846800,A1_13,42,0.21696
,,00163.864960,A1_22,8,0.18664
,,00163.843200,A1_23,46,0.21688
,,00163.850320,A1_33,12,0.20344
,,00163.910320,A1_44,8,0.14888
,,00163.867680,C3_21,8,0.07728
,,00163.865920,C3_12,8,0.05712
,,00164.191840,A1_21,9,0.02304
,,00164.181520,A1_13,12,0.03328
,,00164.185360,A1_23,11,0.02944
,,00163.673600,A1_34,97,0.61296
,,00164.223280,A2_44,5,0.02056
,,00164.309360,B6_33,5,0.0396
,,00164.535760,B3_21,19,0.05344
,,00164.536960,B3_31,23,0.06688
,,00164.542080,B3_11,6,0.054
,,00164.541040,B3_12,22,0.06272
,,00164.526400,B3_23,18,0.06208
,,00164.526080,B3_14,24,0.09672
,,00164.527840,B3_33,25,0.07104
,,00164.529040,B3_24,9,0.05512
,,00164.526560,B3_34,21,0.06096
,,00164.530000,B3_32,27,0.0736
