Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00129.982320,A6_21,6,0.01632
,,00129.923840,A6_22,13,0.07784
,,00130.128880,A2_21,20,0.15184
,,00130.128160,A2_11,13,0.06008
,,00130.136320,A2_14,7,0.09352
,,00130.152160,A2_33,10,0.06856
,,00130.141600,A2_32,9,0.15472
,,00130.176480,B6_33,7,0.10504
,,00130.180560,B6_34,5,0.10144
,,00130.027600,A2_34,29,0.40328
,,00130.677760,A6_22,5,0.01552
,,00131.132720,A6_21,5,0.02464
,,00131.147680,A6_22,6,0.02616
,,00130.878480,B6_14,10,0.27432
,,00131.654000,A1_23,6,0.05168
,,00131.708240,A2_11,8,0.07976
,,00131.675840,A6_22,11,0.03704
,,00132.034720,A2_21,9,0.1116
,,00132.020880,A2_33,6,0.03056
,,00132.012560,A2_34,7,0.02256
,,00131.965360,A6_12,21,0.15488
,,00132.049120,A6_11,10,0.05728
,,00132.055120,A6_32,5,0.04808
,,00132.050160,A6_31,7,0.03968
,,00132.367920,B4_43,6,0.01472
,,00131.939120,A6_21,41,0.21416
,,00131.949360,A6_22,39,0.24232
,,00133.728320,B4_43,5,0.012
,,00133.580960,B6_44,6,0.17832
,,00133.961760,A3_41,7,0.02072
,,00133.951280,A3_21,8,0.17304
,,00133.936720,A3_12,25,0.18776
,,00133.941360,A3_13,51,0.19216
,,00133.950240,A3_23,5,0.01784
,,00133.910160,A3_14,35,0.2112
,,00133.953360,A3_24,52,0.16936
,,00133.957200,A3_34,23,0.16368
,,00133.952800,A3_32,18,0.17016
,,00133.946800,A3_43,46,0.17728
,,00134.208400,A1_41,8,0.07688
,,00134.172320,A1_21,42,0.13816
,,00134.208240,A1_31,8,0.0428
,,00134.213600,A1_13,12,0.0576
,,00134.189680,A1_23,21,0.08088
,,00134.208800,A1_34,13,0.05688
,,00134.310160,A3_12,6,0.01432
,,00134.291920,A3_13,10,0.09384
,,00134.289680,A3_14,6,0.02376
,,00134.234160,A3_24,12,0.09392
,,00134.283200,A3_34,6,0.02416
,,00134.294480,A3_43,9,0.03016
,,00134.318160,A2_21,5,0.13992
,,00134.472480,A2_34,8,0.17048
,,00134.499680,A3_21,5,0.12976
,,00134.497760,A3_12,13,0.12912
,,00134.492080,A3_13,17,0.14192
,,00134.492640,A3_14,15,0.13496
,,00134.463520,A3_34,12,0.14976
,,00134.496000,A3_32,5,0.012
,,00133.956160,A3_44,97,0.666
,,00134.486640,A3_43,18,0.13216
,,00134.386800,B4_43,8,0.02072
,,00134.767680,D1_21,10,0.10688
,,00134.789120,D1_31,13,0.09208
,,00134.490400,A3_24,19,0.19056
,,00134.619200,B4_33,9,0.03808
,,00134.619440,B4_34,8,0.03064
,,00134.612400,B4_43,16,0.04464
,,00134.498560,A6_22,22,0.33208
,,00135.084000,C2_14,6,0.05472
,,00135.075280,C2_34,8,0.09024
,,00135.034080,A6_21,6,0.14192
,,00134.936480,A6_22,31,0.23488
,,00135.339120,C2_14,11,0.06336
,,00135.380160,C2_34,12,0.03736
,,00135.264480,A2_21,54,0.166
,,00135.100880,A2_11,57,0.32016
,,00135.268960,A2_12,10,0.13152
,,00135.240080,A2_13,21,0.17568
,,00135.283520,A2_14,27,0.13456
,,00135.297600,A2_33,35,0.12848
,,00135.246800,A2_34,38,0.1828
,,00135.228000,A2_32,36,0.19304
,,00135.305200,A2_43,16,0.10344
,,00135.307120,A2_44,15,0.10952
,,00135.302400,A2_42,11,0.10176
,,00135.394960,C3_24,16,0.17928
,,00135.499920,B3_23,6,0.02608
,,00135.497360,B3_14,8,0.032
,,00135.515440,B3_33,5,0.01416
,,00135.493440,B3_34,8,0.03048
,,00135.508560,B3_32,7,0.01984
,,00135.505120,B3_43,10,0.02864
,,00135.502320,B3_44,5,0.01352
,,00135.500560,B3_42,11,0.03144
,,00135.946880,C3_24,7,0.02448
,,00136.083680,B6_14,11,0.05264
,,00136.092240,B6_23,5,0.05008
,,00136.384640,C1_23,7,0.03072
,,00136.592560,B4_43,5,0.01184
,,00136.278400,B6_14,6,0.17048
,,00136.808240,B1_33,8,0.09104
,,00136.459120,A6_21,8,0.20824
,,00136.265360,A6_22,51,0.43976
,,00136.904720,C1_11,6,0.02032
,,00136.800960,C1_23,17,0.13424
,,00137.091920,C1_23,5,0.02448
,,00136.994160,C2_11,5,0.0108
,,00136.987280,B6_14,9,0.0316
,,00136.963120,B6_33,13,0.04064
,,00136.982400,B6_23,6,0.02008
,,00136.964480,B6_34,8,0.03752
,,00136.910160,B6_44,8,0.1012
,,00137.137840,A6_21,12,0.17968
,,00136.856880,A6_22,50,0.40408
,,00137.598160,C2_11,5,0.0136
,,00137.659440,C1_23,11,0.07664
,,00137.591680,C1_43,7,0.08088
,,00137.748000,D4_11,5,0.022
,,00137.737760,D4_32,8,0.03672
,,00137.983920,B4_33,6,0.0252
,,00137.915040,B4_34,7,0.08184
,,00137.983760,B4_43,9,0.02224
,,00137.973280,D4_42,10,0.07816
,,00138.008080,D4_43,7,0.05448
,,00137.965440,D4_32,10,0.03216
,,00138.198560,A2_33,6,0.15368
,,00138.086720,A6_22,9,0.10832
,,00138.405440,A6_21,7,0.03744
,,00138.380720,A6_22,27,0.25976
,,00138.602960,A2_21,10,0.22088
,,00138.747520,A2_34,6,0.12616
,,00138.583520,A6_21,14,0.1156
,,00138.930640,A2_11,6,0.06008
,,00138.344720,A2_32,28,0.57656
,,00139.221440,A2_21,18,0.1348
,,00139.229120,A2_11,7,0.09728
,,00139.186080,A2_33,6,0.12728
,,00139.550160,B3_44,5,0.01496
,,00139.544880,B3_42,5,0.01992
,,00139.295120,A6_22,9,0.2184
,,00139.850400,B4_43,6,0.01784
,,00139.949920,B2_31,10,0.10216
,,00140.011680,A6_21,7,0.0264
,,00140.013680,A6_22,7,0.02568
,,00140.165200,C2_11,15,0.07424
,,00140.175280,C2_12,26,0.07488
,,00140.179520,C2_14,16,0.05784
,,00140.183280,C2_34,10,0.05984
,,00140.472800,A2_11,14,0.17184
,,00140.404480,A6_21,5,0.11856
,,00140.665120,A1_34,6,0.11624
,,00140.839440,A2_34,9,0.23816
,,00140.836320,A6_21,19,0.30936
,,00140.226000,A6_22,63,0.70944
,,00141.305520,A1_23,7,0.068
,,00141.182080,A2_21,9,0.17432
,,00141.252320,B4_43,5,0.0344
,,00141.069760,A6_22,15,0.08048
,,00141.416480,C2_11,5,0.01184
,,00141.484000,A6_21,8,0.03232
,,00141.374480,A6_22,13,0.22904
,,00141.490640,A2_33,7,0.25552
,,00141.509840,A4_12,5,0.1652
,,00141.605120,A4_32,39,0.2772
,,00141.601120,A4_31,11,0.26464
,,00141.671280,B6_14,9,0.0416
,,00141.749920,A2_21,8,0.1688
,,00141.642320,A2_11,8,0.31424
,,00141.894240,A2_33,8,0.16224
,,00141.993440,A2_34,5,0.06304
,,00141.819680,A6_21,10,0.24016
,,00141.838400,A6_22,21,0.2264
,,00142.273840,A2_43,5,0.01984
,,00142.276880,A2_44,10,0.03048
,,00142.271040,A2_42,8,0.06512
,,00142.182640,C3_24,10,0.0372
,,00142.251120,A2_21,55,0.2188
,,00142.256400,A2_11,54,0.20832
,,00142.247920,A2_13,21,0.20456
,,00142.275440,A2_14,34,0.20216
,,00142.266640,A2_33,48,0.20784
,,00142.185600,A2_34,43,0.28656
,,00142.266320,A2_32,42,0.20864
,,00142.442800,A2_43,5,0.01272
,,00142.449520,A2_44,6,0.01952
,,00142.417280,D3_32,5,0.02072
,,00142.581280,B3_32,6,0.06736
,,00142.472080,A6_21,6,0.0224
,,00142.382720,A6_22,8,0.11888
,,00142.823200,B4_43,7,0.02952
,,00142.761360,A5_13,6,0.0584
,,00142.663840,A5_21,6,0.12528
,,00143.046880,A6_22,16,0.07856
,,00143.130960,B1_33,9,0.0416
,,00143.304800,A1_34,7,0.1348
,,00143.425840,A6_12,16,0.10488
,,00143.425120,A6_11,18,0.11952
,,00143.444720,A6_43,8,0.12664
,,00143.430800,A6_32,5,0.04952
,,00143.403280,A6_21,56,0.21088
,,00143.426720,A6_31,11,0.04304
,,00143.262320,A6_22,62,0.36728
,,00143.531840,B6_33,6,0.02384
,,00143.929040,C5_34,13,0.06376
,,00143.937840,C5_43,6,0.02936
,,00143.934400,C5_44,10,0.0336
,,00144.777200,B1_33,6,0.016
,,00144.775600,B1_32,6,0.01472
,,00144.781840,C2_14,12,0.07328
,,00144.773760,C2_34,9,0.08392
,,00144.576000,D4_42,11,0.10024
,,00144.572640,D4_32,10,0.10424
,,00145.008720,C2_14,12,0.05352
,,00145.040880,C2_34,7,0.01656
,,00144.924240,B4_43,8,0.11992
,,00144.922480,B6_33,7,0.066
,,00145.196800,A1_34,5,0.08368
,,00145.270000,C2_14,6,0.0252
,,00145.195200,A3_44,5,0.098
,,00145.444880,C2_14,11,0.05672
,,00145.206080,A2_33,8,0.22232
,,00145.157760,A2_34,12,0.38488
,,00145.419840,B4_11,7,0.0288
,,00145.367280,B4_33,30,0.15904
,,00145.367360,B4_34,14,0.06464
,,00145.418640,B4_24,6,0.03992
,,00145.411920,B4_42,22,0.1256
,,00145.368960,B4_43,45,0.1776
,,00145.373520,B4_44,8,0.05456
,,00145.441680,B4_21,6,0.04248
,,00145.469680,C2_34,40,0.25256
,,00145.647840,B3_43,5,0.01336
,,00145.637440,B3_44,6,0.032
,,00146.008240,A2_21,11,0.11232
,,00145.902400,A2_11,6,0.21456
,,00145.658080,A2_34,24,0.47632
,,00146.506320,A3_44,5,0.07864
,,00146.395920,A2_21,28,0.43848
,,00146.538480,A2_11,12,0.28936
,,00146.625440,A2_34,13,0.16416
,,00146.577200,A6_21,6,0.17464
,,00146.927920,B6_14,5,0.136
,,00146.985200,A2_21,17,0.20344
,,00146.994560,A2_11,11,0.19112
,,00146.637280,A2_33,20,0.54784
,,00147.190560,A6_21,5,0.1924
,,00147.261920,B6_33,5,0.01696
,,00147.286640,A2_11,16,0.25264
,,00147.309360,A2_33,6,0.25128
,,00147.041120,A2_34,17,0.54624
,,00147.361680,A2_32,5,0.18704
,,00146.383360,A6_22,92,1.1044
,,00147.305200,A2_21,36,0.46832
,,00147.747120,C3_12,6,0.12928
,,00147.643920,A6_22,17,0.10208
,,00147.900080,A2_11,7,0.17888
,,00147.928560,A2_21,72,0.42392
,,00148.191200,A2_11,50,0.15744
,,00148.270800,A2_12,7,0.06176
,,00148.186240,A2_13,20,0.17
,,00148.269840,A2_14,22,0.07776
,,00148.225600,A2_33,43,0.12448
,,00148.222080,A2_32,35,0.12896
,,00148.255920,A2_43,8,0.0292
,,00148.263360,A2_44,15,0.064
,,00148.271760,A2_42,8,0.0444
,,00148.211680,B3_23,7,0.02312
,,00148.211440,B3_14,8,0.02784
,,00148.228320,B3_33,5,0.01352
,,00148.220800,B3_34,7,0.01664
,,00148.225520,B3_32,6,0.01448
,,00148.172160,B3_43,12,0.07032
,,00148.219360,B3_44,6,0.01456
,,00148.225920,B3_42,6,0.0144
,,00148.116400,C5_13,6,0.05264
,,00148.081360,C5_34,13,0.0864
,,00148.125520,C5_43,7,0.04184
,,00148.038080,C5_44,14,0.13928
,,00148.254400,B6_33,6,0.02384
,,00148.177360,C1_23,6,0.27088
,,00148.174640,A2_34,40,0.26376
,,00148.321520,A6_22,15,0.10776
,,00148.635680,C2_11,14,0.06288
,,00148.645120,C2_12,23,0.07544
,,00148.655200,C2_14,20,0.06352
,,00148.652080,C2_34,13,0.07232
,,00148.546640,A2_34,5,0.18544
,,00149.114480,A6_22,9,0.03656
,,00149.103280,B6_14,13,0.1172
,,00149.100880,B6_33,10,0.12768
,,00149.119440,B6_23,9,0.11536
,,00149.104720,B6_34,6,0.12472
,,00149.492720,C3_24,8,0.01888
,,00149.638320,A6_21,9,0.16264
,,00149.639760,A6_22,20,0.26488
,,00150.318080,B6_33,7,0.05352
,,00150.617440,A2_34,6,0.17472
,,00150.674960,A6_22,33,0.20032
,,00150.847120,B4_43,5,0.194
,,00150.656800,A6_21,18,0.31192
,,00151.224400,A2_33,6,0.1392
,,00151.367760,A2_32,6,0.03072
,,00151.403360,A2_34,7,0.05256
,,00151.506720,A2_21,25,0.4172
,,00151.830400,A2_11,8,0.27112
,,00151.919600,B4_43,8,0.1148
,,00151.975520,B6_14,5,0.02496
,,00151.947840,B6_33,5,0.0204
,,00151.969600,B6_23,5,0.01144
,,00151.951120,B6_34,5,0.02248
,,00152.252560,B3_14,8,0.02016
,,00152.255440,B3_32,5,0.02008
,,00152.252000,B3_43,5,0.0192
,,00152.252560,B3_44,5,0.01784
,,00152.129600,A3_43,6,0.11464
,,00152.336160,A6_21,7,0.0552
,,00152.092960,A6_22,6,0.12408
,,00152.550960,A1_13,6,0.06216
,,00152.428080,A1_34,10,0.18456
,,00152.291760,A2_33,7,0.16952
,,00152.117600,A2_34,13,0.30648
,,00152.332800,A6_22,16,0.19984
,,00152.467520,A1_23,14,0.192
,,00152.701440,A2_21,8,0.1084
,,00152.463520,A2_11,15,0.27704
,,00152.727360,A5_21,5,0.05696
,,00152.866720,A5_13,5,0.10384
,,00153.281040,A2_12,8,0.06872
,,00153.010480,A2_32,60,0.3832
,,00153.238960,A2_43,9,0.1128
,,00153.153760,A2_44,15,0.2272
,,00153.213280,A2_42,13,0.14704
,,00153.336640,A6_22,9,0.05016
,,00152.974240,A2_21,120,0.4328
,,00153.046240,A2_11,77,0.3708
,,00153.137680,A2_13,18,0.26984
,,00153.276080,A2_14,25,0.1472
,,00153.160960,A2_33,75,0.24712
,,00153.152560,A2_34,73,0.26624
,,00153.448400,B4_43,5,0.01368
,,00153.331360,B6_14,9,0.20016
,,00153.435040,B6_33,6,0.02136
,,00153.573280,A2_34,5,0.13152
,,00153.854960,A3_21,7,0.20008
,,00153.946560,A3_11,5,0.12776
,,00153.888480,A3_12,19,0.214
,,00153.917200,A3_13,47,0.19888
,,00153.910720,A3_14,39,0.20192
,,00153.938720,A3_24,47,0.17928
,,00153.911440,A3_34,29,0.20232
,,00153.902400,A3_32,17,0.20856
,,00153.921600,A3_43,44,0.19936
,,00153.957840,A6_12,12,0.05144
,,00153.965920,A6_11,8,0.0652
,,00153.322640,A6_21,68,0.71616
,,00153.617760,A6_22,77,0.52528
,,00153.818160,D6_44,7,0.2072
,,00153.920480,A3_44,42,0.28616
,,00154.439920,B6_33,5,0.02168
,,00154.718960,B3_43,5,0.01304
,,00155.055520,C2_11,8,0.02184
,,00155.212240,C2_11,10,0.03552
,,00155.063040,C2_12,17,0.16
,,00155.051760,C2_14,22,0.21104
,,00155.066720,C2_34,20,0.20448
,,00155.358960,B4_43,6,0.01896
,,00155.381280,C2_11,10,0.02832
,,00155.380800,C2_14,9,0.04952
,,00155.601120,D3_32,5,0.01568
,,00155.312880,B6_14,10,0.136
,,00155.321360,B6_23,5,0.09816
,,00155.742960,B4_33,5,0.01656
,,00155.741040,B4_34,5,0.01456
,,00155.742400,B4_43,8,0.01952
,,00156.103520,B2_31,5,0.03592
,,00156.135040,B3_43,6,0.0164
,,00156.592000,B5_14,6,0.03744
,,00156.527280,B5_21,24,0.08736
,,00156.732800,B6_33,5,0.01904
,,00157.105840,C1_23,14,0.08136
,,00157.108960,C1_33,24,0.07816
,,00157.084800,C1_43,27,0.1044
,,00157.354560,B3_14,7,0.03936
,,00157.357440,B3_43,9,0.0304
,,00157.366720,B3_44,5,0.01824
,,00157.249520,A6_22,5,0.18216
,,00157.509920,B6_11,6,0.03184
,,00157.691520,A1_21,44,0.18128
,,00157.778960,A1_31,6,0.04128
,,00157.719440,A1_13,13,0.12656
,,00157.719200,A1_23,24,0.13024
,,00157.758000,A1_34,14,0.09176
,,00157.767440,A2_11,6,0.17616
,,00158.024320,A2_33,6,0.0824
,,00157.857520,A2_34,7,0.19088
,,00157.949840,A2_32,11,0.10208
,,00157.877520,A4_32,30,0.09008
,,00158.045520,A5_21,5,0.07944
,,00158.055440,B4_43,14,0.11032
,,00158.088240,A6_21,10,0.19304
,,00157.946800,A6_22,57,0.3396
,,00158.528000,B1_33,7,0.10864
,,00158.781600,A2_33,12,0.18728
,,00159.040720,B6_11,5,0.0108
,,00158.817120,A2_21,24,0.4896
,,00159.110640,A2_11,5,0.04192
,,00159.419680,D3_44,8,0.10688
,,00159.621920,B6_14,5,0.02752
,,00159.503440,B6_44,5,0.13296
,,00159.675040,A2_21,14,0.22432
,,00159.722480,A2_32,6,0.16128
,,00159.594880,A6_21,11,0.0772
,,00159.598800,A6_22,16,0.06768
,,00159.824800,A2_33,5,0.10208
,,00160.304880,C2_11,5,0.08624
,,00160.355680,A2_21,64,0.21288
,,00160.351280,A2_11,60,0.19568
,,00160.393760,A2_12,6,0.09872
,,00160.314800,A2_13,19,0.18168
,,00160.385280,A2_14,28,0.10912
,,00160.358480,A2_33,54,0.186
,,00160.358800,A2_32,44,0.18352
,,00160.381680,A2_43,11,0.09752
,,00160.380800,A2_44,18,0.12008
,,00160.383360,A2_42,10,0.09864
,,00160.536320,B4_43,8,0.0312
,,00160.218560,A2_34,58,0.58048
,,00160.844640,A6_21,7,0.03152
,,00161.053200,C2_14,5,0.01408
,,00161.203600,A5_21,9,0.14536
,,00161.611680,B3_23,5,0.02744
,,00161.609040,B3_14,9,0.03376
,,00161.616800,B3_34,8,0.0232
,,00161.621200,B3_32,9,0.0232
,,00161.386800,A6_21,7,0.07792
,,00160.839600,A6_22,53,0.63024
,,00161.622400,B3_33,8,0.03328
,,00161.619200,B3_43,12,0.0328
,,00161.608160,B3_42,10,0.0456
,,00162.120560,D1_24,6,0.12752
,,00162.122240,D1_42,7,0.12072
,,00162.192400,B4_43,9,0.02408
,,00162.315360,A6_22,11,0.07408
,,00162.026320,B6_14,8,0.21832
,,00163.290240,B4_43,6,0.01568
,,00163.126240,A6_22,6,0.06128
,,00163.089520,A6_21,14,0.35816
,,00163.586320,A6_21,9,0.026
,,00163.596160,A6_22,11,0.03888
,,00163.793920,B5_12,5,0.05968
,,00163.795040,B5_21,28,0.08728
,,00164.022000,A1_23,10,0.10832
,,00163.891600,B6_14,10,0.04696
,,00163.900080,B6_23,5,0.044
,,00164.197120,B4_33,5,0.01232
,,00164.179040,B4_34,5,0.02952
,,00164.158480,B4_43,11,0.0588
,,00164.269760,A6_22,9,0.0608
,,00164.508720,B3_43,7,0.02016
,,00164.515600,B3_42,5,0.01008
,,00164.592480,A2_21,6,0.10064
,,00164.860000,A6_22,10,0.0352
,,00164.556240,B6_44,5,0.11984
,,00164.984320,B6_33,6,0.05488
,,00165.320880,A2_33,7,0.08264
,,00165.315120,A2_34,8,0.17632
,,00165.392800,A3_41,7,0.01568
,,00165.377760,A3_21,10,0.08952
,,00165.363120,A3_12,20,0.1216
,,00165.288320,A3_13,43,0.2084
,,00165.310960,A3_14,25,0.2136
,,00165.389840,A3_24,38,0.11784
,,00165.387280,A3_34,20,0.08448
,,00165.378480,A3_32,15,0.0928
,,00165.387520,A3_44,38,0.1404
,,00165.382160,A3_43,32,0.12576
,,00165.381840,A6_21,8,0.02672
,,00165.376720,A6_22,11,0.0892
,,00165.725360,B6_14,14,0.13912
,,00165.705760,B6_11,5,0.01664
,,00165.930400,A2_21,6,0.05184
,,00165.691760,A2_11,11,0.302
,,00165.682000,A2_32,19,0.28832
,,00165.740320,B6_33,7,0.16288
,,00166.153520,A2_11,6,0.08528
,,00166.582640,A2_21,7,0.02824
,,00166.433920,A2_11,13,0.1816
,,00166.554800,B4_43,5,0.01016
,,00166.578240,A6_12,13,0.04824
,,00166.580080,A6_11,11,0.04984
,,00166.588480,A6_32,6,0.04312
,,00166.578960,A6_31,5,0.02664
,,00166.439520,A6_21,39,0.25872
,,00166.436240,A6_22,40,0.23
,,00166.835920,A2_21,46,0.1312
,,00166.837120,A2_11,42,0.12616
,,00166.879360,A2_12,7,0.08904
,,00166.872480,A2_13,20,0.06312
,,00166.870160,A2_14,21,0.08024
,,00166.853280,A2_33,40,0.10328
,,00166.781200,A2_34,40,0.18496
,,00166.851840,A2_32,36,0.09592
,,00166.863760,A2_43,10,0.05016
,,00166.866640,A2_44,13,0.07848
,,00166.869360,A2_42,10,0.05728
,,00167.478640,B3_23,7,0.02856
,,00167.473840,B3_14,6,0.02688
,,00167.486720,B3_34,6,0.02048
,,00167.490320,B3_32,6,0.01456
,,00167.486560,B3_43,6,0.01664
,,00167.483440,B3_44,5,0.01248
,,00167.826720,A5_21,5,0.026
,,00167.812240,A5_41,6,0.0172
,,00168.276400,B6_44,5,0.11432
,,00168.698000,C1_23,9,0.04416
,,00168.696640,C1_33,21,0.10088
,,00168.687200,C1_43,16,0.05848
,,00168.914560,B4_43,8,0.04864
,,00169.017600,A4_32,41,0.28816
,,00169.014720,A4_31,7,0.19424
,,00169.460640,A4_32,5,0.04136
,,00169.415840,B6_14,7,0.04744
,,00170.027120,C4_11,10,0.04016
,,00170.219120,A2_11,5,0.10808
,,00170.082560,A6_22,30,0.30256
,,00170.564800,D5_42,13,0.21616
,,00170.710640,B6_33,5,0.0164
,,00170.870960,A2_21,5,0.04176
,,00171.079760,B4_43,8,0.02008
,,00171.288880,A2_11,6,0.0532
,,00171.024160,A2_34,6,0.27056
,,00171.296960,A2_32,12,0.21736
,,00171.800640,B6_14,6,0.01616
,,00171.817200,B6_33,8,0.0504
,,00171.804080,B6_23,5,0.08184
,,00171.731440,B6_44,8,0.13472
,,00171.860640,B1_33,5,0.07336
,,00171.868080,A2_21,58,0.16152
,,00171.879520,A2_11,49,0.1588
,,00171.904080,A2_12,9,0.09312
,,00171.895920,A2_13,30,0.14392
,,00171.894640,A2_14,28,0.14736
,,00171.873040,A2_33,56,0.17232
,,00171.870960,A2_34,51,0.15416
,,00171.878080,A2_32,39,0.14352
,,00171.886400,A2_43,11,0.11216
,,00171.893920,A2_44,13,0.12208
,,00171.891840,A2_42,12,0.11632
,,00171.909440,A6_21,10,0.05248
,,00171.757840,A6_22,27,0.20432
,,00172.730480,A6_21,6,0.05728
,,00172.904400,B6_33,5,0.02384
,,00172.910960,B6_23,5,0.02968
,,00173.295200,A1_31,6,0.01512
,,00173.301600,A1_13,15,0.09416
,,00173.278160,A1_23,31,0.1124
,,00173.299040,A1_34,16,0.08648
,,00172.936720,B6_14,9,0.37656
,,00173.262880,A1_21,51,0.164
,,00173.497760,A6_21,6,0.05136
,,00173.506720,A6_22,6,0.04032
,,00173.530000,B6_33,5,0.01288
,,00173.781680,A1_13,16,0.08384
,,00173.736800,A1_23,29,0.12352
,,00173.724160,A1_34,20,0.12096
,,00173.729840,A1_21,32,0.19176
,,00174.051200,A1_21,16,0.09432
,,00174.034960,A1_13,14,0.05192
,,00174.032800,A1_23,19,0.05616
,,00174.021680,A1_34,19,0.07512
,,00173.927840,B4_43,9,0.1004
,,00174.203120,B1_33,6,0.15208
,,00174.257120,A1_21,18,0.1288
,,00174.230080,A1_13,15,0.0564
,,00174.238720,A1_23,18,0.04904
,,00174.224480,A1_34,17,0.05944
,,00174.095200,A6_22,28,0.39496
,,00174.403440,B6_33,6,0.0324
,,00174.766880,B1_33,17,0.04672
,,00174.771760,B1_32,13,0.0396
,,00174.881280,B3_23,5,0.0168
