Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,08503.025120,D3_21,5,0.01472
,,08502.872160,B5_14,20,0.08096
,,08502.879600,B5_12,11,0.0756
,,08502.876880,B5_13,17,0.07632
,,08502.837200,B5_44,17,0.1024
,,08502.881200,B5_21,17,0.0852
,,08505.036080,A3_22,7,0.18568
,,08507.906800,D4_14,6,0.13624
,,08508.162720,A3_22,6,0.18944
,,08509.973600,B6_33,5,0.0292
,,08510.904800,D3_21,5,0.0108
,,08511.049760,B5_21,7,0.02832
,,08512.581120,A3_22,5,0.19032
,,08513.314800,B5_14,15,0.07688
,,08513.318880,B5_12,5,0.0284
,,08513.239440,B5_13,10,0.10728
,,08513.343040,B5_44,9,0.02888
,,08513.258800,B5_21,10,0.0984
,,08514.122240,B2_41,6,0.02648
,,08513.969440,D3_21,5,0.01536
,,08514.663280,A3_22,5,0.21104
,,08515.122960,C2_14,8,0.03176
,,08515.449200,D4_14,6,0.14352
,,08516.323840,A3_22,12,0.544
,,08516.953920,D3_21,5,0.01456
,,08518.159920,A3_22,17,0.33352
,,08519.959360,A3_22,10,0.21856
,,08521.145200,D3_21,5,0.01104
,,08521.079600,A3_22,5,0.13608
,,08526.758000,D4_14,6,0.13816
,,08527.833200,D3_21,5,0.01512
,,08530.723200,C2_11,5,0.08976
,,08530.725600,C2_12,6,0.086
,,08530.726080,C2_14,11,0.08768
,,08530.732480,C2_34,5,0.08232
,,08531.081120,D3_21,5,0.01512
,,08531.127200,B6_33,6,0.02872
,,08531.130320,B6_44,5,0.01992
,,08537.955040,A3_22,5,0.05808
,,08539.213120,C2_14,7,0.0812
,,08539.229840,D3_21,5,0.01128
,,08541.322960,D3_21,5,0.01536
,,08543.076480,A3_22,24,0.54496
,,08545.009920,C3_31,6,0.08256
,,08545.568320,C2_14,5,0.0108
,,08545.569040,C2_34,5,0.01176
,,08546.104640,D3_21,5,0.01552
,,08546.562080,A3_22,5,0.0864
,,08547.591200,A3_22,5,0.11472
,,08549.870320,D3_21,5,0.0144
,,08550.152960,B5_21,5,0.01064
,,08550.954960,B6_33,6,0.0288
,,08550.957920,B6_44,5,0.01368
,,08551.084160,A3_22,22,0.23504
,,08551.288480,B5_21,5,0.01
,,08552.006640,A3_22,6,0.0612
,,08552.213840,A3_22,7,0.16088
,,08552.522000,D4_14,5,0.05184
,,08552.810640,D3_44,5,0.02472
,,08552.728640,A3_22,15,0.1852
,,08553.543600,A3_22,8,0.10328
,,08555.230240,A3_22,5,0.06048
,,08555.800720,D3_21,6,0.01272
,,08555.811440,D3_44,5,0.06104
,,08556.054320,C2_11,5,0.09744
,,08556.050000,C2_14,12,0.10208
,,08559.799600,B5_21,5,0.01008
,,08560.429040,B2_41,7,0.04096
,,08560.242240,A3_22,9,0.20872
,,08560.790320,A3_22,15,0.25088
,,08561.156480,B5_14,14,0.06296
,,08561.139200,B5_12,8,0.05144
,,08561.129600,B5_13,17,0.05976
,,08561.142400,B5_44,15,0.06152
,,08561.108320,B5_21,20,0.08248
,,08561.608080,D3_21,5,0.01296
,,08563.550000,B5_13,5,0.0232
,,08563.547200,B5_21,6,0.02848
,,08563.906000,D4_13,8,0.0776
,,08563.895840,D4_14,68,0.29152
,,08564.458240,A3_22,6,0.03808
,,08565.822560,D3_21,5,0.0164
,,08567.240400,D3_21,5,0.01528
,,08572.576720,B6_33,5,0.02648
,,08572.841200,C2_14,6,0.02392
,,08576.433360,D3_21,6,0.01544
,,08579.415280,C2_14,10,0.05832
,,08580.008160,D4_14,5,0.16336
,,08582.212320,B2_41,5,0.02576
,,08582.131280,A3_22,19,0.328
,,08583.518720,A3_22,6,0.12408
,,08583.702080,B5_21,5,0.0108
,,08584.377760,A3_22,60,0.54832
,,08585.224480,A3_22,120,1.40832
,,08588.836960,D3_21,6,0.016
,,08586.868960,A3_22,136,1.85664
,,08589.013760,A3_22,32,0.50624
,,08589.946880,B6_33,5,0.02904
,,08589.624800,A3_22,56,0.96936
,,08590.772400,A3_22,6,0.05624
,,08591.257760,C2_14,8,0.07848
,,08591.079280,A3_22,7,0.09656
,,08591.394480,D3_21,5,0.01296
,,08591.299840,D3_32,5,0.10696
,,08591.459920,A3_22,7,0.19136
,,08592.197040,B5_14,13,0.04632
,,08592.206880,B5_12,5,0.02096
,,08592.169520,B5_13,11,0.06232
,,08592.137280,B5_44,15,0.10024
,,08592.098080,B5_21,12,0.13568
,,08594.399600,C3_31,8,0.08424
,,08596.606880,D3_21,6,0.016
,,08596.893680,B6_33,6,0.03176
,,08596.895920,B6_44,6,0.02944
,,08598.156800,C2_14,6,0.03352
,,08598.720560,D3_21,5,0.01024
,,08601.008800,D3_21,5,0.01104
,,08601.707360,A3_22,6,0.14464
,,08602.874080,B5_14,25,0.09832
,,08602.871200,B5_12,5,0.04248
,,08602.875600,B5_13,16,0.10016
,,08602.842240,B5_44,9,0.13712
,,08602.791680,B5_21,16,0.19448
,,08603.588960,D3_21,5,0.01096
,,08605.031360,B5_21,5,0.01248
,,08610.173520,D3_21,5,0.00952
,,08610.896480,C2_14,6,0.03504
,,08613.869120,D4_14,5,0.15224
,,08614.169520,B5_21,5,0.01152
,,08614.397520,A3_22,11,0.18992
,,08615.271360,D3_21,5,0.01512
,,08616.064080,A3_22,5,0.0948
,,08617.434160,A3_22,10,0.0792
,,08617.814240,D3_21,5,0.01144
,,08617.658560,A3_22,6,0.06976
,,08618.010320,A3_22,14,0.41336
,,08618.689040,A3_22,22,0.39584
,,08620.947920,B6_33,5,0.02912
,,08621.199120,A3_22,6,0.05864
,,08621.460960,C2_11,5,0.07752
,,08621.459040,C2_12,5,0.07872
,,08621.458240,C2_14,12,0.07888
,,08622.531840,A3_22,19,0.4876
,,08623.511520,D3_21,6,0.0188
,,08625.465680,B2_41,5,0.02968
,,08626.856880,D3_21,5,0.00984
,,08628.839600,A3_22,5,0.16504
,,08629.163040,D3_21,5,0.01736
,,08629.464480,A3_22,9,0.11088
,,08629.478240,B5_14,17,0.06336
,,08629.472000,B5_13,12,0.05944
,,08629.487120,B5_44,7,0.04624
,,08629.470960,B5_21,14,0.07024
,,08630.106880,A3_22,14,0.34304
,,08632.648720,D3_21,5,0.01592
,,08634.268480,C2_14,9,0.03216
,,08635.119200,D3_21,6,0.01408
,,08636.547520,A3_22,14,0.1392
,,08637.569520,A3_22,13,0.21656
,,08638.230880,C3_31,5,0.05856
,,08638.170000,A3_22,7,0.03
,,08638.317280,A3_22,7,0.12976
,,08638.581600,A3_22,22,0.45856
,,08640.321280,A3_22,7,0.06544
,,08640.527840,A3_22,15,0.292
,,08641.736960,C2_14,8,0.046
,,08642.541360,B5_44,5,0.0428
,,08643.602480,D3_21,5,0.01152
,,08646.199360,D3_21,6,0.01784
,,08646.903680,C3_31,8,0.12472
,,08648.583760,B5_21,5,0.0104
,,08650.160800,C2_14,6,0.05464
,,08651.113440,B5_13,7,0.03112
,,08651.113120,B5_21,6,0.02576
,,08652.177840,A3_22,17,0.40088
,,08653.050960,D3_21,5,0.01656
,,08653.046080,A3_22,5,0.04016
,,08653.343200,B2_41,6,0.03144
,,08655.256080,A3_22,6,0.08152
,,08656.624160,D3_21,5,0.0108
,,08657.344720,C2_14,11,0.10104
,,08657.561840,A3_22,7,0.12904
,,08657.819440,A3_22,6,0.15528
,,08657.892960,B5_14,16,0.09792
,,08657.893200,B5_12,7,0.05296
,,08657.894480,B5_13,16,0.06016
,,08657.865600,B5_44,7,0.0848
,,08657.899840,B5_21,13,0.05536
,,08658.607600,C3_31,6,0.06104
,,08658.934160,C3_31,5,0.11552
,,08659.099760,D3_21,6,0.06392
,,08659.150720,D3_33,8,0.05808
,,08660.233840,A3_22,5,0.08744
,,08661.064800,A6_21,10,0.02664
,,08661.065120,A6_22,8,0.0264
,,08661.150960,C3_31,6,0.04896
,,08661.368640,A3_22,9,0.16984
,,08661.684880,C3_31,15,0.1624
,,08662.452160,D3_21,6,0.01672
,,08664.316960,D4_14,5,0.04464
,,08664.245840,A3_22,18,0.19504
,,08664.560240,C3_31,5,0.12832
,,08665.827920,C3_31,5,0.07064
,,08667.912880,C3_31,8,0.18624
,,08668.369040,C2_14,6,0.03536
,,08668.460800,A3_22,5,0.12672
,,08669.110880,B6_33,5,0.02688
,,08669.021760,B6_44,6,0.12008
,,08668.828400,C3_31,11,0.40624
,,08669.530800,A3_22,17,0.11304
,,08669.729360,C3_31,5,0.08528
,,08671.194320,D3_21,6,0.01224
,,08671.516960,B5_21,5,0.01088
,,08671.850640,A3_22,11,0.28536
,,08675.707280,C3_31,13,0.27944
,,08677.424400,B6_33,6,0.02816
,,08679.344480,B2_41,6,0.03
,,08679.332960,A3_22,11,0.10968
,,08680.490880,D3_21,5,0.01888
,,08680.832960,A3_22,6,0.06216
,,08680.903200,C2_14,5,0.01328
,,08680.903280,C2_34,5,0.01144
,,08682.731120,B5_14,20,0.09288
,,08682.743360,B5_12,7,0.03
,,08682.723440,B5_13,16,0.10848
,,08682.745440,B5_44,9,0.08592
,,08682.719440,B5_21,17,0.11032
,,08684.531040,C3_31,11,0.238
,,08684.629600,A3_22,9,0.0532
,,08685.079120,A3_22,8,0.08472
,,08685.423200,A3_22,5,0.15096
,,08686.259600,C3_31,7,0.07792
,,08686.984800,C3_31,5,0.0908
,,08689.499840,C3_31,11,0.11496
,,08691.044560,D3_21,5,0.01008
,,08691.540320,C2_14,5,0.01912
,,08692.743920,B5_21,6,0.01184
,,08692.925760,C3_31,7,0.08584
,,08693.614160,D3_21,5,0.01728
,,08693.615040,C3_31,9,0.09656
,,08695.015680,A3_22,5,0.0788
,,08695.921040,C3_31,12,0.10504
,,08696.882720,D3_21,8,0.04552
,,08696.878640,D3_33,10,0.05304
,,08700.422320,B2_41,5,0.02576
,,08700.412960,D3_21,5,0.01552
,,08701.514560,C3_31,10,0.2428
,,08703.304320,D3_21,6,0.01264
,,08703.483680,C3_31,13,0.16696
,,08703.946880,C3_31,5,0.02152
,,08704.861120,C3_31,7,0.15576
,,08705.386240,C3_31,6,0.01544
,,08706.595040,C3_31,7,0.03592
,,08706.903680,D3_21,5,0.0156
,,08706.739680,C3_31,24,0.31496
,,08707.187680,C3_31,14,0.07888
,,08709.017840,C3_31,7,0.09472
,,08709.334560,B5_21,6,0.0212
,,08709.330080,C3_31,7,0.09928
,,08709.769040,B6_33,6,0.02608
,,08712.755520,C3_31,5,0.06952
,,08713.046800,D3_21,5,0.01608
,,08713.476640,C3_31,6,0.07704
,,08714.977760,B5_14,17,0.05872
,,08714.983040,B5_13,10,0.0616
,,08714.942400,B5_44,9,0.09664
,,08714.985760,B5_21,10,0.0636
,,08715.407520,C3_31,6,0.07616
,,08716.063440,C3_31,7,0.21264
,,08716.494800,C2_14,9,0.06688
,,08718.446800,C3_31,8,0.06696
,,08719.534240,C3_31,5,0.04136
,,08719.687280,C3_31,13,0.26
,,08720.126880,C3_31,9,0.20856
,,08720.649440,C3_31,6,0.0908
,,08722.035040,C3_31,6,0.0296
,,08724.272000,D3_21,5,0.01088
,,08723.952880,C3_31,26,0.21904
,,08724.504560,C3_31,6,0.08712
,,08724.699920,C3_31,6,0.08096
,,08724.998160,C3_31,20,0.25416
,,08725.540800,C2_14,6,0.07632
,,08726.088880,C3_31,13,0.0692
,,08726.280560,C3_31,13,0.2264
,,08726.174560,D4_14,8,0.23832
,,08726.717600,C3_31,20,0.28104
,,08727.900960,C3_31,6,0.0936
,,08728.442880,C3_31,8,0.11296
,,08728.668640,C3_31,37,0.56584
,,08730.265840,C3_31,5,0.13616
,,08730.713840,C3_31,24,0.50952
,,08732.311360,C3_31,5,0.04272
,,08732.468800,C3_31,6,0.07192
,,08733.278720,B2_41,5,0.01736
,,08733.362320,C3_31,7,0.07808
,,08734.679680,C3_31,5,0.02704
,,08735.143200,D3_21,6,0.01576
,,08735.342000,C3_31,7,0.04528
,,08736.108480,C3_31,13,0.26688
,,08738.148560,C3_31,11,0.2084
,,08738.511920,D3_21,5,0.01128
,,08739.596320,B6_33,6,0.02504
,,08739.612480,B6_14,7,0.2076
,,08739.795120,B6_11,26,0.0908
,,08739.941040,C3_31,6,0.04008
,,08742.065280,D3_21,5,0.01448
,,08745.074560,B2_41,5,0.02456
,,08745.429200,D3_21,5,0.01024
,,08745.494480,C3_31,5,0.12856
,,08745.948480,C3_31,21,0.4724
,,08747.021840,D4_14,6,0.10696
,,08748.142880,C2_14,8,0.04664
,,08750.280800,A3_22,6,0.05392
,,08752.963920,A3_22,9,0.14808
,,08753.385600,D3_21,5,0.01064
,,08754.810000,C3_31,5,0.08432
,,08756.067280,D3_21,5,0.01656
,,08756.817680,A3_22,27,0.544
,,08757.335040,B6_33,6,0.0292
,,08757.565120,C3_31,10,0.16576
,,08757.563200,A3_22,7,0.1392
,,08757.898640,A3_22,7,0.04848
,,08759.791680,D4_14,5,0.0236
,,08758.735760,A3_22,110,1.54432
,,08761.466560,A3_22,7,0.05328
,,08765.000560,B6_33,6,0.03232
,,08765.634160,D3_21,5,0.0128
,,08766.917440,B2_41,7,0.028
,,08767.293600,B5_21,6,0.01904
,,08768.350640,B5_31,5,0.01832
,,08768.760720,B5_31,11,0.12624
,,08769.299440,B6_33,5,0.02656
,,08770.209600,D3_21,5,0.01464
,,08772.835440,D3_44,6,0.05424
,,08773.891200,B6_33,6,0.02648
,,08773.889760,B6_44,5,0.01744
,,08774.873200,A3_22,5,0.114
,,08775.631920,D3_21,6,0.01472
,,08775.540000,A3_22,7,0.09008
,,08776.236880,A3_22,6,0.1184
,,08776.263360,B5_31,10,0.11608
,,08776.560160,A3_22,8,0.07264
,,08776.652480,B5_31,5,0.1236
,,08777.057520,A3_22,6,0.06016
,,08777.174960,B5_31,10,0.164
,,08778.922720,A3_22,5,0.07208
,,08781.220560,C2_14,8,0.04672
,,08782.345440,D3_44,6,0.11408
,,08784.472160,C3_31,6,0.01904
,,08786.036720,B5_14,19,0.06664
,,08786.022960,B5_12,7,0.07616
,,08786.025520,B5_13,18,0.07728
,,08786.039360,B5_44,14,0.06232
,,08786.008560,B5_21,17,0.09672
,,08789.073440,D3_21,6,0.0156
,,08791.085120,B6_33,5,0.02648
,,08791.383760,B5_13,5,0.02744
,,08791.383360,B5_21,7,0.03312
,,08793.917600,D3_21,5,0.00928
,,08794.231440,C3_31,5,0.116
,,08795.711520,D3_21,7,0.0188
,,08796.051040,C2_14,12,0.0852
,,08799.005600,C3_31,5,0.08904
,,08800.699600,B6_33,6,0.02824
,,08800.702160,B6_44,5,0.01856
,,08801.160720,D3_21,5,0.01176
,,08801.292880,C3_31,5,0.0412
,,08804.559440,D4_14,6,0.076
,,08805.695360,D3_21,5,0.01056
,,08806.169280,B5_21,6,0.0228
,,08815.548160,C2_14,6,0.03128
,,08820.902800,B5_14,22,0.08128
,,08820.905920,B5_13,12,0.07736
,,08820.880720,B5_44,18,0.10776
,,08820.926400,B5_21,8,0.05544
,,08822.008240,C2_34,5,0.01048
,,08822.256960,D3_21,5,0.01032
,,08822.445200,A3_22,5,0.01888
,,08822.197520,B5_31,5,0.27352
,,08823.674960,B5_21,6,0.02104
,,08824.964240,B2_41,6,0.0304
,,08826.823680,C2_11,6,0.1088
,,08826.821440,C2_14,11,0.1056
,,08830.781040,D3_21,5,0.0128
,,08834.282240,B2_41,5,0.0144
,,08835.844640,D3_21,5,0.0128
,,08837.888480,C2_14,9,0.04864
,,08838.136080,D3_21,5,0.01216
,,08838.207200,B5_21,8,0.02488
,,08840.951280,D3_21,5,0.0124
,,08843.229200,B5_13,7,0.02936
,,08843.230640,B5_21,7,0.0212
,,08844.446720,C2_14,5,0.01288
,,08846.749760,B6_33,6,0.0232
,,08846.751680,B6_44,5,0.05536
,,08855.173440,C2_14,5,0.03376
,,08855.996320,D3_21,5,0.0152
,,08855.990400,C3_31,5,0.07424
,,08858.040800,A3_22,7,0.23976
,,08859.464960,C3_31,6,0.1356
,,08859.809840,C3_31,11,0.16384
,,08860.489520,B6_33,5,0.02768
,,08861.464880,D3_21,6,0.01784
,,08862.246640,C3_31,5,0.03192
,,08863.863520,D3_21,5,0.01504
,,08866.563440,D3_21,5,0.01152
,,08866.488720,D3_32,5,0.08664
,,08867.714000,C2_14,8,0.07176
,,08873.069680,D3_21,5,0.01248
,,08873.084720,B6_33,6,0.02936
,,08874.475600,B5_21,6,0.036
,,08875.285680,D3_21,5,0.01448
,,08880.395600,D3_21,5,0.01712
,,08880.790560,C2_14,7,0.03584
,,08883.313200,B5_21,6,0.03
,,08883.581920,D3_21,5,0.01608
,,08886.257280,D3_21,6,0.01928
,,08886.492880,C2_11,5,0.01184
,,08886.391920,B5_21,7,0.02904
,,08890.259840,D3_21,5,0.0168
,,08890.404560,C2_14,9,0.0952
,,08892.785680,D3_21,5,0.01544
,,08895.077360,C3_31,12,0.10576
,,08895.906160,D3_21,5,0.01248
,,08897.835680,C2_34,5,0.01224
,,08898.605760,D3_21,5,0.01584
,,08900.763520,B5_14,16,0.0492
,,08900.737040,B5_12,6,0.07392
,,08900.741840,B5_13,21,0.0804
,,08900.736080,B5_11,5,0.07608
,,08900.755040,B5_44,9,0.04696
,,08900.724480,B5_21,23,0.10256
,,08902.171040,D3_21,5,0.0152
,,08902.473200,C2_14,6,0.02448
,,08908.917440,C2_34,5,0.01184
,,08910.539680,B5_21,5,0.01008
,,08910.489200,B6_33,5,0.02368
,,08911.037280,B2_41,10,0.03632
,,08913.643200,C2_14,8,0.07672
,,08913.693360,D3_21,5,0.0136
,,08913.772480,B5_21,5,0.01024
,,08915.977120,D3_21,5,0.01584
,,08918.278320,D3_21,6,0.01704
,,08921.068400,C2_14,6,0.056
,,08922.618880,D3_21,5,0.01616
,,08922.489360,B5_14,21,0.08152
,,08922.457920,B5_12,5,0.04872
,,08922.446960,B5_13,15,0.12992
,,08922.507520,B5_44,15,0.062
,,08922.443520,B5_21,17,0.13752
,,08927.562720,C3_31,10,0.17288
,,08930.206720,C2_14,10,0.09752
,,08933.390560,D3_21,6,0.01752
,,08935.399440,B5_21,5,0.00944
,,08936.950640,C2_14,7,0.01904
,,08937.275440,D3_21,5,0.01488
,,08937.195760,B5_14,20,0.0964
,,08937.200880,B5_13,16,0.094
,,08937.241440,B5_44,15,0.05816
,,08937.206400,B5_21,13,0.106
,,08941.315840,D3_21,5,0.0176
,,08944.026000,C2_14,6,0.03576
,,08944.180000,D3_21,6,0.01528
,,08947.416880,D3_21,6,0.01744
,,08949.807680,B5_14,12,0.03472
,,08949.817520,B5_12,6,0.01912
,,08949.734000,B5_13,10,0.104
,,08949.819440,B5_21,8,0.02352
,,08950.004080,B5_14,7,0.018
,,08949.823200,B5_44,31,0.29408
,,08950.192800,D3_21,5,0.01864
,,08952.544000,D3_21,5,0.01696
,,08954.914480,C2_14,5,0.05536
,,08956.604720,D3_21,6,0.0164
,,08957.347360,B6_33,6,0.02504
,,08957.255680,B6_44,7,0.13384
,,08961.603440,D3_21,5,0.01464
,,08964.062480,D3_21,5,0.01312
,,08969.017360,B5_14,18,0.06648
,,08969.023200,B5_12,6,0.04536
,,08968.958960,B5_13,15,0.11464
,,08968.993920,B5_44,17,0.068
,,08968.932960,B5_21,13,0.13824
,,08970.914000,D3_21,5,0.01112
,,08971.601760,A3_22,9,0.17368
,,08972.214400,A3_22,9,0.24336
,,08974.623440,B5_21,9,0.05264
,,08975.725440,C2_34,5,0.01424
,,08980.370800,D3_21,7,0.01944
,,08980.111440,A6_11,6,0.04592
,,08980.112640,A6_21,14,0.05328
,,08980.112480,A6_22,9,0.06128
,,08982.687680,D3_21,5,0.01248
,,08983.437040,B5_14,16,0.07592
,,08983.448400,B5_12,8,0.05464
,,08983.436400,B5_13,12,0.07144
,,08983.357440,B5_44,16,0.14992
,,08983.330720,B5_21,15,0.1756
,,08983.633760,A6_21,10,0.02352
,,08983.632080,A6_22,9,0.03056
,,08984.037760,C2_14,7,0.03168
,,08985.265760,B2_41,11,0.05648
,,08985.219520,B5_21,5,0.01024
,,08986.159440,B6_33,7,0.026
,,08986.163040,B6_44,6,0.08336
,,08986.663680,D3_21,5,0.01544
,,08987.771760,A3_22,5,0.1828
,,08990.378080,D3_21,5,0.01552
,,08990.488880,A6_11,6,0.05856
,,08990.487760,A6_21,15,0.0504
,,08990.488720,A6_22,10,0.04776
,,08994.644160,D3_21,6,0.01832
,,08999.048400,C2_11,5,0.03944
,,08999.050480,C2_14,6,0.03472

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF
Control,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX
Concentration,30 µM,50 µM,10 µM,30 µM,50 µM,10 µM,30 µM,50 µM,10 µM,30 µM,50 µM,10 µM,10 µM,25 µM,5 µM,10 µM,25 µM,5 µM,10 µM,25 µM,5 µM,10 µM,25 µM,5 µM
Additional Information,45K cells per well,45K cells per well,45K cells per well,45K cells per well,45K cells per well,45K cells per well,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,130K cells per well,130K cells per well,130K cells per well,130K cells per well,130K cells per well,130K cells per well,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.
