Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00158.880800,C2_14,5,0.02536
,,00159.462640,A3_11,7,0.11776
,,00160.925920,B6_14,10,0.05144
,,00160.893920,B6_33,5,0.02592
,,00160.899200,B6_34,5,0.01448
,,00161.012560,B6_12,17,0.15016
,,00160.966960,B6_11,67,0.2012
,,00162.401040,B6_33,5,0.03368
,,00162.676320,A3_11,7,0.06744
,,00163.591040,B6_14,8,0.19272
,,00164.179440,B5_21,8,0.068
,,00165.488720,A2_34,7,0.06072
,,00165.485440,A2_32,6,0.0632
,,00165.867600,A3_11,6,0.06688
,,00165.873600,A3_14,6,0.06176
,,00167.064080,B6_33,5,0.02256
,,00167.614080,B5_21,9,0.11936
,,00168.513440,D3_21,5,0.01344
,,00168.780560,B2_41,6,0.02384
,,00169.562320,B5_12,6,0.0292
,,00169.581680,B5_44,6,0.03168
,,00169.555120,B5_21,12,0.0456
,,00169.566160,B5_14,15,0.08864
,,00169.559440,B5_13,13,0.1136
,,00169.992400,B6_14,5,0.2276
,,00170.134240,B6_33,6,0.05184
,,00171.081440,C2_11,5,0.03472
,,00171.081120,A2_34,12,0.03696
,,00171.089600,A2_32,5,0.01808
,,00172.336000,A3_11,5,0.06168
,,00172.052880,B6_14,6,0.1504
,,00172.853840,D3_21,5,0.01176
,,00173.472000,B6_33,7,0.05152
,,00173.476960,B6_34,5,0.02232
,,00174.037600,A2_21,5,0.0144
,,00174.508080,B5_14,9,0.06112
,,00174.505680,B5_13,9,0.02256
,,00174.522480,B5_44,7,0.02648
,,00174.509840,B5_21,7,0.0176
,,00175.415680,A3_11,5,0.05928
,,00175.423680,A3_14,5,0.07296
,,00175.438880,B6_14,9,0.05512
,,00175.419280,B6_33,7,0.02584
,,00176.149200,A2_11,5,0.01192
,,00176.136080,A2_33,6,0.02008
,,00176.133040,A2_34,11,0.0524
,,00176.130960,A2_32,8,0.02408
,,00176.859520,B6_33,5,0.02728
,,00178.324000,B5_21,9,0.04064
