Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00161.462240,A1_34,41,0.23392
,,00161.918480,D1_42,12,0.09416
,,00162.099360,B3_14,8,0.0452
,,00162.102400,B3_24,5,0.02912
,,00162.104720,B3_44,12,0.03968
,,00162.108560,B3_42,10,0.03848
,,00162.126080,B3_21,8,0.05152
,,00162.131200,B3_31,20,0.05264
,,00162.136240,B3_11,9,0.04896
,,00162.133520,B3_12,14,0.04912
,,00162.117600,B3_23,9,0.06128
,,00162.120640,B3_33,12,0.04608
,,00162.100720,B3_34,14,0.05656
,,00162.113760,B3_32,16,0.06616
,,00162.100960,B3_43,27,0.10504
,,00162.299440,A6_12,10,0.06512
,,00162.302720,A6_11,10,0.07216
,,00162.298960,A6_42,8,0.0564
,,00162.270240,A6_43,10,0.10208
,,00162.296880,A6_32,6,0.0568
,,00162.285200,A6_21,30,0.0876
,,00162.295440,A6_31,10,0.06864
,,00162.220960,A6_22,31,0.15592
,,00162.689040,D3_13,8,0.1424
,,00162.783760,D3_23,8,0.0692
,,00162.911200,A2_21,6,0.01464
,,00162.917040,A2_34,6,0.01232
,,00162.817200,B5_12,8,0.08792
,,00162.809680,B5_13,12,0.09248
,,00162.820240,B5_21,21,0.10072
,,00162.823520,B5_31,7,0.08216
,,00163.158880,C3_24,14,0.18536
,,00163.944560,B6_11,5,0.04392
,,00163.804160,D6_44,33,0.22904
,,00164.236960,B6_14,5,0.096
,,00164.143920,B6_33,7,0.16128
,,00164.392800,B4_43,5,0.02208
,,00164.682320,A2_21,5,0.03264
,,00164.850960,A2_34,6,0.02384
,,00164.852800,B6_14,11,0.0388
,,00164.881520,B6_34,5,0.01176
,,00165.108640,D3_21,5,0.0104
,,00165.097200,D3_13,5,0.01048
,,00165.098640,D3_23,7,0.0188
,,00165.061200,C3_12,5,0.01664
,,00165.118320,C3_24,7,0.02768
,,00164.998000,A6_21,9,0.10832
,,00165.035680,A6_22,9,0.06984
,,00165.184720,B4_43,6,0.01616
,,00165.294080,B6_44,5,0.03992
,,00165.449680,B1_33,8,0.01928
,,00165.452400,B1_32,6,0.01368
,,00165.356880,A2_21,9,0.06424
,,00165.360080,A2_11,9,0.06024
,,00165.358080,A2_13,5,0.06064
,,00165.413840,A2_14,5,0.012
,,00165.396000,A2_34,5,0.028
,,00165.811760,D5_43,5,0.05976
,,00165.990320,A6_12,6,0.01672
,,00165.995280,A6_11,7,0.02128
,,00165.907520,A6_21,16,0.11192
,,00165.992000,A6_31,7,0.02064
,,00165.799760,A6_22,27,0.2208
,,00165.788880,D5_42,12,0.46608
,,00166.101600,D5_43,6,0.09984
,,00166.091280,D1_31,11,0.3624
,,00166.400320,B6_14,7,0.09056
,,00166.601680,A2_21,6,0.06184
,,00166.594720,A2_11,6,0.066
,,00167.064240,C2_14,6,0.04376
,,00167.077360,C2_34,5,0.01832
,,00167.072400,B6_33,5,0.04904
,,00167.188640,B4_11,5,0.11416
,,00167.219040,B5_21,5,0.01864
,,00167.289520,B4_33,27,0.12504
,,00167.299600,B4_24,11,0.1052
,,00167.209280,B4_42,14,0.1976
,,00167.193920,B4_43,31,0.21944
,,00167.457200,B6_14,8,0.10152
,,00167.467520,B6_33,5,0.06752
,,00167.433840,B6_44,6,0.13296
