Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00157.094400,C2_11,6,0.0424
,,00157.027360,B3_23,5,0.01408
,,00157.007520,B3_14,16,0.07376
,,00157.023440,B3_34,5,0.0108
,,00157.008880,B3_43,10,0.03656
,,00157.006160,B3_44,6,0.02264
,,00157.135280,C2_14,19,0.17984
,,00157.161200,C2_34,9,0.14912
,,00156.611600,A6_22,76,0.67984
,,00156.615120,A6_21,79,0.91032
,,00158.285200,B1_33,9,0.02536
,,00158.289680,B1_32,6,0.01576
,,00158.265440,A2_21,5,0.10568
,,00158.208800,B6_33,7,0.08616
,,00158.833920,B4_33,6,0.04208
,,00158.779520,B4_34,6,0.06544
,,00158.714640,A6_21,5,0.03616
,,00158.742320,A6_22,7,0.04648
,,00158.711680,B4_43,25,0.34104
,,00159.395200,B6_14,7,0.0356
,,00160.035680,A6_22,8,0.0908
,,00160.252000,A1_41,7,0.23648
,,00160.290480,A1_21,64,0.19656
,,00160.363680,A1_31,7,0.09944
,,00160.362960,A1_13,20,0.12824
,,00160.344400,A1_23,38,0.14968
,,00160.365840,A1_34,22,0.19928
,,00160.777120,A6_12,11,0.04616
,,00160.796000,A6_11,5,0.03104
,,00160.400480,A6_22,54,0.4348
,,00161.129280,B1_33,6,0.01192
,,00160.682960,A6_21,37,0.28616
,,00161.035920,A1_21,53,0.2136
,,00161.046320,A1_31,8,0.14344
,,00161.002720,A1_13,33,0.23992
,,00161.010000,A1_23,49,0.23488
,,00160.937840,A1_34,32,0.31056
,,00161.112240,A1_44,7,0.07408
,,00161.415520,D1_21,6,0.08368
,,00161.580480,B6_14,14,0.11208
,,00161.535440,B6_11,11,0.1288
,,00161.660240,B6_33,16,0.04504
,,00161.634800,B6_23,10,0.06112
,,00161.656160,B6_34,14,0.03744
,,00162.584160,B4_43,7,0.01712
,,00162.597040,B1_33,9,0.09424
,,00162.601920,B1_32,9,0.07296
,,00163.435200,A2_32,6,0.0976
,,00163.680240,B1_33,5,0.01064
,,00163.939040,B6_14,9,0.11888
,,00163.931040,B6_33,5,0.012
,,00163.937360,B6_23,9,0.11576
,,00163.934880,B6_34,8,0.12384
,,00164.372080,B3_43,5,0.02512
,,00164.280640,A3_44,5,0.052
,,00164.035600,A4_32,23,0.14496
,,00164.340000,C5_44,9,0.07088
,,00164.796160,B6_33,5,0.05184
,,00164.815760,A2_11,6,0.15672
,,00165.439920,D4_33,5,0.03064
,,00165.365840,B6_14,16,0.09272
,,00165.356480,B6_11,6,0.07496
,,00165.352080,B6_23,7,0.07192
,,00165.619200,C1_23,19,0.18552
,,00165.633920,C1_33,11,0.13088
,,00165.741680,A6_12,6,0.0448
,,00165.451520,A6_11,14,0.33368
,,00165.874720,D1_21,7,0.07328
,,00165.847120,D1_31,5,0.09608
,,00165.325120,A6_21,116,0.72528
,,00165.124240,A6_22,144,0.83704
,,00166.354400,B3_31,14,0.1328
,,00166.458160,B3_12,6,0.02072
,,00166.308880,B3_23,20,0.1676
,,00166.312640,B3_14,35,0.17672
,,00166.449440,B3_33,5,0.01808
,,00166.321360,B3_24,13,0.14984
,,00166.317760,B3_34,26,0.1608
,,00166.330480,B3_32,17,0.14712
,,00166.305200,B3_43,33,0.18984
,,00166.326320,B3_44,20,0.14696
,,00166.332880,B3_42,17,0.14584
,,00166.411200,A3_44,5,0.08976
,,00166.917680,B1_33,5,0.05512
,,00166.806480,B6_14,17,0.17952
,,00166.940000,B6_33,5,0.04432
,,00167.739440,A2_32,13,0.17592
,,00168.113760,B4_43,8,0.02608
,,00168.327360,D1_21,5,0.02088
,,00168.288240,D1_24,19,0.06832
,,00168.164560,C2_11,6,0.2216
,,00168.052480,C5_44,5,0.13712
,,00168.327360,B6_33,8,0.05088
,,00168.496160,C2_11,9,0.04536
,,00168.513520,C2_14,15,0.15376
,,00168.714000,D3_21,9,0.04472
,,00168.691760,D3_33,6,0.0192
,,00168.573840,A6_22,20,0.3116
,,00168.822960,B6_23,5,0.01776
,,00168.549360,C2_34,18,0.3996
,,00168.923920,A2_11,5,0.0416
,,00168.751520,D3_44,5,0.17432
,,00168.959360,A5_21,5,0.02888
,,00169.259440,A3_12,11,0.08416
,,00169.246400,A3_13,41,0.14816
,,00169.267840,A3_22,14,0.07912
,,00169.246560,A3_14,24,0.12168
,,00169.105280,A3_24,44,0.28456
,,00169.234320,A3_34,26,0.14344
,,00169.237760,A3_43,43,0.1548
,,00169.364400,A1_21,24,0.15512
,,00169.315440,A1_34,11,0.32328
,,00169.568480,A3_14,10,0.07952
,,00169.002160,A3_44,57,0.45504
,,00169.578720,A3_44,14,0.06072
,,00169.586400,A3_43,9,0.03512
,,00169.847440,B1_33,7,0.03896
,,00169.540320,A3_13,26,0.12088
,,00169.574000,A3_24,17,0.07912
,,00169.577200,A3_34,11,0.07472
,,00169.849760,A6_22,8,0.07392
,,00170.680320,A6_22,12,0.11624
,,00170.658160,B6_23,5,0.02368
,,00171.039680,B1_33,8,0.06896
,,00170.956000,A1_21,14,0.04032
,,00170.892400,A2_21,6,0.01808
,,00171.088640,A6_21,10,0.03448
,,00171.337920,A2_33,6,0.01432
,,00171.090000,A6_22,16,0.24136
,,00171.343360,A2_21,15,0.11704
,,00171.336720,A2_34,8,0.0936
,,00171.547120,B3_14,14,0.05024
,,00171.549520,B3_34,6,0.0344
,,00171.560800,B3_32,7,0.02144
,,00171.550160,B3_43,14,0.03856
,,00171.557920,B3_44,7,0.01928
,,00171.553680,B3_42,10,0.02792
,,00171.732560,A6_21,6,0.10584
,,00171.827600,C5_44,8,0.12312
,,00172.194160,A6_11,6,0.06624
,,00172.206640,A6_42,7,0.06432
,,00172.216560,A6_43,5,0.02144
,,00171.944080,A6_21,67,0.44456
,,00171.755040,A6_22,87,0.63472
,,00173.262800,A2_34,6,0.268
,,00173.662480,B6_33,6,0.05992
,,00174.080080,B4_33,5,0.05768
,,00174.079120,B4_42,5,0.06144
,,00174.073280,B4_43,12,0.07168
,,00174.316320,B1_33,5,0.01096
,,00174.231840,D3_33,8,0.08496
,,00174.193360,D3_32,7,0.1512
,,00174.354640,B3_14,9,0.04192
,,00174.360400,B3_32,8,0.02976
,,00174.358480,B3_43,10,0.0412
,,00174.366640,B3_44,6,0.01952
,,00174.361440,B3_42,11,0.03128
,,00174.444000,B1_33,8,0.10048
,,00174.445680,B1_32,5,0.13824
,,00174.950480,A2_21,6,0.17416
,,00174.915600,A2_33,7,0.03632
,,00174.941760,A2_34,7,0.13424
,,00174.782800,A6_22,32,0.5536
,,00175.237360,B6_23,5,0.02136
,,00175.682080,A6_22,5,0.18768
,,00176.063360,C2_14,11,0.10504
,,00176.328960,C2_14,6,0.04208
,,00176.092400,C2_34,5,0.09104
,,00176.252640,A2_21,6,0.0484
,,00176.242880,A2_33,10,0.05088
,,00176.242000,A2_34,7,0.05416
,,00176.166880,B6_33,8,0.14048
,,00176.339040,B1_33,10,0.09544
,,00176.389760,B1_32,7,0.04504
,,00176.354320,A6_21,6,0.04736
,,00176.179840,A6_22,21,0.22896
,,00176.607040,B6_14,10,0.02888
,,00176.596320,B6_33,13,0.04176
,,00176.600880,B6_23,7,0.02792
,,00176.601520,B6_34,7,0.01704
,,00176.901600,B3_14,17,0.13352
,,00177.145040,A2_34,6,0.17864
,,00177.237360,B3_14,13,0.0372
,,00177.569360,B4_33,6,0.02672
,,00177.559120,B4_34,9,0.03936
,,00177.574480,B4_42,5,0.02072
,,00177.623440,A1_34,6,0.03304
,,00177.557280,B4_43,18,0.0976
,,00177.804000,A6_21,8,0.06528
,,00177.799680,A6_22,14,0.06808
,,00177.915200,D1_33,6,0.05544
,,00177.918240,D1_24,26,0.10472
,,00178.145280,B1_33,5,0.01336
,,00178.145280,B1_32,5,0.01768
,,00178.186080,A2_33,5,0.04432
,,00178.216960,A2_21,10,0.2056
,,00178.539680,B6_34,5,0.08696
,,00178.185200,A2_34,28,0.57216
,,00178.650800,A6_22,10,0.09272
,,00178.872480,A6_22,5,0.02584
,,00178.777200,C1_23,11,0.14752
,,00178.760160,C1_33,26,0.1632
,,00178.815840,C1_43,23,0.12624
,,00178.854400,A6_21,5,0.04616
,,00179.300720,B1_33,5,0.00968
,,00179.106880,B6_33,5,0.0664
,,00179.838800,B3_14,11,0.04536
,,00179.855840,B3_34,6,0.01928
,,00179.857360,B3_32,5,0.01512
,,00179.854320,B3_43,8,0.02328
,,00179.850080,B3_44,5,0.01688
,,00179.663600,A6_21,21,0.08584
,,00179.452720,A6_22,28,0.34032
,,00179.846880,B6_14,6,0.02384
,,00179.906160,C2_34,12,0.17016
,,00180.190320,C2_34,10,0.04952
,,00180.118080,B6_33,6,0.0564
,,00180.380080,A4_32,26,0.11176
,,00180.646960,A2_34,7,0.18536
,,00180.594160,A4_32,11,0.14872
,,00181.084080,A6_21,7,0.01632
,,00181.061120,A6_22,9,0.04048
,,00181.144560,D3_33,11,0.30616
,,00181.860400,A6_21,11,0.03464
,,00181.859440,A6_22,9,0.0324
,,00181.940880,B1_33,10,0.10384
,,00182.040240,A2_32,6,0.02424
,,00182.213360,D4_33,5,0.05744
,,00182.290960,D4_42,8,0.06704
,,00182.229840,D4_32,12,0.13768
,,00182.203520,B6_14,9,0.0968
,,00182.527440,B4_42,5,0.01056
,,00182.521680,B4_43,6,0.01736
,,00182.771360,A2_21,9,0.02448
,,00182.738240,B3_14,16,0.05344
,,00182.738480,B3_24,6,0.03992
,,00182.748720,B3_34,5,0.032
,,00182.743360,B3_43,10,0.0492
,,00182.750720,B3_44,8,0.03248
,,00182.944640,A6_21,16,0.0536
,,00182.834560,A6_22,18,0.15632
,,00183.377280,A2_21,7,0.01456
,,00183.347840,D1_21,8,0.10776
,,00183.431440,D1_31,6,0.01848
,,00183.462640,D1_42,5,0.01184
,,00183.366960,A2_33,11,0.09776
,,00183.424560,A2_34,6,0.19856
,,00183.587920,A2_32,6,0.04488
,,00184.052880,A3_13,6,0.01952
,,00184.034400,A6_21,5,0.01848
,,00184.029680,A6_22,12,0.03648
,,00184.314800,A2_33,19,0.06096
,,00184.327280,A2_32,15,0.0496
,,00184.337520,A2_43,5,0.02416
,,00184.330080,A2_42,6,0.02576
,,00184.313920,A2_21,24,0.08976
,,00184.327200,A2_11,15,0.08544
,,00184.343760,A2_14,8,0.0608
,,00184.324800,A2_34,20,0.07992
,,00184.825520,C5_44,5,0.12672
,,00185.178800,B1_33,7,0.03232
,,00185.164160,C2_14,9,0.07376
,,00184.883600,A6_21,15,0.30104
,,00184.868960,A6_22,26,0.31216
,,00185.800160,A6_21,7,0.02408
,,00186.040880,D1_34,6,0.08704
,,00185.990480,B4_43,5,0.01328
,,00185.800240,A6_22,8,0.10344
,,00186.190080,D1_21,20,0.19952
,,00186.366720,D1_22,5,0.01256
,,00186.172240,B3_14,11,0.04056
,,00186.190080,B3_34,6,0.01504
,,00186.189200,B3_43,8,0.0204
,,00186.101840,B3_44,5,0.09216
,,00186.034720,D4_42,18,0.13616
,,00186.033200,D4_32,14,0.12504
,,00186.361360,A6_21,8,0.02304
,,00186.361600,A6_22,8,0.02184
,,00186.910480,A6_21,6,0.0188
,,00186.908080,A6_22,9,0.02536
,,00187.108400,A1_21,58,0.20792
,,00187.171600,A1_31,6,0.03616
,,00187.177040,A1_13,14,0.12768
,,00187.148960,A1_23,30,0.09824
,,00187.173840,A1_34,14,0.1752
,,00187.388240,C5_43,10,0.20968
,,00187.238080,C5_44,30,0.37184
,,00187.410960,A6_21,6,0.0248
,,00187.411360,A6_22,8,0.02016
,,00187.783760,B1_33,7,0.10432
,,00187.659600,A3_13,8,0.0216
,,00188.216000,A6_21,6,0.0176
,,00188.218080,A6_22,9,0.02368
,,00188.236480,B6_14,5,0.03232
,,00188.229200,B6_33,8,0.04104
,,00188.237520,B6_23,5,0.0128
,,00188.231440,B6_34,5,0.01136
,,00188.296320,D4_42,13,0.16496
,,00188.267440,D4_32,14,0.16208
,,00188.484960,B6_23,6,0.01512
,,00188.798400,A6_21,5,0.0156
,,00188.798320,A6_22,7,0.028
,,00188.988000,B1_33,8,0.02352
,,00188.992880,B1_32,7,0.02264
,,00189.059280,B3_14,8,0.02488
,,00189.071280,B3_43,6,0.02488
,,00189.354560,A2_33,5,0.0416
,,00189.314000,A3_13,5,0.0132
,,00189.140560,B4_43,6,0.01472
,,00189.380720,A6_22,5,0.01224
,,00189.389200,D1_24,8,0.03256
,,00189.385360,A2_21,6,0.02656
,,00189.914720,A6_21,7,0.01896
,,00189.915200,A6_22,8,0.036
,,00190.581680,A6_21,7,0.01784
,,00190.772400,B1_33,5,0.0096
,,00190.529680,A6_22,22,0.32768
,,00191.007760,C5_13,5,0.01688
,,00190.859280,B6_33,8,0.07144
,,00191.806160,B4_43,9,0.0228
,,00192.021520,A2_21,6,0.02
,,00192.010960,B3_14,17,0.1076
,,00192.020000,B3_34,5,0.01712
,,00192.021520,B3_43,9,0.02216
,,00191.837040,A6_21,13,0.11832
,,00191.780480,A6_22,21,0.1604
,,00192.123840,A2_34,6,0.09432
,,00192.536080,A2_21,18,0.05264
,,00192.539840,A2_11,14,0.04624
,,00192.539360,A2_32,14,0.05168
,,00192.645040,C2_14,12,0.11872
,,00192.552320,A2_14,11,0.14512
,,00192.542640,A2_33,19,0.12032
,,00192.471680,A2_34,20,0.18072
,,00192.770960,A5_21,5,0.10896
,,00192.766640,A6_22,7,0.0832
,,00192.997760,B4_43,7,0.05224
,,00193.002000,A6_21,10,0.12984
,,00193.002640,A6_22,9,0.05536
,,00192.940720,B6_23,6,0.04912
,,00193.432160,A3_13,5,0.0132
,,00193.365760,A6_21,10,0.0564
,,00193.177360,A6_22,15,0.25008
,,00194.005200,B6_33,6,0.05728
,,00194.044000,B6_23,5,0.02704
,,00194.291760,B6_23,6,0.01752
,,00194.533360,A6_21,9,0.03944
,,00194.471440,A6_22,17,0.1212
,,00194.571920,B6_14,7,0.01952
,,00194.565840,B6_23,6,0.01976
,,00194.860160,B3_43,9,0.03552
,,00194.866720,B3_44,7,0.02224
,,00194.857840,B3_14,23,0.13256
,,00194.875280,B3_24,6,0.09608
,,00194.875840,B3_34,5,0.09152
,,00195.533760,A2_11,6,0.06184
,,00195.539040,B4_43,7,0.01808
,,00195.547600,B5_21,5,0.04512
,,00195.373200,A6_21,10,0.0896
,,00195.302240,A6_22,15,0.20008
,,00195.880640,D1_24,13,0.03824
,,00196.347200,A6_22,6,0.01784
,,00196.409600,B6_14,10,0.12272
,,00196.406880,B6_12,5,0.11224
,,00196.441280,B6_11,8,0.08056
