Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00120.694560,B3_14,7,0.01664
,,00120.874480,B4_43,8,0.02584
,,00121.316640,A6_22,9,0.12824
,,00122.054720,A6_21,8,0.05496
,,00121.918800,A6_22,17,0.1904
,,00123.230080,A6_22,6,0.05288
,,00124.016560,A3_12,7,0.02848
,,00123.820560,A3_13,67,0.24424
,,00123.824960,A3_14,25,0.234
,,00123.858800,A3_24,34,0.19488
,,00123.858480,A3_34,13,0.12408
,,00123.878880,A3_44,36,0.1768
,,00123.888000,A3_43,26,0.16352
,,00124.949920,A6_22,6,0.02592
,,00125.329280,D1_21,6,0.04832
,,00125.849920,A6_21,5,0.0196
,,00125.849360,A6_22,8,0.02224
,,00126.036560,B6_14,6,0.02336
,,00126.179280,A2_34,10,0.13672
,,00126.223920,B4_43,7,0.05488
,,00126.757120,A6_21,5,0.01688
,,00126.754400,A6_22,8,0.02896
,,00127.067200,B3_14,6,0.04128
,,00127.191920,B3_11,5,0.02888
,,00127.293680,B3_14,6,0.02136
,,00127.159920,B3_43,10,0.0844
,,00127.162160,B3_42,5,0.01576
,,00127.401600,B6_14,10,0.02632
,,00127.392560,B6_33,11,0.05088
,,00127.398720,B6_34,8,0.02672
,,00127.567360,A6_22,18,0.27608
,,00128.228240,C1_23,5,0.02096
,,00128.296480,B1_33,8,0.02832
,,00128.294240,B1_32,9,0.15376
,,00128.600160,A2_34,5,0.03744
,,00128.723360,B4_34,5,0.04448
,,00128.732160,B4_43,9,0.05304
,,00128.568160,C5_44,5,0.11184
,,00128.775440,A6_22,11,0.0632
,,00129.684960,A2_34,6,0.18984
,,00129.733600,A6_22,5,0.01152
,,00130.268160,A6_22,8,0.12368
,,00130.849760,A2_32,5,0.01592
,,00130.842560,A6_21,63,0.30184
,,00130.529040,A6_22,70,0.5648
,,00131.866080,B6_33,7,0.0244
,,00132.275360,A3_13,8,0.02336
,,00132.876480,B3_14,5,0.01808
,,00132.737440,B4_34,6,0.05296
,,00132.749520,B4_43,11,0.04656
,,00133.433600,D3_24,8,0.15624
,,00133.836720,B3_14,8,0.10144
,,00133.977840,B6_14,7,0.01936
,,00133.965680,B6_33,13,0.05688
,,00133.971280,B6_34,6,0.01496
,,00134.434000,B1_33,8,0.03744
,,00134.430560,B1_32,6,0.02184
,,00134.540240,A6_21,47,0.34792
,,00134.914880,A3_13,6,0.01336
,,00134.187440,A6_22,64,0.732
,,00136.121280,D1_33,6,0.04336
,,00136.245760,C3_12,5,0.01464
,,00136.293840,A3_13,8,0.01952
,,00136.280880,A6_22,7,0.13
,,00136.777520,A6_22,5,0.01808
,,00136.932080,B3_31,16,0.16928
,,00136.953280,B3_11,5,0.04256
,,00136.942080,B3_34,13,0.0644
,,00136.927120,B3_32,16,0.04632
,,00136.929040,B3_43,19,0.054
,,00136.874880,B3_44,12,0.09552
,,00136.860080,B3_42,16,0.11824
,,00137.544240,A6_22,10,0.06424
,,00138.332080,B4_34,6,0.02712
,,00138.523360,B1_33,5,0.00968
,,00138.493120,A3_13,8,0.02072
,,00138.376640,A6_22,6,0.02816
,,00138.735520,B6_33,9,0.03432
,,00138.765360,B6_14,5,0.14992
,,00139.258000,A6_22,8,0.16856
,,00140.279920,A6_21,10,0.04184
,,00140.277120,A6_22,8,0.0404
,,00140.342320,B4_43,16,0.06248
,,00140.743280,C1_23,7,0.10976
,,00140.703840,C1_33,23,0.15368
,,00140.714320,C1_43,18,0.13304
,,00141.303920,A6_21,14,0.06456
,,00141.272560,A6_22,16,0.05976
,,00141.732880,A1_21,62,0.19472
,,00141.810560,A1_31,8,0.10128
,,00141.815440,A1_13,15,0.11728
,,00141.816160,A1_23,24,0.11616
,,00141.823840,A1_34,10,0.10992
,,00141.944880,C4_11,21,0.11976
,,00142.197760,C4_11,31,0.22664
,,00142.572480,C4_11,10,0.0468
,,00142.571040,A6_21,10,0.02464
,,00142.531440,A6_22,12,0.0836
,,00142.911680,C1_23,8,0.09528
,,00142.911120,C1_33,13,0.10776
,,00142.912480,C1_43,8,0.07216
,,00143.196800,B6_14,11,0.13048
,,00143.281840,B6_33,13,0.04464
,,00143.287680,B6_34,9,0.03144
,,00143.639840,B3_14,5,0.01112
,,00143.701920,A6_21,15,0.11
,,00143.704160,A6_22,11,0.02872
,,00143.912960,A2_21,5,0.11376
,,00143.834960,A2_11,7,0.13536
,,00143.931520,A2_33,7,0.04192
,,00143.923200,A2_34,13,0.05448
,,00144.151040,D1_24,35,0.1824
,,00144.160000,D1_34,6,0.1332
,,00144.152960,D1_42,5,0.02592
,,00144.430800,B4_34,8,0.05576
,,00144.395680,B4_43,11,0.09824
,,00144.789840,A6_21,10,0.02752
,,00144.782240,A6_22,10,0.03528
,,00144.804720,C2_44,6,0.18136
,,00145.207920,A3_13,37,0.11944
,,00145.212320,A3_14,10,0.0964
,,00145.239680,A3_24,19,0.1144
,,00145.246640,A3_34,11,0.06496
,,00145.265600,A3_44,15,0.04784
,,00145.273360,A3_43,10,0.03712
,,00145.423680,A3_21,5,0.0984
,,00145.464000,A3_12,6,0.04992
,,00145.464560,A3_13,25,0.1712
,,00145.468960,A3_14,9,0.07528
,,00145.480720,A3_24,10,0.05928
,,00145.481520,A3_34,8,0.0288
,,00145.485280,A3_44,20,0.0836
,,00145.491520,A3_43,17,0.06544
,,00145.498480,B6_14,12,0.05648
,,00145.723840,B1_33,8,0.08608
,,00145.733040,A6_21,13,0.13824
,,00145.735200,A6_22,11,0.02816
,,00146.748880,A6_21,9,0.02416
,,00146.748160,A6_22,8,0.04416
,,00146.940000,B1_33,6,0.06688
,,00146.872800,B6_33,6,0.0292
,,00147.669840,A6_22,7,0.0968
,,00148.163680,D4_42,13,0.08448
,,00148.187280,D4_32,5,0.08608
,,00148.323920,A2_34,7,0.0992
,,00148.470880,A6_22,17,0.16752
,,00148.713200,A6_21,19,0.17616
,,00148.739200,A6_22,18,0.17312
,,00149.739200,B3_14,5,0.02656
,,00149.682000,B6_14,7,0.09632
,,00150.101920,C2_14,9,0.16192
,,00150.218640,B4_34,6,0.03656
,,00150.348560,A6_21,9,0.23048
,,00150.341920,A6_22,13,0.24352
,,00151.216160,A6_22,6,0.0128
,,00151.378160,A2_33,9,0.07672
,,00151.671360,B1_33,5,0.0132
,,00151.354000,A2_34,20,0.42032
,,00151.668240,A6_22,8,0.13544
,,00152.552640,A6_22,6,0.03664
,,00152.827760,B1_33,7,0.0328
,,00152.678000,A2_34,5,0.10328
,,00152.740880,A4_32,19,0.08992
,,00152.782160,A4_12,7,0.28856
,,00153.280560,A4_32,17,0.10248
,,00153.363040,A6_22,10,0.03288
,,00153.376880,A6_21,18,0.07504
,,00154.794240,A3_13,8,0.02392
,,00155.225840,A2_21,8,0.02584
,,00155.153440,A2_11,9,0.0984
,,00155.147520,A2_33,12,0.10288
,,00155.224800,A2_34,6,0.0212
,,00155.146640,A2_32,8,0.10112
,,00155.187280,A6_21,8,0.02136
,,00155.173920,A6_22,9,0.03032
,,00155.988960,A6_21,5,0.01464
,,00155.987360,A6_22,8,0.06296
,,00156.140320,B4_43,5,0.01296
,,00157.045600,A6_21,5,0.0168
,,00157.012800,A6_22,9,0.12072
,,00157.260800,B1_33,10,0.036
,,00157.262880,B1_32,7,0.06064
,,00157.325360,D1_24,14,0.10176
,,00157.482000,B3_14,11,0.03
,,00157.912240,A6_21,5,0.018
,,00157.911600,A6_22,7,0.0308
,,00158.297360,D3_24,7,0.03464
,,00158.214320,B4_43,9,0.02432
,,00158.348560,B1_33,6,0.07384
,,00158.523680,A6_21,7,0.02624
,,00159.269040,A6_22,24,0.07592
,,00159.471760,B1_33,8,0.02256
,,00159.444480,C3_12,14,0.19496
,,00159.271440,A6_21,26,0.14128
,,00160.527600,B4_43,5,0.04432
,,00160.555200,B6_33,6,0.0228
,,00161.936000,A2_34,10,0.0968
,,00162.047040,B4_43,5,0.048
,,00162.325600,A1_31,7,0.0604
,,00162.117600,A6_22,8,0.14488
,,00162.264720,A1_21,51,0.20272
,,00162.328880,A1_13,10,0.0884
,,00162.310400,A1_23,23,0.10976
,,00162.318080,A1_34,9,0.09752
,,00162.365120,A6_22,7,0.32064
,,00162.950800,A6_22,12,0.17472
,,00163.294080,A2_21,6,0.04688
,,00163.559600,B1_33,7,0.01664
,,00163.557200,B1_32,6,0.0404
,,00163.453840,B3_14,8,0.09176
,,00164.086640,A6_22,10,0.09776
,,00164.168560,B6_44,7,0.02312
,,00164.772160,B4_43,6,0.05536
,,00164.648320,A6_21,14,0.19536
,,00164.649440,A6_22,22,0.20072
,,00164.876240,D1_21,8,0.07456
,,00165.359600,C5_44,19,0.07832
,,00165.506640,A6_22,8,0.18376
,,00165.615040,B6_14,5,0.09648
,,00165.690400,B6_33,9,0.02608
,,00165.695840,B6_34,6,0.01336
,,00166.575360,A2_11,12,0.0672
,,00166.548960,A2_33,9,0.0536
,,00166.514320,A2_34,7,0.0784
,,00166.538960,A2_32,10,0.0648
,,00166.550800,A2_21,18,0.10944
,,00166.373920,A6_22,18,0.43088
,,00167.071040,B3_14,8,0.0224
,,00166.923200,A6_22,7,0.05576
,,00167.196720,B3_32,5,0.02712
,,00167.206080,A6_21,7,0.09
,,00167.184400,A6_22,9,0.18088
,,00167.470560,D3_24,6,0.11224
,,00167.666800,B6_33,5,0.02512
,,00168.152640,A6_22,8,0.06224
,,00168.324560,A6_22,5,0.16256
,,00169.012720,C3_12,7,0.03264
,,00168.786720,A6_22,8,0.15152
,,00169.452160,A6_21,15,0.0528
,,00169.451440,A6_22,13,0.03424
,,00169.691120,B3_14,5,0.016
,,00169.694080,B3_44,5,0.01344
,,00170.560960,B4_43,6,0.02496
,,00170.482400,A6_21,13,0.0376
,,00170.484640,A6_22,14,0.04552
,,00171.622880,B3_14,5,0.02536
,,00171.566480,A6_22,5,0.02056
,,00172.338160,A6_22,11,0.02688
,,00172.407600,B1_33,6,0.01904
,,00172.408400,B1_32,6,0.02408
,,00172.335760,A6_21,11,0.09376
,,00173.220080,D3_33,6,0.10272
,,00173.223200,D3_24,5,0.10336
,,00173.220400,B4_33,7,0.03848
,,00173.209600,B4_34,7,0.03016
,,00173.221040,B4_43,8,0.01904
,,00173.333040,A6_21,9,0.028
,,00173.335280,A6_22,9,0.02312
,,00173.944240,B1_33,5,0.01408
,,00174.185600,B3_14,7,0.01696
,,00174.182240,B3_44,6,0.0232
,,00174.215200,A6_21,8,0.03888
,,00174.213120,A6_22,9,0.1088
,,00174.431280,B6_33,5,0.03304
,,00174.750400,A3_13,7,0.02392
,,00175.126400,A4_12,7,0.13712
,,00175.180160,A6_21,6,0.01304
,,00175.163680,A6_22,5,0.04288
,,00175.630560,A3_13,5,0.0116
,,00175.394080,B6_33,9,0.0436
,,00175.399840,B6_34,5,0.01272
,,00175.945280,A6_21,6,0.02176
,,00175.944400,A6_22,9,0.02888
,,00176.200720,B1_33,5,0.01104
,,00176.817280,D4_42,13,0.0776
,,00176.712560,A6_21,8,0.02
,,00176.709440,A6_22,11,0.12456
,,00177.136160,A2_21,5,0.1312
,,00177.250720,B4_43,5,0.01016
,,00177.896320,D3_24,5,0.02392
,,00177.856400,A6_21,30,0.13136
,,00177.852000,A6_22,26,0.07128
,,00178.507840,A3_13,8,0.02016
,,00178.990480,B1_33,5,0.01592
,,00179.104080,B3_14,5,0.09672
,,00179.292640,D4_42,7,0.04872
,,00179.495280,B4_43,6,0.0224
,,00180.018800,B1_33,7,0.026
,,00180.084720,C2_11,5,0.03088
,,00180.434160,C5_44,18,0.196
,,00181.149360,B3_14,9,0.04576
,,00181.363280,A3_13,10,0.0324
,,00181.207040,A6_21,5,0.08936
,,00181.188000,A6_22,12,0.0528
,,00181.301520,A2_34,5,0.18448
,,00181.948480,A3_13,7,0.01824
,,00181.970640,A6_22,7,0.02688
,,00182.138960,A6_22,11,0.0748
,,00182.399760,B4_43,6,0.03376
,,00182.802240,C4_11,14,0.07392
,,00182.918240,B6_33,5,0.01976
,,00183.229120,A2_11,12,0.1332
,,00183.292720,A2_33,8,0.03568
,,00183.292400,A2_32,6,0.024
,,00182.983360,C4_11,21,0.23488
,,00183.279440,A2_21,20,0.37
,,00183.095680,A2_34,17,0.3104
,,00183.814000,B1_33,6,0.02504
,,00183.813760,B1_32,8,0.1568
,,00183.816160,A6_21,7,0.1864
,,00184.147360,B6_14,5,0.02176
,,00184.120800,B6_33,11,0.0472
,,00184.126000,B6_34,5,0.03592
,,00184.449680,D3_33,5,0.0232
,,00184.393760,D3_24,5,0.08016
,,00184.375840,A6_21,58,0.26848
,,00184.714480,B3_14,11,0.02456
,,00183.890560,A6_22,85,0.76248
,,00185.995680,A2_34,5,0.11728
,,00186.507040,C5_44,14,0.05376
,,00187.685920,B3_14,7,0.0208
,,00188.026640,A6_22,9,0.12
,,00188.102240,B6_33,7,0.02304
,,00188.453760,C3_12,5,0.01472
,,00189.072240,A2_21,9,0.03072
,,00188.984240,A2_11,7,0.1216
,,00189.080800,A2_33,8,0.02328
,,00189.084240,A2_34,7,0.01848
,,00189.077360,A2_32,6,0.01944
,,00188.950240,B3_14,5,0.0156
,,00189.092240,A6_22,6,0.03936
,,00189.928080,B6_11,5,0.01344
,,00189.893680,B6_33,7,0.03288
,,00190.693920,A6_21,7,0.05528
,,00190.700560,A6_22,13,0.1048
,,00191.342800,D1_42,6,0.0196
,,00191.605280,D1_24,8,0.10592
,,00191.604880,A6_21,43,0.23712
,,00191.531840,A6_22,44,0.30624
,,00192.013440,B4_34,6,0.10224
,,00192.057920,B4_43,11,0.07664
,,00193.024880,B6_14,7,0.0392
,,00193.363920,B3_14,5,0.022
,,00193.412320,D1_21,5,0.07616
,,00193.931920,A4_12,5,0.08688
,,00193.881840,A6_22,10,0.04656
,,00194.180480,A6_22,15,0.17504
,,00194.302640,A4_32,24,0.18096
,,00194.510880,A6_22,6,0.1444
,,00194.917280,A6_21,18,0.07328
,,00194.916240,A6_22,11,0.04512
,,00195.319840,D3_24,5,0.02656
,,00196.639680,B3_32,5,0.06392
,,00196.782000,A6_22,12,0.136
,,00197.543040,D3_24,6,0.09808
,,00198.054560,A6_22,6,0.0136
,,00198.557520,B1_33,5,0.01152
,,00198.707360,C2_12,6,0.10256
,,00198.655920,C2_14,10,0.19512
,,00198.776400,D3_24,5,0.01768
,,00198.524240,A6_21,6,0.12912
,,00198.526320,A6_22,10,0.13328
,,00198.874480,C1_33,24,0.2396
,,00198.754560,C1_43,16,0.18584
,,00198.714480,C2_11,13,0.23992
,,00199.077360,A6_22,11,0.10808
,,00199.453520,B3_31,17,0.10144
,,00199.481120,B3_14,22,0.0796
,,00199.471600,B3_33,5,0.04336
,,00199.470720,B3_34,17,0.0652
,,00199.330480,B3_32,27,0.20032
,,00199.456800,B3_43,25,0.0684
,,00199.467920,B3_44,9,0.04136
,,00199.455760,B3_42,21,0.0624
,,00199.418720,B6_14,6,0.03616
,,00199.408720,B6_33,14,0.05416
,,00199.414480,B6_34,6,0.02976
,,00199.619200,A6_21,45,0.12088
,,00199.621520,A6_22,39,0.11496
,,00201.231920,D3_21,6,0.03936
,,00201.234640,D3_33,5,0.0152
,,00201.012640,D3_24,14,0.2416
,,00201.153440,A3_14,20,0.21376
,,00201.190240,A3_24,25,0.17096
,,00201.185040,A3_34,17,0.15336
,,00201.208240,A3_44,32,0.16152
,,00201.210400,A3_43,22,0.146
,,00201.149840,A3_13,60,0.36432
,,00201.849440,A2_21,8,0.02296
,,00201.853680,A2_11,6,0.028
,,00201.756960,A2_34,9,0.12128
,,00201.606320,B4_43,7,0.06792
,,00201.847040,A2_33,10,0.05912
,,00202.914800,A6_22,24,0.15256
,,00203.075840,B6_14,8,0.02664
,,00203.061200,B6_33,13,0.04776
,,00203.065440,B6_34,8,0.01984
,,00203.835680,B4_43,5,0.08112
,,00204.099040,A2_34,6,0.19304
,,00204.059680,A6_22,5,0.13064
,,00204.958880,A6_22,5,0.06872
,,00205.117120,B6_33,10,0.10616
,,00205.543680,A2_34,6,0.16216
,,00205.779520,D1_21,6,0.196
,,00205.767760,D1_31,6,0.21664
,,00206.034400,A1_13,11,0.10936
,,00206.045440,A1_42,5,0.07416
,,00206.166800,B1_33,9,0.04888
,,00206.166720,B1_32,5,0.01712
,,00205.985840,A1_21,60,0.18528
,,00206.035040,A1_31,9,0.1256
,,00206.033680,A1_23,26,0.13016
,,00206.036960,A1_34,11,0.11992
,,00206.506720,A6_22,6,0.13088
,,00206.554880,B6_34,8,0.04656
,,00206.807280,A1_31,8,0.0388
,,00206.816640,A1_13,8,0.0204
,,00206.811440,A1_23,14,0.03896
,,00206.564240,B6_14,8,0.09864
,,00206.550640,B6_33,11,0.10328
,,00206.798720,A1_21,26,0.15896
,,00207.319440,B4_43,6,0.04736
,,00207.941280,A6_22,9,0.076
,,00208.011760,B6_14,5,0.03152
,,00207.916000,B6_33,12,0.12648
,,00208.015600,B6_34,5,0.0172
,,00208.271280,C1_23,5,0.03
,,00208.348400,A6_22,7,0.03152
,,00208.339600,B3_32,9,0.16272
,,00208.440240,B3_44,5,0.0684
,,00208.430080,A3_13,51,0.1636
,,00208.438400,A3_14,15,0.13928
,,00208.487440,A3_24,17,0.08896
,,00208.480320,A3_34,14,0.11064
,,00208.501120,A3_44,16,0.06536
,,00208.515120,A3_43,7,0.02856
,,00208.733280,A3_13,24,0.13536
,,00208.739680,A3_14,7,0.05936
,,00208.781840,A3_24,12,0.05144
,,00208.798880,A3_44,13,0.03448
,,00208.797680,A3_43,11,0.03496
,,00209.087520,A3_13,5,0.01392
,,00208.959280,A6_21,19,0.10752
,,00208.934240,A6_22,15,0.15256
,,00209.557440,D1_33,8,0.07216
,,00209.562480,D1_42,10,0.06952
,,00209.649440,D1_31,5,0.01376
,,00209.560480,D1_24,15,0.13072
,,00210.145600,A6_21,6,0.01472
,,00210.147760,A6_22,6,0.01576
,,00210.846400,B1_33,6,0.01816
,,00210.814320,B5_21,11,0.11744
,,00210.914720,A6_21,8,0.02328
,,00210.916960,A6_22,7,0.0216
,,00211.327200,C1_23,9,0.1004
,,00211.329040,C1_33,19,0.09792
,,00211.305360,C1_43,19,0.10904
,,00211.712080,A6_21,10,0.13944
,,00211.714320,A6_22,8,0.02528
,,00212.196000,B3_14,12,0.05056
,,00212.189120,B3_44,5,0.03048
,,00212.334720,A1_21,5,0.12232
,,00212.383040,A6_21,11,0.05696
,,00212.385440,A6_22,11,0.0348
,,00212.729840,B4_43,6,0.01528
,,00212.849920,A4_12,6,0.20232
,,00213.365520,A6_21,6,0.016
,,00213.366720,A6_22,7,0.01888
,,00213.421520,C5_44,15,0.06888
,,00213.638640,B1_33,5,0.06424
,,00214.480400,D1_42,6,0.02888
,,00214.449920,A2_11,6,0.17408
,,00214.460560,A6_22,6,0.12248
,,00214.505680,A2_34,8,0.2616
,,00215.020320,B4_34,5,0.05472
,,00215.041040,B4_43,12,0.0432
,,00215.270560,A6_22,10,0.08152
,,00215.849120,A6_21,14,0.04976
,,00215.627760,A6_22,22,0.26672
,,00216.059200,B3_11,5,0.03632
,,00216.027120,B3_14,6,0.01792
,,00216.031520,B3_43,10,0.10088
,,00216.032800,B3_42,5,0.01736
,,00216.264320,B1_33,5,0.09232
,,00216.287280,A2_21,12,0.0332
,,00216.289120,A2_11,11,0.07088
,,00216.275200,A2_33,7,0.03848
,,00216.304160,A2_34,7,0.0608
,,00216.298720,A2_32,5,0.0116
,,00216.576160,C4_11,23,0.19632
,,00216.846560,A6_21,5,0.02096
,,00216.845920,A6_22,7,0.03712
,,00217.075120,A3_13,8,0.02312
,,00217.290000,C3_12,5,0.01456
,,00217.609280,A6_21,20,0.09016
,,00217.608640,A6_22,15,0.09448
,,00218.515360,A2_34,7,0.15896
,,00218.991040,A6_21,6,0.10376
,,00218.990720,A6_22,12,0.11296
,,00219.211200,D1_24,18,0.11312
,,00219.214000,D1_42,6,0.01776
,,00219.398560,B6_14,5,0.0112
,,00219.387760,B6_33,7,0.02368
,,00219.392160,B6_34,6,0.0204
,,00219.742000,C2_14,6,0.08336
,,00220.145520,B6_14,5,0.15744
,,00220.412320,B4_43,11,0.08
,,00220.358240,C5_44,8,0.09
,,00220.540320,A6_21,7,0.02088
,,00220.541840,A6_22,8,0.02704
,,00220.901760,B6_33,11,0.05984
,,00220.911360,B6_23,5,0.0464
,,00220.963280,B6_44,5,0.0156
,,00221.378960,A6_21,5,0.01424
,,00221.373040,A6_22,16,0.07496
,,00222.052320,A6_22,5,0.02232
,,00222.029440,C5_44,37,0.29584
,,00222.380720,B3_14,11,0.03648
,,00222.801840,A6_22,10,0.25976
,,00223.153040,A4_12,6,0.14056
,,00223.257600,A6_21,5,0.02384
,,00223.182800,A6_22,10,0.2132
,,00223.747360,A6_21,5,0.01248
,,00223.749600,A6_22,5,0.0184
,,00224.119200,A6_21,5,0.0908
,,00224.103120,A6_22,15,0.118
,,00224.630800,C3_12,5,0.02464
,,00224.896880,C5_44,7,0.02616
,,00224.950320,A6_22,11,0.22552
,,00225.574880,A6_21,8,0.02056
,,00225.471680,A6_22,11,0.12888
,,00225.677280,D1_42,5,0.16888
,,00226.165760,B3_14,10,0.02448
,,00226.155840,B3_34,7,0.04112
,,00226.505760,A6_21,10,0.04664
,,00226.501120,A6_22,10,0.02488
,,00226.668000,C2_14,6,0.08824
,,00227.408960,B4_43,5,0.0132
,,00227.430400,A6_22,7,0.08208
,,00227.426880,A2_34,16,0.34768
,,00227.953680,A3_13,8,0.02496
,,00228.095840,A6_21,30,0.20816
,,00228.062880,A6_22,24,0.12248
,,00228.767920,C1_23,6,0.02336
,,00228.681040,A2_11,10,0.14928
,,00228.716400,A2_33,23,0.13192
,,00228.934480,A2_14,6,0.0384
,,00228.724400,A2_34,29,0.37616
,,00229.379680,B3_32,5,0.0148
,,00229.142960,A3_13,13,0.08424
,,00229.387760,B3_43,5,0.01792
,,00229.670720,B3_31,18,0.21552
,,00229.724400,B3_14,26,0.15224
,,00229.825360,B3_34,17,0.07288
,,00229.804880,B3_32,22,0.06584
,,00229.820800,B3_44,8,0.04536
,,00229.719440,B3_42,27,0.15736
,,00229.807200,B3_43,29,0.13416
,,00230.471760,B4_43,8,0.12904
,,00230.817280,C5_44,7,0.0888
,,00231.338880,B6_33,5,0.02488
,,00231.296320,A6_22,21,0.29336
,,00231.695600,A6_21,77,0.48976
,,00231.848400,A6_22,68,0.33848
,,00232.256560,B6_14,7,0.11328
,,00232.332000,B6_33,8,0.04128
,,00233.089120,A2_21,9,0.04696
,,00233.100400,A2_11,6,0.03688
,,00232.955040,A2_34,9,0.16216
,,00232.882960,A3_13,6,0.01888
,,00232.787280,A4_32,27,0.15544
,,00233.144560,A4_32,19,0.18888
,,00233.870000,C5_44,20,0.12472
,,00234.337840,B1_33,5,0.01552
,,00234.337280,B1_32,5,0.02128
,,00234.490720,B1_32,5,0.13112
,,00234.556400,A1_31,6,0.05464
,,00234.500960,A1_21,63,0.18944
,,00234.571040,A1_13,14,0.14496
,,00234.555760,A1_23,38,0.15592
,,00234.564240,A1_34,10,0.13712
,,00234.567520,A1_42,5,0.11264
,,00234.687120,A6_22,8,0.06392
,,00234.866320,A6_22,6,0.0264
,,00235.294800,B6_33,6,0.04008
,,00235.752160,D3_33,5,0.024
,,00235.752160,D3_24,5,0.02656
,,00235.851760,B3_14,7,0.03232
,,00236.536960,B1_33,7,0.02848
,,00236.486160,A6_21,8,0.10552
,,00236.186000,A6_22,28,0.41424
,,00237.163680,C2_12,6,0.05792
,,00237.211440,A2_34,5,0.05256
,,00237.352160,C1_23,9,0.08832
,,00237.324240,C1_33,25,0.11352
,,00237.333200,C1_43,15,0.09392
,,00237.459680,A2_21,5,0.12904
,,00237.563360,A2_11,5,0.02008
,,00237.605280,A6_22,9,0.10584
,,00237.874240,A3_13,10,0.02944
,,00238.422000,A6_22,9,0.18376
,,00238.891680,C2_14,8,0.18912
,,00238.915040,C5_44,7,0.03584
,,00238.869760,A6_21,35,0.09632
,,00238.864800,A6_22,38,0.10952
,,00239.689680,B3_14,5,0.01968
,,00239.698560,B3_32,6,0.03008
,,00239.689760,B3_43,9,0.046
,,00239.697920,B3_42,6,0.02064
,,00240.509120,C3_12,5,0.0464
,,00241.679360,B3_14,7,0.03688
,,00242.079760,A6_22,10,0.0244
,,00242.204080,A4_32,20,0.09992
,,00242.084560,A6_21,17,0.20744
,,00243.184160,C3_12,5,0.01848
,,00243.425600,D1_42,5,0.03144
,,00243.328240,C3_12,13,0.08856
,,00243.647200,C5_44,7,0.09712
,,00243.481200,A6_21,72,0.39248
,,00243.316720,A6_22,81,0.46144
,,00243.942400,D1_33,6,0.10432
,,00243.947280,D1_42,5,0.07944
,,00244.547040,C5_44,15,0.09688
,,00245.114720,B4_34,7,0.12536
,,00245.206640,B4_43,15,0.04904
,,00245.207760,B6_14,5,0.01184
,,00245.186720,B6_33,9,0.03224
,,00245.205440,B6_34,6,0.0156
,,00246.069680,B6_14,5,0.07944
,,00246.263520,A6_22,26,0.31352
,,00246.599840,D1_24,24,0.16624
,,00246.675440,A2_34,5,0.10208
,,00247.013760,A2_21,10,0.07592
,,00247.074320,A2_11,10,0.0308
,,00247.075360,A2_33,6,0.01232
,,00247.075520,A2_34,6,0.02536
,,00247.256320,A6_22,13,0.25328
,,00248.410240,B4_33,6,0.02
,,00248.418480,B4_43,8,0.0196
,,00248.432640,A6_22,6,0.02976
,,00249.218400,B3_14,8,0.03104
,,00249.212720,B3_44,7,0.03448
,,00249.089040,A6_22,14,0.09656
,,00249.768240,A6_22,11,0.04048
,,00250.251120,A2_21,17,0.1104
,,00250.227920,A2_11,11,0.13056
,,00250.148000,A2_33,20,0.20024
,,00250.260240,A2_34,10,0.08936
,,00250.215040,A2_32,7,0.12016
,,00250.225520,C5_44,9,0.09128
,,00250.419680,C2_12,8,0.0476
,,00250.631040,A6_22,8,0.0752
,,00250.912560,B6_11,7,0.07496
,,00250.923040,B6_33,6,0.07336
,,00251.100000,B6_34,5,0.03872
,,00251.275840,A6_22,14,0.06984
,,00251.133040,B6_11,8,0.13696
,,00251.111440,B6_33,5,0.11904
,,00250.900240,B6_23,13,0.3556
,,00251.323120,B4_33,19,0.13216
,,00251.232960,B4_34,15,0.17856
,,00251.339840,B4_42,11,0.11816
,,00251.186960,B4_43,49,0.30536
,,00251.324160,B4_32,10,0.15072
,,00251.321600,A6_21,15,0.136
,,00250.788320,B6_14,51,0.76032
,,00252.026480,A3_13,9,0.02248
,,00252.109840,C5_44,8,0.02552
,,00252.208160,C4_11,25,0.174
,,00252.556720,A2_21,10,0.0932
,,00252.560480,A2_11,6,0.0212
,,00252.560400,A2_33,9,0.05088
,,00252.469120,A2_34,10,0.11632
,,00252.552800,A2_32,5,0.02768
,,00252.503760,A6_22,13,0.07552
,,00252.985840,B3_14,5,0.01736
,,00253.012720,A6_21,13,0.09536
,,00252.929840,A6_22,11,0.14152
,,00253.753680,A3_13,8,0.02088
,,00253.655920,A6_21,5,0.01456
,,00253.646480,A6_22,9,0.02184
,,00254.367200,A6_21,7,0.01832
,,00254.364320,A6_22,8,0.11248
,,00255.031840,A6_22,7,0.01872
,,00255.313280,A3_13,6,0.0172
,,00255.530560,D3_24,5,0.09544
,,00255.694240,A6_22,5,0.06032
,,00255.906720,A6_21,9,0.02208
,,00255.904880,A6_22,10,0.02296
,,00256.419360,B1_33,8,0.02152
,,00257.003280,A6_21,10,0.04768
,,00256.941280,A6_22,17,0.11296
,,00257.213600,A2_34,7,0.14176
,,00257.300480,B4_43,6,0.02304
,,00257.990640,B1_33,7,0.02096
,,00257.989440,B1_32,8,0.08104
,,00257.901680,D3_33,6,0.02112
,,00257.905360,D3_24,5,0.02688
,,00258.046480,A6_21,10,0.07248
,,00258.040480,A6_22,15,0.07696
