Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,12860.547120,B1_34,31,1.04664
,,12860.628080,B1_32,97,0.97608
,,12861.276000,B1_44,8,0.1888
,,12860.717920,B1_42,21,0.88064
,,12860.464720,B1_33,175,1.19344
,,12862.161200,B5_13,5,0.02816
,,12863.637440,B1_33,7,0.0176
,,12863.754560,A2_21,7,0.01624
,,12863.756720,A2_11,5,0.0104
,,12863.758240,A2_14,5,0.02312
,,12863.751760,A2_33,6,0.01552
,,12863.753120,A2_34,6,0.02184
,,12864.041120,B6_14,6,0.06264
,,12863.969440,B6_33,8,0.12952
,,12863.829040,A1_43,20,0.36816
,,12864.596400,B1_33,7,0.01656
,,12863.815120,A1_41,96,0.8568
,,12863.804960,A1_21,159,0.86816
,,12863.818000,A1_31,58,0.84408
,,12863.815760,A1_11,51,0.85016
,,12863.934000,A1_12,25,0.72624
,,12863.798480,A1_13,130,0.86736
,,12863.831120,A1_22,38,0.83104
,,12863.797920,A1_23,149,0.86776
,,12863.827360,A1_33,46,0.82856
,,12863.799120,A1_34,183,0.8712
,,12864.623600,A5_14,8,0.12448
,,12864.638480,A5_13,14,0.08104
,,12864.640560,A5_21,13,0.06648
,,12864.636640,A5_41,6,0.01784
,,12865.279760,D1_21,30,0.18832
,,12865.279120,D1_31,35,0.18816
,,12865.288320,D1_33,7,0.13632
,,12865.280480,D1_42,20,0.18088
,,12865.530640,A3_41,10,0.11928
,,12865.513840,A3_23,10,0.12448
,,12865.507520,A3_14,48,0.14136
,,12865.510160,A3_34,26,0.13088
,,12865.478800,B4_43,6,0.0128
,,12865.675200,D1_21,7,0.04992
,,12865.671520,D1_31,6,0.01656
,,12865.532400,A3_21,18,0.1324
,,12865.517280,A3_31,18,0.13624
,,12865.505280,A3_11,22,0.1516
,,12865.507920,A3_12,25,0.14472
,,12865.508480,A3_13,56,0.1552
,,12865.508080,A3_22,38,0.15136
,,12865.514400,A3_24,48,0.14384
,,12865.514480,A3_32,19,0.13968
,,12865.510800,A3_44,51,0.14544
,,12865.506240,A3_43,52,0.15632
,,12865.885120,B1_33,6,0.01632
,,12865.976800,B6_33,5,0.08496
,,12866.840560,B6_12,5,0.0556
,,12866.754720,B6_33,30,0.10568
,,12866.754640,B6_23,37,0.11864
,,12866.765200,B6_34,17,0.0516
,,12866.773760,B6_22,6,0.03072
,,12866.752000,B6_14,31,0.15384
,,12866.790160,B6_11,54,0.184
,,12866.712320,B6_44,36,0.24176
,,12867.217760,D1_33,8,0.03224
,,12867.219920,D1_24,11,0.02848
,,12867.219840,D1_34,7,0.02456
,,12867.220160,D1_42,5,0.02288
,,12867.288480,B4_33,14,0.08096
,,12867.283760,B4_34,11,0.04888
,,12867.287440,B4_24,22,0.08312
,,12867.289840,B4_42,15,0.06872
,,12867.284720,B4_43,18,0.0824
,,12867.284560,B4_44,5,0.03384
,,12867.287520,B4_21,9,0.07504
,,12867.726960,B1_33,6,0.06368
,,12867.746720,C2_11,7,0.12248
,,12867.823200,C2_12,7,0.06456
,,12867.654160,B6_14,8,0.05648
,,12867.821600,C2_14,13,0.09456
,,12868.336000,A6_12,32,0.0908
,,12868.335680,A6_11,33,0.09216
,,12868.341120,A6_42,18,0.08064
,,12868.356240,A6_43,12,0.0684
,,12868.355360,A6_32,8,0.05648
,,12868.335040,A6_21,34,0.09512
,,12868.341520,A6_31,22,0.07016
,,12868.333840,A6_22,34,0.09576
,,12869.031040,D1_33,5,0.02712
,,12869.033200,D1_24,6,0.01496
,,12869.050880,D1_21,45,0.33008
,,12869.045600,D1_31,44,0.33064
,,12869.033680,D1_42,38,0.34664
,,12869.102640,B6_33,12,0.162
,,12869.545200,D3_23,5,0.06656
,,12869.541760,D3_32,5,0.0656
,,12869.454960,B5_14,8,0.03168
,,12869.821840,B1_33,11,0.07688
,,12869.707840,D3_44,6,0.1368
,,12869.541840,D3_21,91,0.61032
,,12869.713520,D3_23,33,0.442
,,12869.546240,D3_33,59,0.60456
,,12869.546000,D3_34,38,0.60608
,,12869.716720,D3_32,29,0.43624
,,12870.139760,B4_43,6,0.016
,,12870.365600,B6_14,59,0.25352
,,12870.461360,B6_12,7,0.06776
,,12870.412160,B6_11,39,0.12448
,,12870.421120,B6_33,34,0.1012
,,12870.413520,B6_23,41,0.118
,,12870.424880,B6_34,33,0.09968
,,12870.433840,B6_24,5,0.07872
,,12870.444160,B6_43,5,0.0144
,,12870.423120,B6_44,36,0.14672
,,12870.636320,A5_21,8,0.02208
,,12870.631680,A5_41,6,0.02136
,,12871.658160,B2_31,9,0.09264
,,12871.662480,B2_22,24,0.10984
,,12872.064080,B4_33,5,0.01624
,,12872.066000,B4_24,5,0.0148
,,12872.062960,B4_43,6,0.01264
,,12872.064320,B4_21,8,0.10264
,,12872.230560,B6_33,5,0.10704
,,12872.231680,B6_44,34,0.10984
,,12874.783760,A5_14,11,0.10808
,,12874.801920,A5_13,15,0.07432
,,12874.798000,A5_21,9,0.07264
,,12874.829920,B6_43,5,0.05112
,,12874.840160,B6_14,53,0.30704
,,12874.832000,B6_33,42,0.1308
,,12874.841600,B6_23,40,0.12144
,,12874.836560,B6_34,37,0.1188
,,12874.832160,B6_44,36,0.13152
,,12874.847200,B6_22,8,0.10592
,,12875.039520,A6_12,30,0.1872
,,12875.038480,A6_11,31,0.18584
,,12875.042800,A6_42,22,0.17992
,,12875.117600,A6_43,17,0.11536
,,12875.136800,A6_32,16,0.08424
,,12875.118400,A6_44,6,0.10528
,,12875.037600,A6_21,49,0.19336
,,12875.050480,A6_31,19,0.16944
,,12875.034560,A6_22,45,0.19424
,,12875.585840,D1_21,36,0.20944
,,12875.583120,D1_31,40,0.21176
,,12875.594800,D1_33,7,0.30288
,,12875.588000,D1_42,23,0.202
,,12875.637760,C1_33,7,0.0628
,,12875.660160,C1_43,14,0.03864
,,12875.820080,A3_33,5,0.04352
,,12875.848160,B5_14,13,0.04592
,,12875.842960,B5_12,7,0.03328
,,12875.809200,A3_41,18,0.19504
,,12875.812240,A3_21,34,0.19504
,,12875.811440,A3_31,24,0.19952
,,12875.797200,A3_11,33,0.20632
,,12875.799520,A3_12,36,0.20744
,,12875.800720,A3_13,73,0.2128
,,12875.803520,A3_22,53,0.20216
,,12875.808640,A3_23,15,0.1888
,,12875.799440,A3_14,58,0.2128
,,12875.805040,A3_24,67,0.20744
,,12875.802080,A3_34,32,0.2012
,,12875.807280,A3_32,30,0.20416
,,12875.798240,A3_43,70,0.21168
,,12876.042320,D4_14,9,0.0688
,,12876.059440,D4_34,7,0.0704
,,12876.046880,D4_42,15,0.09696
,,12876.056320,D4_43,20,0.09256
,,12875.819760,B5_13,20,0.09136
,,12875.854400,B5_21,24,0.06912
,,12876.132880,A3_41,13,0.26144
,,12876.128720,A3_31,15,0.26912
,,12876.139520,A3_33,5,0.2596
,,12876.035920,D4_32,36,0.1256
,,12876.127280,A3_21,20,0.27448
,,12876.124880,A3_11,18,0.27856
,,12876.132240,A3_12,22,0.27512
,,12876.129360,A3_13,36,0.28224
,,12876.130960,A3_22,22,0.27248
,,12876.132640,A3_23,12,0.26744
,,12876.135120,A3_14,28,0.27464
,,12876.135040,A3_24,25,0.27272
,,12876.133920,A3_34,19,0.26616
,,12876.134640,A3_32,25,0.26632
,,12875.803200,A3_44,108,0.60208
,,12876.131680,A3_43,43,0.27512
,,12876.559680,B4_21,8,0.1008
,,12876.689680,B6_33,7,0.25304
,,12876.860480,B6_44,33,0.13584
,,12877.302880,D1_21,32,0.20824
,,12877.299040,D1_31,34,0.19264
,,12877.286080,D1_22,5,0.13248
,,12877.283680,D1_33,24,0.18824
,,12877.286240,D1_34,22,0.18824
,,12877.286240,D1_42,34,0.20736
,,12877.285920,D1_24,75,0.56424
,,12877.920720,B6_14,6,0.02048
,,12877.875440,B6_33,5,0.062
,,12878.206880,C2_11,5,0.01432
,,12878.208240,C2_12,7,0.02544
,,12878.206000,C2_14,7,0.02768
,,12878.590720,B6_44,5,0.14856
,,12879.011280,B6_33,36,0.12736
,,12879.015440,B6_23,43,0.12784
,,12879.013200,B6_34,37,0.11336
,,12879.016480,B6_24,5,0.07608
,,12879.185120,B1_33,5,0.0428
,,12879.017120,B6_14,52,0.21928
,,12879.052720,B6_11,46,0.18464
,,12879.020800,B6_44,35,0.15192
,,12879.520480,B4_43,6,0.01272
,,12880.033920,A2_21,10,0.04648
,,12879.966160,A2_11,9,0.11192
,,12880.032880,A2_14,7,0.05128
,,12880.026960,A2_33,9,0.0516
,,12880.028640,A2_34,9,0.08152
,,12879.985600,A5_14,9,0.09896
,,12880.007520,A5_13,7,0.03792
,,12880.002880,A5_21,11,0.04744
,,12880.334320,C1_11,5,0.01816
,,12881.158800,B4_33,10,0.04392
,,12881.156000,B4_34,5,0.01096
,,12881.160240,B4_24,17,0.07208
,,12881.160320,B4_42,7,0.05528
,,12881.156880,B4_43,12,0.06272
,,12881.159440,B4_21,11,0.12024
,,12881.023440,B6_33,7,0.18088
,,12881.359920,D3_21,6,0.09448
,,12881.456960,B5_13,5,0.0284
,,12882.475600,B3_31,21,0.07192
,,12882.510640,B3_12,11,0.03272
,,12882.464560,B3_14,13,0.07656
,,12882.507120,B3_33,12,0.03152
,,12882.472160,B3_24,7,0.06552
,,12882.512560,B3_34,10,0.02776
,,12882.499280,B3_32,16,0.04384
,,12882.497360,B3_43,19,0.05688
,,12882.513680,B3_44,6,0.02176
,,12882.471920,B3_42,14,0.06768
,,12882.919840,D4_14,16,0.14312
,,12882.990960,D4_34,7,0.06896
,,12882.999360,D4_42,12,0.07904
,,12882.988800,D4_43,25,0.08952
,,12882.931680,D4_32,28,0.15272
,,12883.297040,C3_21,6,0.02624
,,12883.322720,C3_24,46,0.39792
,,12883.721120,B6_33,11,0.11328
,,12883.721920,B6_14,56,0.40936
,,12883.939600,B6_33,34,0.11056
,,12883.939840,B6_23,41,0.11408
,,12883.938240,B6_34,29,0.08456
,,12883.937600,B6_24,6,0.05496
,,12883.939440,B6_44,37,0.13616
,,12883.945440,B6_22,6,0.08896
,,12884.301920,C1_23,6,0.01536
,,12884.262400,C1_33,18,0.05648
,,12884.255520,C1_43,26,0.07528
,,12884.791520,B4_43,6,0.01256
,,12884.999440,B6_44,11,0.03432
,,12885.122640,D3_21,35,0.2092
,,12885.263840,D3_23,8,0.05264
,,12885.263200,D3_33,15,0.05704
,,12885.262080,D3_34,11,0.06416
,,12885.146640,D3_32,11,0.1524
,,12885.181280,D3_44,6,0.1312
,,12885.554080,A6_12,15,0.05528
,,12885.549840,A6_11,15,0.06288
,,12885.554320,A6_42,11,0.0472
,,12885.558640,A6_43,5,0.0404
,,12885.555920,A6_32,9,0.05048
,,12885.549920,A6_21,23,0.06448
,,12885.557680,A6_31,16,0.05248
,,12885.548080,A6_22,22,0.0672
,,12886.409360,B5_13,5,0.02024
,,12887.525520,C2_11,6,0.05728
,,12887.541680,C2_14,9,0.06512
,,12887.553040,B6_24,5,0.07584
,,12887.564560,B6_22,6,0.07728
,,12887.711520,B4_43,6,0.0128
,,12887.554080,B6_14,52,0.21816
,,12887.546560,B6_33,40,0.12696
,,12887.551520,B6_23,42,0.12208
,,12887.549520,B6_34,36,0.12344
,,12887.433680,B6_44,33,0.25168
,,12889.094880,C1_33,5,0.0472
,,12889.117600,C1_43,8,0.028
,,12889.363200,D5_12,8,0.1844
,,12889.364880,D5_43,19,0.2616
,,12889.356000,D5_22,53,0.24632
,,12889.703200,B4_24,5,0.01624
,,12889.700720,B4_43,5,0.01288
,,12890.118240,B3_42,8,0.03144
,,12889.824160,D4_14,21,0.1484
,,12889.923760,D4_34,7,0.0684
,,12889.914160,D4_42,26,0.22904
,,12889.887360,D4_43,36,0.25544
,,12889.884320,D4_32,48,0.25848
,,12890.022400,B3_14,25,0.17744
,,12890.132000,B3_43,7,0.0484
,,12890.518000,B6_14,8,0.03696
,,12890.517840,B6_33,8,0.04088
,,12890.527920,B6_23,5,0.028
,,12891.626000,B4_43,6,0.01216
,,12891.854400,B6_14,5,0.11352
,,12892.166560,D1_21,6,0.05248
,,12892.163200,D1_31,6,0.05368
,,12892.346240,D3_21,5,0.01008
,,12892.528880,B6_14,6,0.05672
,,12893.061760,A2_21,5,0.01256
,,12893.061680,A2_34,7,0.0408
,,12892.848560,A3_41,15,0.21392
,,12892.861600,A3_21,28,0.20832
,,12892.848000,A3_31,21,0.21736
,,12892.835600,A3_11,31,0.22848
,,12892.837600,A3_12,40,0.22968
,,12892.838960,A3_13,77,0.23328
,,12892.843520,A3_22,54,0.22264
,,12892.852400,A3_23,11,0.202
,,12892.837840,A3_14,61,0.22384
,,12892.845360,A3_24,66,0.21872
,,12892.846080,A3_34,28,0.21032
,,12892.845920,A3_32,29,0.21952
,,12892.838720,A3_44,71,0.23384
,,12892.836880,A3_43,70,0.23672
,,12893.410000,D3_21,6,0.0136
,,12893.436640,B4_43,6,0.01248
,,12893.403440,A6_21,11,0.03552
,,12893.401680,A6_22,8,0.02632
,,12893.262080,B6_14,55,0.32208
,,12893.359040,B6_33,37,0.14824
,,12893.387120,B6_23,41,0.12752
,,12893.395120,B6_34,34,0.10632
,,12893.395200,B6_44,37,0.14232
,,12893.992000,D1_21,9,0.14056
,,12893.988560,D1_31,8,0.14176
,,12894.438400,B6_33,5,0.04048
,,12894.893680,A5_14,11,0.09792
,,12894.909600,A5_13,16,0.08608
,,12894.854080,A5_21,12,0.13536
,,12895.954240,B1_33,12,0.08352
,,12896.199840,A2_34,5,0.0144
,,12896.368480,D4_42,7,0.02952
,,12896.386480,D4_34,5,0.02176
,,12896.376400,D4_43,11,0.03016
,,12896.354560,D4_32,17,0.05976
,,12896.766880,C2_34,12,0.1324
,,12896.354240,D6_44,78,0.31432
,,12896.942160,D1_21,16,0.1112
,,12896.910480,D1_31,10,0.06584
,,12896.899040,D1_33,11,0.0432
,,12896.900640,D1_24,19,0.06384
,,12896.901440,D1_34,6,0.03944
,,12896.901600,D1_42,16,0.06312
,,12897.305440,C1_11,6,0.05056
,,12897.308560,C1_13,8,0.06304
,,12897.286960,C1_23,7,0.03016
,,12897.256320,C1_33,22,0.07992
,,12897.247840,C1_43,31,0.08632
,,12896.900720,C3_24,39,0.32088
,,12897.133520,B6_14,7,0.148
,,12897.077840,B6_33,12,0.14504
,,12897.186160,B6_23,7,0.02696
,,12896.776400,D6_44,86,0.47624
,,12898.166640,B4_43,6,0.03592
,,12898.500400,D5_12,14,0.13896
,,12898.354160,A6_12,26,0.14208
,,12898.353680,A6_11,22,0.13672
,,12898.424880,A6_42,18,0.06832
,,12898.420720,A6_43,17,0.07288
,,12898.360240,A6_32,13,0.12352
,,12898.419440,A6_44,6,0.06224
,,12898.353440,A6_21,42,0.15184
,,12898.366640,A6_31,15,0.11904
,,12898.351520,A6_22,37,0.1532
,,12898.509520,D5_43,16,0.21616
,,12898.498400,D5_22,44,0.20416
,,12898.806880,B6_43,13,0.07136
,,12898.871360,C2_11,17,0.10536
,,12898.853280,C2_12,17,0.12256
,,12898.862160,C2_14,21,0.1336
,,12898.874720,C2_34,8,0.10752
,,12898.780560,B6_14,52,0.25344
,,12898.793520,B6_33,47,0.13816
,,12898.796240,B6_23,48,0.13904
,,12898.790320,B6_34,49,0.14096
,,12898.798080,B6_44,40,0.1416
,,12899.304480,B5_14,9,0.02768
,,12899.278800,B5_13,19,0.06216
,,12899.307600,B5_21,20,0.0604
,,12900.008800,B4_43,6,0.01432
,,12900.101040,B6_14,10,0.08856
,,12900.102400,B6_12,5,0.106
,,12900.105920,B6_11,48,0.15608
,,12900.886800,D1_21,29,0.21216
,,12900.883280,D1_31,22,0.212
,,12900.871040,D1_33,8,0.12912
,,12900.873920,D1_24,11,0.03888
,,12900.873600,D1_42,17,0.16776
,,12900.907520,B3_21,8,0.04952
,,12900.896400,B3_31,24,0.07816
,,12900.935520,B3_12,8,0.02144
,,12900.933280,B3_14,9,0.02624
,,12900.903120,B3_33,14,0.0544
,,12900.929440,B3_24,5,0.02384
,,12900.925360,B3_34,11,0.0308
,,12900.903040,B3_32,11,0.05904
,,12900.899920,B3_43,22,0.07088
,,12900.924560,B3_44,5,0.0288
,,12900.928560,B3_42,11,0.0312
,,12901.538640,B6_24,5,0.10184
,,12901.545920,B6_43,7,0.04608
,,12901.647360,B5_14,17,0.05816
,,12901.679840,B5_12,6,0.0232
,,12901.641440,B5_13,20,0.10416
,,12901.688480,B5_21,20,0.054
,,12901.516960,B6_14,48,0.23968
,,12901.534400,B6_33,43,0.13464
,,12901.540000,B6_23,46,0.13216
,,12901.536400,B6_34,38,0.11792
,,12901.543120,B6_44,35,0.11944
,,12903.881440,C4_12,6,0.08728
,,12903.844560,C4_11,48,0.23656
,,12903.973440,C4_21,29,0.16736
,,12903.976560,C4_31,11,0.16664
,,12903.901440,B6_33,6,0.07672
,,12904.201200,A3_41,12,0.19464
,,12904.204720,A3_21,34,0.19488
,,12904.198960,A3_31,23,0.19952
,,12904.186560,A3_11,31,0.21256
,,12904.186080,A3_12,38,0.21128
,,12904.198560,A3_23,12,0.19728
,,12904.208880,A3_33,5,0.13424
,,12904.195520,A3_34,30,0.19416
,,12904.189600,A3_13,69,0.21936
,,12904.188400,A3_22,59,0.21808
,,12904.188720,A3_14,55,0.2116
,,12904.194880,A3_24,61,0.2116
,,12904.208560,A3_32,27,0.19352
,,12904.191920,A3_44,67,0.2172
,,12904.187360,A3_43,65,0.22392
,,12904.520000,D4_14,5,0.05736
,,12904.379520,D4_34,5,0.04904
,,12904.370560,D4_42,16,0.12152
,,12904.371040,D4_43,20,0.12824
,,12904.351680,D4_32,42,0.1648
,,12904.643680,B6_33,6,0.04288
,,12905.040720,B5_14,11,0.03296
,,12905.024560,B5_12,6,0.04328
,,12905.021440,B5_13,13,0.05016
,,12905.026240,B5_21,22,0.07072
,,12905.408880,B6_33,53,0.18232
,,12905.436240,B6_23,45,0.14448
,,12905.420400,B6_34,44,0.1684
,,12905.468880,B6_43,11,0.10328
,,12905.422160,B6_44,47,0.19264
,,12905.338320,B6_14,62,0.3548
,,12906.263680,A6_11,6,0.0268
,,12906.263520,A6_21,8,0.0356
,,12906.261600,A6_22,7,0.0324
,,12906.487680,B1_32,25,0.14736
,,12906.488000,B1_44,7,0.12824
,,12906.569840,B1_42,5,0.04064
,,12906.448480,B1_33,41,0.25608
,,12907.102240,C1_23,8,0.03784
,,12907.090240,C1_33,19,0.054
,,12907.072480,B4_24,5,0.00952
,,12907.081600,C1_43,26,0.07448
,,12907.454560,B6_14,6,0.01624
,,12907.438960,B6_33,7,0.05704
,,12907.661440,B5_14,6,0.022
,,12907.657280,B5_12,5,0.0168
,,12907.630320,B5_13,10,0.04456
,,12907.660240,B5_21,11,0.02744
,,12907.919040,A5_14,13,0.2076
,,12907.925600,A5_41,7,0.11608
,,12908.086240,B6_22,5,0.02168
,,12907.927920,A5_21,16,0.23472
,,12908.052880,B6_14,52,0.25
,,12908.035120,B6_33,40,0.15672
,,12908.079920,B6_23,40,0.11872
,,12908.055040,B6_34,35,0.11856
,,12908.083760,B6_43,9,0.07712
,,12908.007520,B6_44,50,0.18672
,,12908.537280,B4_43,5,0.01224
,,12908.300400,A5_14,5,0.18088
,,12907.930880,A5_13,45,0.57064
,,12908.281520,A5_21,5,0.20392
,,12909.252320,B3_21,19,0.05696
,,12909.251440,B3_31,23,0.08872
,,12909.255520,B3_11,7,0.0252
,,12909.253440,B3_12,15,0.05264
,,12909.251760,B3_22,5,0.01456
,,12909.247360,B3_23,10,0.04752
,,12909.234960,B3_14,26,0.08152
,,12909.246480,B3_33,20,0.05712
,,12909.245760,B3_24,18,0.05832
,,12909.245280,B3_34,24,0.06064
,,12909.245440,B3_32,27,0.08504
,,12909.242480,B3_44,19,0.0556
,,12909.247440,B3_42,29,0.10144
,,12909.244160,B3_43,28,0.2204
,,12910.200240,D3_21,5,0.012
,,12910.186000,A4_41,8,0.08928
,,12910.221920,A4_12,7,0.1948
,,12910.189680,A4_32,43,0.28888
,,12910.202880,A4_21,7,0.22072
,,12910.189280,A4_31,15,0.2828
,,12910.431360,B6_33,40,0.1252
,,12910.436400,B6_23,37,0.1204
,,12910.454080,B6_34,39,0.10504
,,12910.462320,B6_43,11,0.084
,,12910.459840,B6_44,38,0.13368
,,12910.713920,B4_24,6,0.02008
,,12910.711280,B4_42,5,0.02296
,,12910.716720,B4_43,9,0.0308
,,12910.155520,B6_14,55,0.50016
,,12911.340960,A6_12,12,0.0556
,,12911.336880,A6_11,12,0.04632
,,12911.351440,A6_31,6,0.036
,,12911.335040,A6_22,21,0.06392
,,12911.337040,A6_21,22,0.06776
,,12911.776080,D1_21,5,0.05064
,,12911.862240,B5_14,10,0.02968
,,12911.905920,B4_42,5,0.01112
,,12911.901600,B4_43,6,0.01312
,,12911.858400,B5_13,9,0.0432
,,12912.142400,C1_11,9,0.02912
,,12912.168160,C1_13,5,0.01848
,,12912.158800,C1_23,5,0.02312
,,12913.447520,D1_33,9,0.032
,,12913.450000,D1_34,6,0.02608
,,12913.450080,D1_42,13,0.05208
,,12913.371600,B6_14,47,0.19744
,,12913.404400,B6_12,8,0.17208
,,12913.406400,B6_11,51,0.20832
,,12913.391840,B6_33,38,0.11664
,,12913.390880,B6_23,42,0.1224
,,12913.390800,B6_34,36,0.10736
,,12913.390480,B6_24,6,0.09448
,,12913.400640,B6_42,5,0.05496
,,12913.398560,B6_43,14,0.06688
,,12913.390720,B6_44,42,0.12688
,,12913.636240,D1_21,22,0.17528
,,12913.703920,D1_31,18,0.08048
,,12913.708800,D1_42,12,0.13512
,,12914.035360,D1_21,9,0.09632
,,12913.449040,D1_24,63,0.56416
,,12914.048560,C1_23,9,0.04848
,,12914.029040,C1_33,28,0.0892
,,12914.019600,C1_43,31,0.0908
,,12914.671520,D5_12,11,0.14632
,,12914.668400,D5_43,11,0.13376
,,12914.668880,D5_22,40,0.15968
,,12915.474960,D1_24,9,0.02312
,,12915.538880,B4_33,21,0.06112
,,12915.537120,B4_34,11,0.04816
,,12915.540800,B4_24,24,0.06352
,,12915.542640,B4_42,12,0.03296
,,12915.538240,B4_43,21,0.06096
,,12915.538880,B4_44,6,0.0216
,,12915.544960,B4_21,12,0.0624
,,12915.490240,D1_21,41,0.26008
,,12915.487520,D1_31,41,0.24904
,,12915.475280,D1_42,29,0.25456
,,12916.408480,A3_23,8,0.10064
,,12916.416640,A3_33,5,0.12704
,,12916.520960,B6_14,5,0.06112
,,12916.458480,B6_33,7,0.072
,,12916.406880,A3_41,27,0.42672
,,12916.416560,A3_21,45,0.41744
,,12916.409120,A3_31,34,0.42312
,,12916.394320,A3_11,41,0.43064
,,12916.393920,A3_12,56,0.4368
,,12916.400720,A3_13,83,0.43984
,,12916.396960,A3_22,70,0.43952
,,12916.618640,A3_23,10,0.21096
,,12916.396400,A3_14,69,0.44456
,,12916.403360,A3_24,79,0.4388
,,12916.399120,A3_34,42,0.4364
,,12916.403680,A3_32,41,0.42248
,,12916.395120,A3_43,104,0.46376
,,12917.056000,D1_24,11,0.04064
,,12916.981200,A3_41,5,0.08008
,,12916.977840,A3_21,6,0.0848
,,12916.975840,A3_31,9,0.09
,,12916.974080,A3_11,7,0.08808
,,12916.974080,A3_12,11,0.0876
,,12916.976480,A3_13,13,0.09096
,,12916.975200,A3_22,12,0.09056
,,12916.978160,A3_23,5,0.08312
,,12916.979760,A3_14,13,0.08504
,,12916.981520,A3_24,18,0.0836
,,12916.981840,A3_34,10,0.07216
,,12916.976800,A3_32,7,0.08088
,,12916.399280,A3_44,120,0.66768
,,12916.980480,A3_43,13,0.0832
,,12917.121280,B4_43,7,0.01816
,,12916.798880,B6_14,5,0.1884
,,12917.053040,D1_33,7,0.1096
,,12917.077040,D1_21,55,0.44056
,,12917.066400,D1_31,48,0.43464
,,12917.287280,D1_22,5,0.18448
,,12917.387520,D1_33,11,0.08968
,,12917.055600,D1_42,66,0.43832
,,12917.717760,A5_14,6,0.02824
,,12917.729600,A5_13,6,0.02344
,,12917.726560,A5_21,7,0.02704
,,12918.095280,C2_14,6,0.01176
,,12917.807200,C3_21,11,0.0948
,,12917.700960,D5_12,16,0.24784
,,12917.699280,D5_43,20,0.22352
,,12917.700080,D5_22,59,0.25056
,,12918.642160,A6_12,16,0.06664
,,12918.640560,A6_11,18,0.06544
,,12918.645120,A6_42,9,0.07808
,,12918.684480,A6_43,6,0.03664
,,12918.684320,A6_32,5,0.0144
,,12918.640480,A6_21,29,0.08216
,,12918.678960,A6_31,13,0.03584
,,12918.638800,A6_22,31,0.08816
,,12918.818880,B6_12,7,0.08048
,,12918.733280,B6_33,47,0.15312
,,12918.724720,B6_23,50,0.15344
,,12918.736480,B6_34,51,0.14952
,,12918.754640,B6_43,11,0.05192
,,12918.736720,B6_44,39,0.14272
,,12918.998400,B4_11,5,0.02752
,,12918.974000,B4_33,21,0.0828
,,12918.970240,B4_34,7,0.0684
,,12918.972160,B4_24,29,0.08784
,,12918.975760,B4_42,23,0.08048
,,12918.970400,B4_43,25,0.10576
,,12918.972080,B4_44,10,0.0432
,,12918.972000,B4_21,10,0.06616
,,12918.632240,B6_14,60,0.41152
,,12918.697040,B6_11,46,0.26456
,,12919.439920,C1_43,8,0.02416
,,12920.288320,A1_41,31,0.16584
,,12920.279760,A1_21,51,0.20016
,,12920.290640,A1_31,26,0.16256
,,12920.283200,A1_11,11,0.16856
,,12920.271040,A1_13,38,0.18888
,,12920.300000,A1_22,15,0.15424
,,12920.271520,A1_23,49,0.19112
,,12920.299760,A1_33,18,0.1548
,,12920.272640,A1_34,53,0.1908
,,12920.300320,A1_43,12,0.152
,,12920.400080,D5_43,16,0.1536
,,12920.646000,A1_43,16,0.47832
,,12920.912160,B6_33,38,0.14112
,,12920.921040,B6_23,42,0.12712
,,12920.914160,B6_34,41,0.11728
,,12920.926720,B6_43,13,0.08936
,,12920.921440,B6_44,41,0.12696
,,12920.920560,B6_14,47,0.31112
,,12920.953120,B6_11,53,0.20336
,,12920.650640,A1_41,84,0.88104
,,12920.642960,A1_21,124,0.8844
,,12920.647920,A1_31,41,0.87192
,,12920.644880,A1_11,36,0.87344
,,12920.646880,A1_12,23,0.86896
,,12920.645120,A1_22,28,0.8708
,,12920.637280,A1_33,33,0.88392
,,12921.821120,B1_33,9,0.02464
,,12921.823600,B1_32,6,0.01344
,,12921.641920,A1_41,8,0.02504
,,12921.631520,A1_21,13,0.03808
,,12921.635280,A1_11,5,0.01712
,,12920.638480,A1_13,106,1.0252
,,12920.635920,A1_23,130,1.02744
,,12920.632160,A1_34,166,1.03848
,,12922.381440,C2_11,8,0.06256
,,12922.329040,C2_12,9,0.11088
,,12922.351920,C2_14,13,0.08864
,,12922.356400,C2_34,7,0.1252
,,12922.510320,A5_14,6,0.02544
,,12922.540240,A5_13,7,0.03768
,,12922.532880,A5_21,10,0.04376
,,12922.533360,A5_41,5,0.02088
,,12922.555520,B6_14,11,0.07984
,,12922.483600,B6_33,13,0.14808
,,12922.585600,B6_23,7,0.03784
,,12922.569920,B6_34,9,0.0584
,,12922.611600,B6_11,30,0.09984
,,12923.289200,B3_21,8,0.0764
,,12923.285920,B3_31,17,0.09056
,,12923.352000,B3_12,6,0.01328
,,12923.336640,B3_33,10,0.03008
,,12923.334960,B3_34,9,0.02664
,,12923.291600,B3_32,10,0.07344
,,12923.277600,B3_43,26,0.10536
,,12923.332480,B3_44,8,0.02864
,,12923.343040,B3_42,7,0.02256
,,12923.343280,B3_14,18,0.05976
,,12923.613600,B6_14,5,0.01688
,,12923.602800,B6_33,5,0.01976
,,12923.607760,B6_34,5,0.01272
,,12924.516480,C1_23,6,0.0912
,,12924.517280,C1_33,19,0.09696
,,12924.547760,C1_43,28,0.0796
,,12924.398880,B6_33,6,0.15488
