Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00143.942000,A3_34,8,0.0404
,,00143.945360,A3_32,11,0.05408
,,00143.938880,A3_44,26,0.10168
,,00143.944560,A3_43,27,0.11544
,,00145.077760,A2_21,7,0.01552
,,00145.075120,B6_14,6,0.04168
,,00145.425440,A6_12,5,0.01392
,,00145.425440,A6_11,8,0.02408
,,00145.425200,A6_21,10,0.03056
,,00145.430800,A6_31,5,0.01808
,,00145.422240,A6_22,10,0.02744
,,00145.560560,D1_21,45,0.18128
,,00145.556960,D1_31,17,0.17752
,,00145.636960,D1_22,33,0.10576
,,00145.594720,D1_33,13,0.13464
,,00145.642560,D1_24,15,0.09224
,,00145.836800,B6_14,6,0.0332
,,00146.323280,A2_21,5,0.03016
,,00146.320160,A2_33,5,0.0116
,,00146.321920,A2_34,5,0.0224
,,00147.140800,D3_21,7,0.01672
,,00147.137360,D3_23,5,0.01336
,,00147.471680,B6_14,6,0.0312
,,00147.783520,D1_11,8,0.1012
,,00147.764960,D1_34,11,0.05936
,,00147.764880,D1_42,5,0.0496
,,00147.634560,B1_33,12,0.10296
,,00147.776400,D1_21,51,0.16864
,,00147.773920,D1_31,20,0.16
,,00147.771280,D1_22,48,0.17232
,,00147.763280,D1_33,20,0.14976
,,00147.764960,D1_24,30,0.17688
,,00147.876720,A2_21,11,0.02536
,,00147.876240,A2_11,11,0.03048
,,00147.876240,A2_13,8,0.03128
,,00147.881360,A2_14,7,0.02216
,,00147.879280,A2_33,10,0.02488
,,00147.880240,A2_34,9,0.02104
,,00147.880240,A2_32,9,0.02216
,,00147.886400,A2_44,5,0.01576
,,00148.183680,B6_14,5,0.03152
,,00148.498480,B3_21,8,0.07016
,,00148.493360,B3_31,30,0.08776
,,00148.503360,B3_12,19,0.0776
,,00148.522800,B3_33,9,0.04944
,,00148.553760,B3_34,5,0.01808
,,00148.507920,B3_32,12,0.06328
,,00148.495280,B3_43,29,0.08888
,,00148.553440,B3_42,8,0.02192
,,00149.542800,B4_43,5,0.0112
,,00149.346720,B6_33,7,0.20728
,,00149.955520,B6_14,5,0.03408
,,00150.954720,A2_21,10,0.03208
,,00150.956400,A2_11,10,0.02296
,,00150.958000,A2_13,8,0.02136
,,00150.959840,A2_14,8,0.02808
,,00150.961440,A2_33,7,0.01648
,,00150.961200,A2_34,10,0.07296
,,00150.960320,A2_32,8,0.02776
,,00150.962720,A2_43,7,0.0232
,,00150.963600,A2_44,7,0.01888
,,00150.982800,B6_14,5,0.038
,,00150.853600,B6_33,5,0.19192
,,00151.123040,D1_24,15,0.0496
,,00151.913600,A6_12,7,0.02264
,,00151.914320,A6_11,7,0.02392
,,00151.914640,A6_21,11,0.02736
,,00151.833520,A6_22,12,0.1136
,,00151.891120,B6_14,6,0.03312
,,00152.274480,D1_24,5,0.01432
,,00152.726000,B4_33,8,0.0196
,,00152.726320,B4_24,8,0.0284
,,00152.727920,B4_42,9,0.02632
,,00152.723440,B4_43,11,0.03168
,,00152.725120,B4_44,7,0.01888
,,00153.130320,D1_42,5,0.01016
,,00153.033680,A2_11,5,0.01096
,,00153.098240,B6_14,6,0.03296
,,00153.129360,D1_24,6,0.06536
,,00153.784720,D4_34,10,0.07184
,,00153.760560,D4_42,29,0.11944
,,00153.764080,D4_43,29,0.11712
,,00153.734640,D4_32,48,0.14344
,,00153.864160,D1_24,10,0.12464
,,00153.960560,B4_11,5,0.02592
,,00153.956560,B4_33,24,0.06776
,,00153.948080,B4_24,23,0.06928
,,00153.956960,B4_42,14,0.0424
,,00153.950160,B4_43,23,0.0716
,,00153.959120,B4_32,6,0.044
,,00153.953360,B4_44,6,0.01832
,,00153.981600,B4_21,5,0.0784
,,00154.170720,B6_14,5,0.03136
,,00154.479280,A4_12,7,0.11816
,,00154.464080,A4_32,27,0.11488
,,00154.477440,A4_21,6,0.09824
,,00154.463040,A4_41,5,0.0756
,,00154.477840,A4_22,5,0.01504
,,00154.677120,D1_21,39,0.19192
,,00154.676160,D1_31,23,0.1804
,,00154.786640,D1_22,25,0.07128
,,00154.666000,D1_33,15,0.1908
,,00154.795440,D1_24,11,0.06256
,,00154.667120,D1_42,7,0.07672
,,00154.693200,A4_32,13,0.086
,,00155.185280,B6_14,6,0.03648
,,00156.025280,B6_14,5,0.03848
,,00156.485760,A5_14,8,0.12432
,,00156.485040,A5_13,19,0.11392
,,00156.482160,A5_21,15,0.11288
,,00156.478400,A5_41,9,0.11104
,,00156.847200,A2_11,20,0.0472
,,00156.850720,A2_32,18,0.048
,,00156.853600,A2_43,13,0.0328
,,00156.854560,A2_44,10,0.0336
,,00156.850960,A2_42,12,0.0352
,,00156.847760,A2_21,17,0.05672
,,00156.851280,A2_13,16,0.05072
,,00156.852560,A2_14,18,0.0528
,,00156.850000,A2_33,19,0.0548
,,00156.850800,A2_34,20,0.05976
,,00157.180240,A3_41,11,0.09896
,,00157.196320,A3_21,21,0.09488
,,00157.168000,A3_31,20,0.12504
,,00157.141920,A3_11,19,0.14328
,,00157.144880,A3_12,29,0.14312
,,00157.145840,A3_13,53,0.1576
,,00157.163680,A3_22,33,0.1336
,,00157.160720,A3_23,6,0.04464
,,00157.147040,A3_14,45,0.14328
,,00157.156160,A3_24,46,0.13248
,,00157.151680,A3_34,27,0.13136
,,00157.189680,A3_32,28,0.09608
,,00157.155200,A3_44,50,0.14288
,,00157.154000,A3_43,48,0.14384
,,00157.398720,B6_14,7,0.03792
,,00158.161920,C2_12,7,0.12248
,,00158.159280,C2_14,17,0.12784
,,00158.168480,C2_34,5,0.12096
,,00158.261200,B6_14,6,0.034
,,00159.424880,A6_11,5,0.01096
,,00159.425120,A6_21,7,0.01576
,,00159.375920,A6_22,11,0.214
,,00159.803120,B6_14,5,0.03104
,,00160.492720,D4_14,11,0.12296
,,00160.418720,D4_13,21,0.19136
,,00160.557280,D4_34,8,0.048
,,00160.778800,D4_14,9,0.10896
,,00160.773840,D4_11,11,0.10816
,,00160.546640,D4_42,60,0.49744
,,00160.544800,D4_43,73,0.47712
,,00160.531600,D4_32,118,0.51792
,,00161.021200,B6_14,6,0.03328
,,00161.287680,D3_21,6,0.01432
,,00161.288160,D3_32,8,0.07328
,,00161.201040,D4_14,5,0.08128
,,00161.319760,D3_44,10,0.08456
,,00161.385040,D4_14,5,0.18344
,,00161.346000,D4_11,13,0.22656
,,00160.776560,D4_13,82,0.97912
,,00161.694240,D4_11,5,0.05984
,,00161.199360,D4_42,50,0.56152
,,00161.193920,D4_43,54,0.57128
,,00161.194320,D4_32,96,0.57688
,,00162.028000,B6_14,5,0.03472
,,00162.388480,A2_33,5,0.01144
,,00162.291760,B4_11,8,0.0508
,,00162.284560,B4_33,23,0.06504
,,00162.280400,B4_34,6,0.04968
,,00162.284400,B4_24,23,0.08944
,,00162.285680,B4_42,18,0.0716
,,00162.281600,B4_43,24,0.06672
,,00162.282240,B4_44,7,0.04432
,,00162.390320,A2_34,5,0.02128
,,00162.527920,B6_33,9,0.17672
,,00162.520000,D6_44,54,0.22256
,,00162.940560,B6_14,8,0.1324
,,00163.417760,C4_11,35,0.18864
,,00163.457600,C4_21,37,0.36056
,,00163.464960,C4_31,11,0.31872
,,00162.876480,D6_44,95,0.81136
,,00164.002000,B6_14,5,0.0376
,,00164.421920,C3_24,5,0.0472
,,00164.599200,D1_21,32,0.10112
,,00164.596880,D1_31,16,0.10944
,,00164.596000,D1_22,24,0.08168
,,00164.585200,D1_33,10,0.08256
,,00164.587360,D1_24,17,0.08816
,,00164.822640,A3_41,7,0.02976
,,00164.870400,D1_21,11,0.22128
,,00164.872560,D1_31,10,0.23912
,,00164.924720,D1_42,5,0.18536
,,00164.832240,A3_21,20,0.07856
,,00164.805760,A3_31,20,0.10224
,,00164.783520,A3_11,19,0.12384
,,00164.783600,A3_12,30,0.12528
,,00164.787280,A3_13,44,0.1312
,,00164.792160,A3_22,33,0.12912
,,00164.788640,A3_14,41,0.12552
,,00164.798320,A3_24,43,0.12072
,,00164.790880,A3_34,25,0.12104
,,00164.828240,A3_32,27,0.08304
,,00164.795120,A3_44,44,0.126
,,00164.793760,A3_43,47,0.1284
,,00165.020880,B6_14,9,0.0828
,,00164.917120,D1_33,21,0.30832
,,00164.799440,D1_24,124,0.56536
,,00164.911360,D1_34,11,0.3064
,,00165.602400,A5_14,6,0.01496
,,00165.731200,D1_31,11,0.07528
,,00165.864560,B6_14,6,0.03304
,,00165.731600,D1_21,17,0.2192
,,00166.052400,D1_21,5,0.02112
,,00166.281280,D1_21,15,0.1456
,,00166.283600,D1_31,17,0.12128
,,00166.422000,A6_12,28,0.10472
,,00166.422400,A6_11,23,0.10696
,,00166.427840,A6_42,20,0.10024
,,00166.459440,A6_43,16,0.06296
,,00166.428880,A6_32,14,0.0952
,,00166.422320,A6_21,43,0.11816
,,00166.430320,A6_31,23,0.092
,,00166.419280,A6_22,42,0.12448
,,00166.836320,A2_34,6,0.04016
,,00167.210640,B6_14,6,0.0316
,,00167.410240,B4_33,8,0.01984
,,00167.410320,B4_24,5,0.01656
,,00167.412480,B4_42,8,0.0204
,,00167.406560,B4_43,12,0.03496
,,00167.406880,B4_44,5,0.01488
,,00167.822720,D3_21,11,0.03568
,,00167.824240,D3_23,6,0.02544
,,00167.828080,D3_33,6,0.05904
,,00167.821120,D3_32,7,0.0796
,,00168.180800,B6_14,5,0.03336
,,00168.538320,D5_43,25,0.25424
,,00168.526960,D5_22,50,0.26576
,,00169.042720,D1_33,7,0.09136
,,00169.044240,D1_24,11,0.0448
,,00169.093120,B6_14,5,0.03544
,,00169.051120,D1_21,36,0.23848
,,00169.052800,D1_31,37,0.23776
,,00169.045280,D1_42,41,0.24544
,,00169.307360,B1_33,10,0.04128
,,00169.308800,B1_32,7,0.01584
,,00169.349440,B3_31,52,0.2184
,,00169.340560,B3_12,40,0.22832
,,00169.376240,B3_23,22,0.18912
,,00169.334560,B3_33,37,0.23048
,,00169.324640,B3_24,36,0.24152
,,00169.321600,B3_34,47,0.24648
,,00169.345680,B3_32,43,0.22568
,,00169.328720,B3_44,31,0.24256
,,00169.328560,B3_42,50,0.24192
,,00169.341120,B3_21,45,0.53288
,,00169.691360,B3_31,21,0.1888
,,00169.699840,B3_11,6,0.17248
,,00169.697520,B3_12,15,0.18184
,,00169.695360,B3_22,8,0.17616
,,00169.691120,B3_23,22,0.18304
,,00169.295120,B3_14,113,0.58656
,,00169.691200,B3_33,18,0.18192
,,00169.683440,B3_24,26,0.1888
,,00169.690560,B3_34,27,0.18568
,,00169.692960,B3_32,30,0.18688
,,00169.329760,B3_43,105,0.5556
,,00169.691200,B3_44,33,0.19296
,,00169.683200,B3_42,30,0.1964
,,00169.345280,B6_33,7,0.34208
,,00169.896480,B4_33,6,0.01488
,,00169.904000,B4_42,5,0.01496
,,00169.892480,B4_43,9,0.02768
,,00170.628480,B6_14,5,0.03544
,,00172.449680,D1_33,8,0.12304
,,00172.449520,D1_24,6,0.022
,,00172.504400,A3_41,8,0.1068
,,00172.512800,A3_21,23,0.1284
,,00172.480160,A3_31,22,0.15528
,,00172.464320,A3_11,29,0.17328
,,00172.468080,A3_12,35,0.17136
,,00172.467840,A3_13,59,0.17608
,,00172.468240,A3_22,43,0.1736
,,00172.505680,A3_23,6,0.09256
,,00172.466720,A3_14,51,0.16696
,,00172.470640,A3_24,59,0.166
,,00172.471600,A3_34,27,0.15648
,,00172.506320,A3_32,35,0.13008
,,00172.475840,A3_44,57,0.168
,,00172.475520,A3_43,54,0.16752
,,00172.336080,B4_11,18,0.1304
,,00172.319360,B4_33,43,0.19024
,,00172.315760,B4_34,33,0.13112
,,00172.320080,B4_24,40,0.19328
,,00172.319520,B4_42,45,0.1788
,,00172.317520,B4_43,57,0.22928
,,00172.323920,B4_32,6,0.11248
,,00172.317040,B4_44,19,0.12384
,,00172.336160,B4_21,8,0.09592
,,00172.327360,B4_31,16,0.11824
,,00172.336160,B6_14,9,0.08432
,,00172.829040,D3_21,5,0.01072
,,00172.746000,D1_22,13,0.32304
,,00172.875280,D1_34,31,0.26656
,,00172.746320,D1_43,8,0.26584
,,00172.858000,D3_44,8,0.09216
,,00172.473360,D1_21,98,0.69936
,,00172.464080,D1_31,85,0.70656
,,00172.748000,D1_33,63,0.4176
,,00172.751040,D1_24,91,0.43192
,,00172.450480,D1_42,155,0.71888
,,00173.333440,D1_21,42,0.31392
,,00173.334560,D1_31,39,0.3092
,,00173.358000,D1_43,5,0.08328
,,00173.359200,A4_21,10,0.24352
,,00173.347680,A4_41,7,0.10352
,,00173.359040,A4_22,6,0.184
,,00173.400240,D1_22,10,0.2532
,,00173.361040,D1_33,54,0.29096
,,00173.366000,D1_24,72,0.29808
,,00173.365920,D1_34,37,0.28624
,,00173.352160,D1_42,85,0.33272
,,00173.484480,C2_14,17,0.2208
,,00173.358720,A4_12,11,0.3376
,,00173.370320,A4_23,13,0.67416
,,00173.346800,A4_32,77,0.72408
,,00173.673840,A4_41,12,0.3208
,,00173.770240,B6_14,8,0.1336
,,00174.264720,A2_21,14,0.03904
,,00174.264880,A2_11,13,0.03448
,,00174.264960,A2_13,11,0.038
,,00174.269520,A2_14,12,0.03728
,,00174.269600,A2_33,13,0.03672
,,00174.267280,A2_34,15,0.04024
,,00174.267360,A2_32,11,0.02976
,,00174.271840,A2_43,5,0.01104
,,00174.271680,A2_44,6,0.02504
,,00174.268960,A2_42,5,0.01208
,,00174.192240,A4_12,6,0.24416
,,00174.217920,A4_32,21,0.20288
,,00174.211360,A4_21,5,0.22448
,,00174.536080,B6_14,6,0.04296
,,00174.688880,A4_21,5,0.16152
,,00174.694560,A4_32,66,0.64616
,,00175.496240,B6_14,6,0.03544
,,00175.648720,A4_32,7,0.01784
,,00176.057200,A4_32,7,0.01696
,,00175.981120,B6_33,12,0.34576
,,00176.421440,D3_21,7,0.02512
,,00176.421120,D3_33,5,0.02208
,,00176.421920,D3_32,8,0.09352
,,00176.580080,B3_21,14,0.05704
,,00176.578400,B3_31,24,0.06232
,,00176.582240,B3_11,7,0.04536
,,00176.578960,B3_12,21,0.05816
,,00176.579040,B3_22,5,0.04896
,,00176.568880,B3_23,12,0.06512
,,00176.564240,B3_14,30,0.08168
,,00176.575600,B3_33,23,0.064
,,00176.567440,B3_24,21,0.07168
,,00176.561920,B3_34,25,0.0756
,,00176.576240,B3_32,23,0.06528
,,00176.563760,B3_43,26,0.07456
,,00176.561760,B3_44,24,0.07768
,,00176.330400,A4_32,14,0.12136
,,00176.574640,B3_42,28,0.09568
,,00176.835440,A4_32,7,0.0196
,,00176.691440,B6_14,7,0.03736
,,00176.822400,B1_33,10,0.1308
,,00177.052000,A2_21,5,0.01104
,,00176.856240,B6_33,5,0.22216
,,00177.244160,A4_32,7,0.01728
,,00177.437760,A5_14,6,0.01896
,,00177.410880,A5_13,17,0.07808
,,00177.403440,A5_21,17,0.0892
,,00177.409440,A5_41,6,0.02344
,,00177.939680,A4_32,15,0.06336
,,00178.427840,A4_32,6,0.0248
,,00178.605280,A4_32,7,0.01848
,,00178.744160,A2_21,6,0.01504
,,00178.744960,A2_11,5,0.0104
,,00178.725760,A4_32,8,0.02256
,,00178.603680,A4_22,5,0.1568
,,00178.815920,B6_14,5,0.03264
,,00179.191600,A4_32,13,0.11744
,,00179.195520,A4_21,5,0.10168
,,00179.812880,A4_32,8,0.01968
,,00180.008800,A4_32,7,0.01792
,,00180.215520,B6_14,6,0.03936
,,00180.553120,A4_12,6,0.08304
,,00180.435040,B4_11,11,0.08272
,,00180.410960,B4_33,40,0.12872
,,00180.407200,B4_34,27,0.12872
,,00180.409600,B4_24,35,0.12752
,,00180.412720,B4_42,44,0.1248
,,00180.407280,B4_43,48,0.14072
,,00180.417360,B4_32,9,0.11536
,,00180.410000,B4_44,17,0.0956
,,00180.423040,B4_21,13,0.1692
,,00180.420240,B4_31,10,0.10984
,,00180.718560,A2_21,7,0.01608
,,00180.718000,A2_11,5,0.0104
,,00180.719040,A2_13,5,0.01168
,,00180.722160,A2_14,5,0.01264
,,00180.721360,A2_33,6,0.01448
,,00180.721040,A2_34,8,0.02576
,,00180.721360,A2_32,5,0.01296
,,00180.876080,A3_41,5,0.02112
,,00180.885600,A3_23,5,0.01024
,,00180.600480,A4_32,13,0.05896
,,00180.813280,A4_32,5,0.01608
,,00180.889120,A3_21,13,0.09096
,,00180.857280,A3_31,19,0.11472
,,00180.836480,A3_11,18,0.14136
,,00180.840400,A3_12,23,0.1316
,,00180.840160,A3_13,49,0.14272
,,00180.839280,A3_22,35,0.13112
,,00180.839520,A3_14,43,0.13128
,,00180.850000,A3_24,46,0.12648
,,00180.844320,A3_34,28,0.12832
,,00180.885520,A3_32,29,0.0872
,,00180.847920,A3_44,45,0.13968
,,00180.847200,A3_43,42,0.14488
,,00181.281840,B6_14,6,0.03296
,,00181.411280,A4_32,12,0.03696
,,00181.560400,A4_32,9,0.0224
,,00181.677920,B3_21,16,0.06504
,,00181.677120,B3_31,20,0.06552
,,00181.680640,B3_11,5,0.02088
,,00181.678080,B3_12,20,0.06216
,,00181.667920,B3_23,14,0.07256
,,00181.664720,B3_14,28,0.07752
,,00181.674000,B3_33,24,0.0628
,,00181.667120,B3_24,21,0.06632
,,00181.662320,B3_34,28,0.08016
,,00181.659600,B3_32,24,0.08096
,,00181.664240,B3_43,32,0.09464
,,00181.661840,B3_44,21,0.07624
,,00181.672000,B3_42,27,0.07272
,,00181.735280,A4_32,8,0.02072
,,00181.603680,A6_12,37,0.19192
,,00181.601200,A6_11,42,0.1984
,,00181.642480,A6_42,26,0.14616
,,00181.666800,A6_43,26,0.12976
,,00181.607680,A6_32,18,0.1772
,,00181.601680,A6_21,60,0.1956
,,00181.607120,A6_31,25,0.18568
,,00181.600000,A6_22,61,0.1984
,,00182.055920,C2_34,6,0.08256
,,00182.103520,C4_11,37,0.24496
,,00182.161680,C4_21,25,0.18048
,,00182.163920,C4_31,9,0.17232
,,00181.920400,A6_12,48,0.46312
,,00181.922640,A6_11,29,0.28696
,,00181.916480,A6_42,19,0.29048
,,00181.919280,A6_43,28,0.29496
,,00181.918960,A6_32,10,0.28616
,,00181.918800,A6_44,5,0.23736
,,00181.918480,A6_21,47,0.29016
,,00182.331920,A6_21,5,0.01208
,,00181.918160,A6_31,22,0.28928
,,00181.917520,A6_22,75,0.4672
,,00182.298080,B6_14,7,0.03752
,,00183.258480,B6_33,9,0.18112
,,00183.982640,C2_12,6,0.14224
,,00183.967920,B6_14,5,0.03544
,,00183.896000,C2_11,21,0.29096
,,00183.984560,C2_14,23,0.21128
,,00183.987120,C2_34,14,0.1696
,,00184.374000,A2_34,5,0.02544
,,00184.107680,B4_11,9,0.06296
,,00184.095840,B4_33,35,0.0988
,,00184.090160,B4_34,25,0.10672
,,00184.094080,B4_24,37,0.16904
,,00184.100800,B4_42,33,0.13248
,,00184.091200,B4_43,41,0.1736
,,00184.102000,B4_32,5,0.0528
,,00184.092240,B4_44,20,0.0832
,,00184.103680,B4_21,12,0.28504
,,00184.106960,B4_31,10,0.14744
,,00185.080000,B6_14,7,0.03424
,,00185.850000,D4_14,9,0.10696
,,00185.854160,D4_13,6,0.08808
,,00185.911200,D4_34,6,0.04192
,,00185.910240,D4_42,16,0.06144
,,00185.896640,D4_43,24,0.08416
,,00185.898000,D4_32,28,0.08464
,,00185.953200,B6_14,6,0.032
,,00186.607440,A5_14,8,0.03064
,,00186.580000,A5_13,12,0.0648
,,00186.564320,A5_21,12,0.07416
,,00186.635440,C3_24,59,0.35192
,,00186.982080,B6_14,5,0.03192
,,00187.236560,B4_11,11,0.05376
,,00187.211280,B4_33,38,0.11664
,,00187.208480,B4_34,22,0.10832
,,00187.212960,B4_24,34,0.1076
,,00187.221120,B4_42,32,0.09232
,,00187.209760,B4_43,42,0.118
,,00187.227200,B4_32,8,0.08712
,,00187.210880,B4_44,17,0.08648
,,00187.227280,B4_21,8,0.0604
,,00187.230640,B4_31,14,0.09368
,,00187.227600,B4_22,6,0.05648
,,00187.580000,D1_21,7,0.05464
,,00187.584240,D1_31,8,0.048
,,00187.574560,D1_33,5,0.04808
,,00187.574160,D1_24,5,0.01592
,,00187.574160,D1_42,10,0.05504
,,00187.814560,A2_21,11,0.03912
,,00187.823840,A2_11,8,0.0236
,,00187.827760,A2_13,5,0.01176
,,00187.825840,A2_14,6,0.01856
,,00187.820240,A2_33,10,0.02704
,,00187.820880,A2_34,11,0.0336
,,00187.820160,A2_32,7,0.02168
,,00187.676080,B3_21,19,0.09152
,,00187.677360,B3_31,28,0.0956
,,00187.679680,B3_11,7,0.08416
,,00187.678080,B3_12,24,0.09104
,,00187.675040,B3_22,8,0.08568
,,00187.671440,B3_23,17,0.09352
,,00187.669440,B3_14,36,0.102
,,00187.671120,B3_33,22,0.09752
,,00187.670560,B3_24,24,0.098
,,00187.668320,B3_34,25,0.10072
,,00187.665760,B3_32,28,0.10776
,,00187.668320,B3_43,39,0.12672
,,00187.666960,B3_44,23,0.10176
,,00187.671680,B3_42,33,0.10216
,,00187.831040,B6_14,7,0.03168
,,00189.286480,D3_21,6,0.01568
,,00189.210640,D4_14,7,0.08184
,,00190.032800,D4_14,7,0.09008
,,00190.071760,B6_14,5,0.03048
,,00190.839360,A2_34,7,0.04696
,,00190.666400,A3_41,7,0.05784
,,00190.681040,A3_21,20,0.11624
,,00190.652160,A3_31,25,0.14424
,,00190.632960,A3_11,21,0.1464
,,00190.635440,A3_12,35,0.14792
,,00190.636640,A3_13,55,0.16584
,,00190.636000,A3_22,40,0.16192
,,00190.645680,A3_23,7,0.13792
,,00190.635760,A3_14,47,0.14488
,,00190.646640,A3_24,52,0.14616
,,00190.639360,A3_34,33,0.1448
,,00190.658400,A3_32,35,0.13112
,,00190.644320,A3_44,51,0.15256
,,00190.644160,A3_43,51,0.14968
,,00191.610080,B6_14,7,0.032
,,00191.772640,C3_24,47,0.17912
,,00191.875520,B4_11,10,0.08944
,,00191.865520,B4_33,35,0.1228
,,00191.862480,B4_34,20,0.0896
,,00191.866640,B4_24,35,0.12552
,,00191.869200,B4_42,38,0.11888
,,00191.862800,B4_43,44,0.1304
,,00191.870720,B4_32,9,0.04952
,,00191.862880,B4_44,13,0.05936
,,00191.872560,B4_21,12,0.19416
,,00191.881680,B4_31,14,0.10352
,,00192.183360,C2_14,14,0.11624
,,00192.331440,B6_14,5,0.03432
,,00193.671360,B4_11,6,0.1312
,,00193.658080,B4_33,42,0.1536
,,00193.652800,B4_34,37,0.1892
,,00193.657520,B4_24,44,0.15456
,,00193.657520,B4_42,40,0.15728
,,00193.652480,B4_43,59,0.19368
,,00193.666000,B4_32,12,0.13168
,,00193.653520,B4_44,18,0.13776
,,00193.677040,B4_21,7,0.13368
,,00193.671360,B4_31,11,0.13864
,,00193.987840,B1_33,6,0.07928
,,00194.143520,B6_14,5,0.0272
,,00194.549280,D1_24,6,0.01536
,,00194.496960,A2_21,15,0.04432
,,00194.405760,A2_11,11,0.1196
,,00194.504880,A2_13,10,0.02848
,,00194.503200,A2_14,12,0.03976
,,00194.497440,A2_33,15,0.05
,,00194.498320,A2_34,20,0.06832
,,00194.497440,A2_32,13,0.04904
,,00194.505840,A2_44,5,0.03128
,,00194.498800,A2_42,5,0.02072
,,00194.282160,B6_33,9,0.15776
,,00194.563280,D1_21,23,0.19272
,,00194.557760,D1_31,22,0.21528
,,00194.547200,D1_33,7,0.11096
,,00194.549760,D1_42,17,0.13904
,,00195.257040,B6_14,5,0.03336
,,00196.146960,B6_14,6,0.03328
,,00196.118240,B6_33,5,0.0532
,,00196.531200,D1_31,12,0.04552
,,00196.520960,D1_24,7,0.0148
,,00196.533760,D1_21,28,0.27576
,,00196.522000,D1_42,19,0.17696
,,00196.970560,D1_33,7,0.11552
,,00196.678480,D1_24,80,0.42064
,,00197.030400,A2_21,5,0.01104
,,00197.030080,A2_11,5,0.01072
,,00197.032560,A2_33,5,0.01152
,,00197.609920,B6_14,6,0.0324
,,00198.431680,C1_33,6,0.0128
,,00198.740720,B3_14,6,0.08176
,,00198.662960,B6_14,7,0.03472
,,00199.031840,A2_21,5,0.01352
,,00199.778000,B4_43,5,0.01448
,,00199.931360,D1_31,20,0.2136
,,00199.919200,D1_33,7,0.09008
,,00199.920720,D1_24,9,0.02144
,,00199.921840,D1_42,21,0.138
,,00200.010320,A3_41,8,0.08216
,,00200.029280,A3_21,12,0.06632
,,00200.027360,A3_31,13,0.0676
,,00199.981680,A3_11,14,0.1044
,,00199.983680,A3_12,23,0.10776
,,00199.985360,A3_13,38,0.10888
,,00199.993680,A3_22,27,0.10064
,,00200.020880,A3_23,9,0.04152
,,00199.984640,A3_14,36,0.106
,,00199.996560,A3_24,35,0.10232
,,00199.989440,A3_34,23,0.09624
,,00200.025760,A3_32,22,0.06232
,,00199.993520,A3_44,38,0.10656
,,00199.992480,A3_43,39,0.10952
,,00200.012880,B6_14,6,0.03288
,,00199.930880,D1_21,32,0.21984
,,00200.442800,A5_14,6,0.03432
,,00200.410560,A5_13,5,0.0244
,,00200.398080,A5_21,11,0.03832
,,00200.407360,A5_41,5,0.03032
,,00200.572400,A6_11,6,0.02776
,,00200.572960,A6_21,8,0.02176
,,00200.571520,A6_22,9,0.03008
,,00200.930080,A2_21,7,0.018
,,00200.930160,A2_11,6,0.01296
,,00200.927920,A2_13,6,0.02152
,,00200.933760,A2_14,6,0.0244
,,00200.930960,A2_33,8,0.02016
,,00200.932640,A2_34,9,0.04488
,,00200.930880,A2_32,7,0.01808
,,00201.776400,B6_14,7,0.032
,,00202.198480,D1_24,12,0.05464
,,00202.191440,D1_21,49,0.2324
,,00202.209440,D1_31,42,0.2064
,,00202.196960,D1_33,13,0.22664
,,00202.199520,D1_42,44,0.23304
,,00202.508880,B6_14,6,0.03296
,,00202.545520,D1_21,32,0.1852
,,00202.550560,D1_31,23,0.17712
,,00202.565040,D1_22,8,0.17528
,,00202.567280,D1_33,32,0.128
,,00202.574640,D1_24,31,0.13072
,,00202.574560,D1_34,20,0.12
,,00202.564800,D1_43,7,0.1128
,,00202.558640,D1_42,43,0.18152
,,00202.624240,C3_24,7,0.0852
,,00204.048080,B4_11,9,0.06488
,,00204.025360,B4_33,27,0.08352
,,00204.022080,B4_34,20,0.08416
,,00204.026880,B4_24,27,0.08088
,,00204.028960,B4_42,27,0.07192
,,00204.023360,B4_43,33,0.11192
,,00204.033680,B4_32,5,0.06392
,,00204.022240,B4_44,11,0.0632
,,00204.032480,B4_21,5,0.07672
,,00204.531200,B3_21,13,0.0496
,,00204.532000,B3_31,20,0.0588
,,00204.534560,B3_11,5,0.02552
,,00204.532640,B3_12,17,0.05032
,,00204.527760,B3_23,11,0.05016
,,00204.525120,B3_14,31,0.08856
,,00204.526800,B3_33,19,0.0508
,,00204.524880,B3_24,13,0.04944
,,00204.523920,B3_34,21,0.06072
,,00204.522480,B3_32,23,0.06552
,,00204.524560,B3_43,25,0.0668
,,00204.446960,B3_44,19,0.13112
,,00204.525680,B3_42,22,0.07616
,,00204.589360,B6_14,6,0.03256
,,00204.695360,A2_34,6,0.02608
,,00204.871760,D3_21,7,0.02064
,,00204.869280,D3_23,7,0.02032
,,00204.871600,D3_32,6,0.0248
,,00204.876480,D3_34,5,0.06728
,,00205.315840,B1_33,7,0.07472
,,00205.344560,D5_12,7,0.18632
,,00205.335920,D5_22,46,0.27544
,,00205.707120,B4_24,9,0.03208
,,00205.705520,B4_43,6,0.01456
,,00205.342000,D5_43,26,0.35176
,,00206.066800,B6_14,5,0.03104
,,00205.734800,A1_41,100,0.93384
,,00205.720320,A1_21,154,0.95176
,,00205.735360,A1_31,64,0.92952
,,00205.732160,A1_11,51,0.93152
,,00205.780480,A1_12,31,0.8812
,,00205.718960,A1_13,131,0.95112
