Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,06917.195600,C1_12,11,0.09984
,,06917.193520,C1_13,20,0.08016
,,06917.182320,C1_23,43,0.11608
,,06917.176960,C1_33,39,0.15416
,,06917.183600,C1_34,22,0.11104
,,06917.184640,C1_32,8,0.10232
,,06917.175760,C1_43,32,0.11016
,,06917.165360,C1_44,10,0.11936
,,06917.779840,D4_14,10,0.2084
,,06920.527680,B5_21,5,0.0108
,,06922.695840,D4_14,17,0.1752
,,06925.668320,D4_14,14,0.26712
,,06926.636480,B5_21,7,0.03696
,,06929.483840,B6_33,6,0.02568
,,06929.743120,D4_14,10,0.31944
,,06931.251120,C1_21,10,0.14176
,,06931.247280,C1_31,11,0.14912
,,06931.256880,C1_11,27,0.09152
,,06931.254080,C1_12,17,0.09096
,,06931.250560,C1_13,18,0.06352
,,06931.246080,C1_22,5,0.05672
,,06931.252480,C1_32,8,0.13512
,,06931.243040,C1_42,7,0.118
,,06931.306720,D3_21,6,0.01384
,,06931.240480,C1_23,39,0.21128
,,06931.235280,C1_33,52,0.2224
,,06931.243920,C1_34,20,0.2108
,,06931.234080,C1_43,43,0.21872
,,06931.223680,C1_44,18,0.21536
,,06934.588960,D4_14,8,0.1056
,,06934.894880,C3_31,9,0.26744
,,06937.519120,D4_14,5,0.03568
,,06937.891440,D4_14,13,0.40144
,,06938.537520,A1_44,6,0.014
,,06938.415680,B6_44,5,0.02656
,,06939.568480,D3_21,5,0.0108
,,06940.605760,C2_14,8,0.0576
,,06940.605360,C2_34,6,0.05816
,,06941.323200,B6_33,5,0.03
,,06941.238960,B6_44,6,0.1064
,,06942.835520,D4_14,12,0.16208
,,06943.109840,D4_14,5,0.07232
,,06945.533520,B6_33,5,0.02416
,,06949.610400,D4_14,8,0.11144
,,06950.092960,D3_21,5,0.0112
,,06951.009920,D4_14,6,0.11872
,,06952.119680,D3_21,5,0.01064
,,06952.886400,D4_14,6,0.102
,,06954.291760,C2_11,5,0.01544
,,06954.294080,C2_12,7,0.02024
,,06954.294640,C2_14,8,0.04888
,,06954.597440,B6_33,5,0.02344
,,06954.599680,B6_44,5,0.02176
,,06956.245600,C3_31,7,0.03448
,,06956.118800,D4_14,11,0.20632
,,06957.521920,D4_14,15,0.30848
,,06958.591360,D3_21,5,0.0112
,,06958.726320,B5_21,9,0.0268
,,06961.192080,C3_31,9,0.1232
,,06961.619840,C3_21,7,0.09232
,,06962.885360,D4_14,13,0.18864
,,06964.072880,C3_31,5,0.04208
,,06966.989360,D4_14,19,0.4028
,,06967.487600,B6_14,5,0.12864
,,06967.485360,B6_33,5,0.02568
,,06971.419840,D4_14,13,0.22672
,,06973.278000,C1_21,11,0.09528
,,06973.277040,C1_31,10,0.09832
,,06973.284400,C1_11,28,0.09424
,,06973.278880,C1_12,16,0.09432
,,06973.275520,C1_13,20,0.05936
,,06973.272240,C1_22,6,0.024
,,06973.269680,C1_34,14,0.08384
,,06973.280880,C1_32,11,0.10696
,,06973.244480,C1_44,11,0.0984
,,06973.264960,C1_23,40,0.20848
,,06973.260720,C1_33,49,0.21984
,,06973.259600,C1_43,42,0.21928
,,06973.449760,C1_44,5,0.01168
,,06974.160720,B5_14,22,0.09304
,,06974.166000,B5_12,9,0.08056
,,06974.167360,B5_13,14,0.07896
,,06974.166160,B5_11,6,0.07184
,,06974.172160,B5_44,9,0.08496
,,06974.160240,B5_21,19,0.09592
,,06975.949280,D4_14,12,0.21912
,,06978.728880,D4_14,155,0.78592
,,06978.736560,D4_13,71,0.77848
,,06979.767520,C2_14,10,0.0672
,,06981.031680,B6_33,5,0.028
,,06982.733920,D6_44,24,0.09584
,,06985.327200,B5_21,9,0.02936
,,06987.064640,D3_21,5,0.0112
,,06988.768400,B5_21,5,0.02128
,,06991.281840,B5_14,15,0.07328
,,06991.288320,B5_12,6,0.0172
,,06991.285520,B5_13,9,0.02912
,,06991.291440,B5_11,5,0.02336
,,06991.259440,B5_44,13,0.06992
,,06991.292240,B5_21,12,0.02968
,,06993.069200,B6_33,5,0.02696
,,06994.299920,A4_31,5,0.0616
,,06994.292400,B5_21,5,0.01112
,,06995.014800,D3_21,6,0.0272
,,06995.027440,D3_33,8,0.05056
,,06996.102960,B5_21,5,0.01336
,,06998.106880,B5_21,8,0.02344
,,06998.883280,C2_11,5,0.01184
,,06998.811520,D4_14,5,0.07112
,,07000.842080,D3_21,5,0.01056
,,07003.084720,B5_44,9,0.0636
,,07004.297280,D4_14,18,0.37096
,,07005.379600,C2_14,10,0.05752
,,07005.727440,B6_33,5,0.02592
,,07007.678400,D3_21,5,0.01128
,,07008.230480,C3_21,16,0.08816
,,07009.891200,D4_14,11,0.15216
,,07010.199200,D4_14,8,0.14512
,,07011.859360,B6_33,5,0.02824
,,07014.419760,D4_14,5,0.0976
,,07016.108800,D4_14,8,0.22312
,,07016.132720,D6_44,23,0.08072
,,07016.580800,D3_21,5,0.01176
,,07018.667840,B6_33,5,0.02504
,,07021.596640,D4_14,10,0.2232
,,07022.014800,C3_31,6,0.03128
,,07021.935840,D4_14,6,0.1984
,,07022.636640,D3_21,5,0.01048
,,07025.497440,D4_14,8,0.10168
,,07026.616560,D4_14,8,0.22768
,,07027.273040,B6_33,5,0.02624
,,07028.450640,C2_12,5,0.04024
,,07028.451120,C2_14,9,0.04304
,,07030.256080,D4_14,8,0.11352
,,07030.499600,D4_14,5,0.05968
,,07032.458560,C3_21,17,0.07536
,,07033.232000,D3_21,5,0.01216
,,07033.683840,D4_14,16,0.47368
,,07038.707760,D4_14,5,0.0692
,,07038.888960,D4_14,8,0.1956
,,07040.410640,B6_33,5,0.02328
,,07042.745520,C3_31,9,0.19288
,,07043.161280,C1_21,12,0.0816
,,07043.152800,C1_31,11,0.11144
,,07043.166080,C1_11,27,0.08944
,,07043.159600,C1_12,16,0.08504
,,07043.156160,C1_13,16,0.04776
,,07043.149920,C1_22,7,0.02256
,,07043.143200,C1_23,42,0.11336
,,07043.138720,C1_33,35,0.11616
,,07043.143280,C1_34,18,0.10144
,,07043.146800,C1_32,7,0.08664
,,07043.137760,C1_43,31,0.1076
,,07043.138160,C1_44,9,0.09664
,,07043.146880,C1_42,5,0.036
,,07044.307360,D4_14,8,0.20264
,,07044.632560,D4_14,5,0.05184
,,07045.521440,D3_21,5,0.00976
,,07048.465200,D4_14,6,0.13608
,,07049.108560,D4_14,8,0.0648
,,07050.734000,D4_14,117,0.60736
,,07050.758960,D4_13,60,0.57808
,,07052.024640,C3_31,17,0.26536
,,07054.087120,C2_11,6,0.08944
,,07054.084320,C2_14,11,0.08176
,,07054.091440,C2_34,5,0.08
,,07054.368960,D3_21,5,0.01176
,,07054.459600,D6_44,18,0.07168
,,07058.423280,B5_21,5,0.01064
,,07060.210640,D3_21,5,0.01072
,,07064.032480,B5_21,8,0.02824
,,07068.740960,C3_21,7,0.05408
,,07070.005600,D4_14,9,0.29704
,,07070.422800,C2_14,7,0.04888
,,07074.021840,B5_21,6,0.0256
,,07074.580000,D3_21,5,0.01136
,,07075.487840,D4_14,5,0.05168
,,07076.469520,C1_21,14,0.08168
,,07076.465440,C1_31,16,0.12448
,,07076.479440,C1_11,19,0.06096
,,07076.468960,C1_12,14,0.06576
,,07076.468800,C1_13,15,0.0448
,,07076.467520,C1_22,5,0.05352
,,07076.454960,C1_23,41,0.1152
,,07076.450800,C1_33,42,0.1484
,,07076.463040,C1_34,15,0.0992
,,07076.458800,C1_32,9,0.086
,,07076.450160,C1_43,38,0.11424
,,07076.442720,C1_44,12,0.11232
,,07076.005200,D4_14,10,0.43512
,,07080.145920,D4_14,5,0.0752
,,07080.408480,D4_14,10,0.20312
,,07081.995840,B5_21,5,0.0472
,,07083.436720,D4_14,5,0.08928
,,07084.718320,D3_21,5,0.01056
,,07085.452560,D4_14,8,0.16344
,,07085.687760,C3_21,9,0.04808
,,07087.915680,D4_14,7,0.13032
,,07089.135360,B6_14,5,0.13384
,,07089.134880,B6_33,5,0.0208
,,07089.105200,B6_44,5,0.04664
,,07089.670560,C3_31,14,0.19088
,,07091.500480,D4_14,8,0.17896
,,07094.828720,D4_14,7,0.22008
,,07095.692320,B5_21,8,0.02784
,,07096.615520,D3_21,5,0.01192
,,07099.507200,D3_21,5,0.0128
,,07099.786320,D4_14,6,0.16784
,,07101.163920,B6_33,6,0.04304
,,07103.454640,C3_31,9,0.16168
,,07104.604560,D4_14,6,0.10056
,,07105.042560,D3_21,6,0.01328
,,07105.340320,D4_14,7,0.11248
,,07107.139120,C3_21,6,0.05424
,,07108.733280,B5_14,13,0.06608
,,07108.713360,B5_12,6,0.08616
,,07108.719520,B5_13,16,0.08504
,,07108.731760,B5_44,9,0.07928
,,07108.702960,B5_21,16,0.0976
,,07109.366880,D4_14,5,0.09
,,07109.589760,D4_14,8,0.1464
,,07109.949760,D6_44,25,0.09104
,,07113.702640,D4_14,8,0.2136
,,07114.078640,D4_14,7,0.1368
,,07116.511520,C3_31,5,0.0464
,,07120.608960,B6_33,6,0.02064
,,07120.604160,B6_44,5,0.02848
,,07121.626880,D3_21,6,0.01336
,,07121.566480,D4_14,9,0.23664
,,07125.660560,D4_14,11,0.17168
,,07125.958240,C1_21,11,0.07824
,,07125.951600,C1_31,13,0.08144
,,07125.966320,C1_11,19,0.05672
,,07125.961200,C1_12,13,0.05944
,,07125.958640,C1_13,18,0.05176
,,07125.953760,C1_22,5,0.01192
,,07125.943760,C1_23,39,0.10496
,,07125.937040,C1_33,40,0.13624
,,07125.946160,C1_34,18,0.11224
,,07125.945120,C1_32,8,0.09032
,,07125.936400,C1_43,37,0.10528
,,07125.922400,C1_44,14,0.11872
,,07126.015840,D3_21,5,0.01128
,,07127.164800,C2_14,5,0.01256
,,07129.438800,D4_14,9,0.17112
,,07129.491520,B5_21,7,0.02496
,,07130.300480,D4_14,8,0.0812
,,07130.502480,D4_14,6,0.12072
,,07131.534720,D4_14,5,0.10704
,,07131.719920,B6_33,7,0.02184
,,07131.721280,B6_44,6,0.01872
,,07133.359760,C2_34,6,0.01496
,,07134.378800,D3_21,5,0.01088
,,07138.449840,D4_14,11,0.2716
,,07138.887520,D3_11,9,0.03872
,,07138.947840,D4_14,7,0.08888
,,07139.153680,D4_14,5,0.10864
,,07139.997520,D3_21,5,0.01104
,,07143.568160,B5_21,5,0.00992
,,07144.857440,D6_44,26,0.09656
,,07145.377840,D4_14,8,0.20808
,,07148.128000,D3_21,5,0.01168
,,07151.151840,D4_14,7,0.1116
,,07151.367200,D4_14,5,0.02992
,,07153.866720,D3_21,5,0.0132
,,07155.179440,D4_14,9,0.16688
,,07156.152080,B5_13,5,0.10856
,,07156.160320,B5_21,11,0.09672
,,07156.279840,B6_33,6,0.02056
,,07156.188640,B6_44,7,0.11864
,,07157.477120,D4_14,14,0.26712
,,07159.055600,D3_21,5,0.01184
,,07159.980800,B5_44,11,0.02992
,,07161.810640,D4_14,5,0.0396
,,07163.062320,D3_21,5,0.01168
,,07163.676480,C2_12,5,0.02088
,,07163.676880,C2_14,7,0.02872
,,07166.034000,D4_14,6,0.09768
,,07166.782560,D3_21,5,0.01416
,,07166.785760,D3_44,7,0.092
,,07167.108240,D4_14,7,0.1348
,,07168.610960,B5_44,6,0.01792
,,07170.839120,D4_14,9,0.13512
,,07172.737760,D3_21,6,0.042
,,07172.743920,D3_33,11,0.0704
,,07172.739600,D3_32,5,0.03976
,,07172.745040,D3_44,5,0.03568
,,07173.317120,C3_31,21,0.30728
,,07173.785040,D4_14,11,0.2428
,,07174.232880,C2_14,7,0.06416
,,07174.279440,D6_44,23,0.0768
,,07175.982480,D3_21,5,0.0112
,,07175.988240,D3_44,6,0.02784
,,07176.657760,D4_14,5,0.0932
,,07177.427120,D4_14,8,0.3468
,,07178.574320,B6_33,5,0.0232
,,07178.576640,B6_44,5,0.0596
,,07179.107440,B3_24,5,0.12344
,,07180.025280,D3_21,6,0.01368
,,07180.030000,D3_44,5,0.03016
,,07182.880320,D3_21,5,0.0112
,,07183.643200,B6_33,5,0.024
,,07184.296320,D4_14,13,0.18472
,,07184.780000,D3_21,5,0.00984
,,07187.386320,C2_11,5,0.01608
,,07187.389120,C2_14,8,0.07272
,,07189.651440,D3_21,5,0.01408
,,07189.653440,D3_32,5,0.03632
,,07190.435360,D4_14,10,0.128
,,07192.986000,D4_14,5,0.04936
,,07193.147360,D4_14,17,0.5
,,07194.427680,D6_44,25,0.09072
,,07194.902320,D3_21,5,0.01088
,,07196.777280,D4_14,6,0.108
,,07197.011120,D4_14,5,0.07128
,,07198.650320,C2_14,7,0.0656
,,07199.089360,B6_33,5,0.02272
,,07199.096320,D3_21,18,0.13088
,,07199.152080,D3_33,14,0.07832
,,07199.096160,D3_32,14,0.12616

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FFADFF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF87FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF60FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF,#FF13FF
Control,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX,Mefloquine,D-AP5,CNQX
Concentration,30 µM,50 µM,10 µM,30 µM,50 µM,10 µM,30 µM,50 µM,10 µM,30 µM,50 µM,10 µM,10 µM,25 µM,5 µM,10 µM,25 µM,5 µM,10 µM,25 µM,5 µM,10 µM,25 µM,5 µM
Additional Information,45K cells per well,45K cells per well,45K cells per well,45K cells per well,45K cells per well,45K cells per well,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,90K cells poer well.,130K cells per well,130K cells per well,130K cells per well,130K cells per well,130K cells per well,130K cells per well,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.,180K cells poer well.
