Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
   Coincidence Occurrence Threshold,4 Electrodes,00123.343760,C2_14,22,0.25016
   Coincidence Event Window,160 µs,00123.593120,B6_33,7,0.0292
   Allow Sample Overlap,false,00123.364480,C2_34,29,0.49568
   Spike Count Interval,1 s,00123.526480,A6_21,10,0.12768
,,00123.524000,A6_22,21,0.13512
Burst Detector Settings,,00124.096720,D1_42,5,0.04152
   Burst Detection Algorithm,Inter-Spike Interval (ISI) Threshold,00123.965600,A6_12,12,0.03696
   Maximum Inter-Spike Interval,100 ms,00123.968880,A6_11,12,0.04416
   Minimum Number of Spikes,5,00123.971520,A6_32,5,0.01856
   Enable Network Burst Detection,False,00123.958320,A6_21,25,0.09104
   Synchrony Window,20 ms,00123.977440,A6_31,7,0.02456
,,00123.866640,A6_22,26,0.19432
,,00124.296240,B4_43,8,0.10056
,,00124.954880,B5_13,10,0.05368
,,00125.002480,B5_44,5,0.04136
,,00124.959520,B5_21,16,0.0596
,,00125.482560,B1_33,32,0.09808
,,00125.483680,B1_32,29,0.10096
,,00126.420720,C1_23,7,0.0988
,,00126.566480,B6_33,6,0.034
,,00126.565600,B6_44,5,0.024
,,00126.647360,A6_21,8,0.13432
,,00126.655680,A6_22,15,0.13264
,,00126.800880,A2_34,5,0.23072
,,00127.108000,B3_24,5,0.03384
,,00127.138240,B3_21,13,0.11608
,,00127.153840,B3_11,8,0.10304
,,00127.142960,B3_12,14,0.10488
,,00127.132000,B3_23,22,0.1364
,,00127.103360,B3_14,16,0.16584
,,00127.132880,B3_33,27,0.13448
,,00127.131200,B3_34,33,0.13952
,,00127.106800,B3_32,44,0.164
,,00127.104720,B3_43,48,0.16424
,,00127.109360,B3_44,19,0.12376
,,00127.111280,B3_42,44,0.16048
,,00127.151600,C4_11,5,0.0168
,,00127.330320,A2_33,11,0.28288
,,00127.762000,A6_22,6,0.04776
,,00127.898480,A2_21,5,0.10928
,,00127.961680,B4_43,9,0.06608
,,00127.905280,B6_33,7,0.0296
,,00128.316800,D1_21,5,0.10872
,,00128.296800,D1_33,5,0.104
,,00128.416400,A6_21,5,0.01592
,,00128.373200,A6_22,13,0.06336
,,00128.643680,A2_33,5,0.17312
,,00128.813280,A2_34,9,0.10904
,,00129.183760,A2_11,8,0.15712
,,00129.247840,A2_32,5,0.0852
,,00129.175440,A3_21,12,0.09944
,,00129.178000,A3_12,22,0.10112
,,00129.174160,A3_13,40,0.12664
,,00129.170560,A3_14,32,0.106
,,00129.170880,A3_24,39,0.11
,,00129.164560,A3_34,25,0.11136
,,00129.162640,A3_32,13,0.10856
,,00129.155120,A3_44,42,0.12808
,,00129.153200,A3_43,39,0.12976
,,00129.182400,A2_34,10,0.44608
,,00129.730560,D1_31,5,0.10664
,,00129.416480,A2_21,15,0.27136
,,00129.584800,A2_11,7,0.1236
,,00129.628720,A6_21,9,0.03
,,00129.586320,A6_22,15,0.07464
,,00129.889440,B6_14,7,0.04152
,,00130.045680,B1_33,30,0.334
,,00130.302640,B1_32,21,0.07608
,,00129.945920,A2_33,14,0.26552
,,00130.065440,A2_34,9,0.25192
,,00130.321280,B6_14,5,0.04168
,,00130.246080,B6_33,5,0.024
,,00130.266320,B6_23,7,0.05048
,,00130.601120,C1_43,7,0.02312
,,00130.463200,A2_11,10,0.1492
,,00130.472880,A2_34,6,0.04672
,,00130.650000,A5_41,6,0.02376
,,00130.978160,A2_33,6,0.04752
,,00130.780080,A2_34,8,0.27736
,,00130.928080,B4_43,5,0.01136
,,00130.922240,A6_21,6,0.01784
,,00130.873280,A6_22,9,0.06632
,,00131.451360,A1_34,9,0.09392
,,00131.650080,B4_34,7,0.01712
,,00131.794480,A6_22,7,0.07776
,,00131.863520,B1_33,21,0.06344
,,00131.866560,B1_32,17,0.05368
,,00132.079920,A2_13,15,0.06944
,,00131.971200,B5_13,10,0.03408
,,00131.981120,B5_21,16,0.07544
,,00132.131680,D1_42,5,0.15848
,,00131.990960,A2_21,49,0.2196
,,00132.071840,A2_11,42,0.11744
,,00132.113920,A2_12,6,0.04368
,,00132.070880,A2_14,24,0.11896
,,00132.067200,A2_33,40,0.12784
,,00132.084960,A2_34,39,0.11184
,,00132.084080,A2_32,37,0.10056
,,00132.089200,A2_43,11,0.08768
,,00132.092320,A2_44,11,0.07472
,,00132.092400,A2_42,14,0.07432
,,00132.178800,B6_14,17,0.20384
,,00132.055920,B6_44,7,0.12824
,,00132.251760,A6_22,12,0.1752
,,00132.615280,C1_23,6,0.19048
,,00132.883360,B3_43,7,0.01488
,,00132.879280,B3_44,6,0.014
,,00132.626240,C5_13,9,0.02712
,,00132.816320,C5_13,8,0.02384
,,00132.871360,B3_23,7,0.03376
,,00132.869040,B3_14,10,0.03664
,,00132.883200,B3_34,7,0.01728
,,00132.886320,B3_32,7,0.01688
,,00132.886240,B3_42,7,0.02176
,,00133.072400,A6_22,8,0.08648
,,00133.475840,B1_33,5,0.01112
,,00133.477600,D3_21,10,0.02608
,,00133.468240,D3_13,5,0.0296
,,00133.452080,D3_23,8,0.04832
,,00133.488240,D3_32,7,0.01536
,,00133.464080,B4_43,5,0.1576
,,00133.738320,A6_22,8,0.0884
,,00134.038000,B1_33,5,0.0116
,,00134.023120,B6_33,6,0.02952
,,00134.252320,C2_12,9,0.12056
,,00134.267840,A6_12,7,0.0392
,,00134.278480,A6_11,6,0.03368
,,00134.268240,A6_21,17,0.0512
,,00134.265600,A6_22,21,0.05496
,,00134.250400,C2_14,14,0.19984
,,00134.319520,C2_34,12,0.146
,,00134.781280,B6_14,5,0.03928
,,00134.902960,B4_33,22,0.176
,,00134.886080,B4_24,9,0.1848
,,00134.974400,B4_42,7,0.08992
,,00134.852560,B4_43,35,0.29152
,,00135.011360,B6_14,6,0.1508
,,00136.545120,A6_22,6,0.01592
,,00136.741760,B6_14,9,0.10296
,,00136.818080,B6_33,7,0.04968
,,00136.765440,B6_23,10,0.07088
,,00136.799840,B6_34,8,0.05712
,,00136.741440,B6_44,5,0.098
,,00137.026560,A6_22,7,0.11256
,,00137.323520,B3_23,6,0.02888
,,00137.322960,B3_14,9,0.02224
,,00137.331840,B3_33,6,0.0172
,,00137.320240,B3_34,7,0.02808
,,00137.326480,B3_32,10,0.02584
,,00137.325120,B3_43,13,0.03552
,,00137.323280,B3_44,6,0.02928
,,00137.322960,B3_42,11,0.03192
,,00137.319200,B4_33,8,0.02256
,,00137.297440,B4_34,11,0.04864
,,00137.328080,B4_42,5,0.01176
,,00137.322240,B4_43,9,0.02184
,,00137.284720,A2_21,9,0.28736
,,00137.297120,A2_33,12,0.26232
,,00137.486320,A6_22,6,0.02584
,,00137.757520,B1_33,5,0.01104
,,00137.813280,B5_14,8,0.05504
,,00137.797280,B5_13,10,0.02944
,,00137.808160,B5_21,14,0.04944
,,00137.846880,A6_22,7,0.01888
,,00138.240640,A6_21,6,0.0132
,,00138.231280,A6_22,10,0.02752
,,00138.789200,B6_33,6,0.01384
,,00139.307280,A1_41,7,0.0816
,,00139.306320,A1_31,11,0.0636
,,00139.220400,A1_13,20,0.15736
,,00139.157440,A6_21,9,0.03848
,,00138.936000,A6_22,25,0.26688
,,00139.523520,A1_41,5,0.0472
,,00139.269600,A1_21,41,0.13048
,,00139.529680,A1_21,13,0.08752
,,00139.538960,A1_13,8,0.01944
,,00139.112560,A1_34,44,0.44856
,,00139.074640,A1_23,56,0.65824
,,00139.567120,D3_33,6,0.12384
,,00139.561760,D3_32,8,0.25064
,,00139.974400,A2_21,5,0.03784
,,00139.963280,A2_33,5,0.01616
,,00139.855680,A2_34,6,0.11864
,,00139.637680,B4_43,7,0.35112
,,00140.008800,A6_21,11,0.02864
,,00139.985040,A6_22,15,0.05144
,,00140.231440,B1_33,18,0.0536
,,00140.240320,B1_32,14,0.03984
,,00140.307280,D3_23,10,0.08448
,,00140.386800,D3_21,5,0.01616
,,00140.276000,D3_33,15,0.12448
,,00140.321760,D3_32,11,0.07928
,,00140.673600,D3_21,5,0.01304
,,00140.634800,D3_33,7,0.0268
,,00140.648720,D3_32,5,0.01744
,,00141.023920,A2_21,9,0.02088
,,00141.024720,A2_11,7,0.02632
,,00141.006240,A2_33,12,0.036
,,00141.005920,A2_34,11,0.04616
,,00141.014880,A2_32,8,0.03112
,,00141.033040,D3_21,10,0.02888
,,00141.035120,D3_23,5,0.01936
,,00141.004560,D3_32,12,0.05352
,,00140.983760,B4_43,6,0.01568
,,00140.770000,C4_11,37,0.24784
,,00140.816480,C4_21,11,0.12664
,,00141.018720,D3_33,20,0.16552
,,00141.239680,B3_21,6,0.03696
,,00141.251280,B3_12,9,0.0464
,,00141.236960,B3_23,7,0.02248
,,00141.195680,B3_14,10,0.08832
,,00141.235680,B3_33,9,0.036
,,00141.199760,B3_24,6,0.04784
,,00141.232000,B3_34,12,0.04792
,,00141.199040,B3_32,17,0.10584
,,00141.196800,B3_43,18,0.08152
,,00141.201040,B3_44,10,0.05096
,,00141.202960,B3_42,13,0.08088
,,00141.581840,A6_21,14,0.1804
,,00141.606480,A6_22,14,0.15368
,,00141.671760,B6_33,7,0.07576
,,00142.038880,B6_11,11,0.104
,,00141.872400,B6_34,40,0.27256
,,00142.180880,A4_32,28,0.20616
,,00141.867040,B6_33,49,0.35096
,,00142.094960,B6_43,9,0.0592
,,00141.809920,B6_44,24,0.3916
,,00142.510080,A2_21,12,0.0296
,,00142.516880,A2_11,6,0.02144
,,00142.504240,A2_33,10,0.03368
,,00142.437680,A2_34,14,0.10256
,,00142.508720,A2_32,9,0.03208
,,00142.805520,C2_34,5,0.01024
,,00142.807680,A6_21,9,0.022
,,00142.807600,A6_22,8,0.022
,,00141.692320,B6_14,105,1.34024
,,00141.882800,B6_23,61,1.05808
,,00143.588240,B1_33,8,0.02536
,,00143.592240,B1_32,7,0.0168
,,00143.877600,B4_43,5,0.02032
,,00143.988400,A2_21,11,0.1616
,,00143.983600,A2_33,11,0.03808
,,00143.972160,A2_34,14,0.0612
,,00143.983440,A2_32,6,0.01872
,,00143.986320,A6_21,9,0.0288
,,00143.972160,A6_22,13,0.04808
,,00145.107840,C1_23,25,0.15416
,,00145.084720,C1_33,17,0.17656
,,00145.114000,C1_43,5,0.0528
,,00145.110320,A3_13,5,0.17288
,,00145.432240,B3_21,7,0.02944
,,00145.438160,B3_12,7,0.01912
,,00145.428240,B3_23,11,0.03536
,,00145.370240,B3_14,15,0.10496
,,00145.426560,B3_33,12,0.0336
,,00145.374560,B3_24,7,0.07008
,,00145.426000,B3_34,12,0.03976
,,00145.374320,B3_32,15,0.09584
,,00145.371760,B3_43,24,0.11352
,,00145.376560,B3_44,11,0.07528
,,00145.378240,B3_42,17,0.10496
,,00145.749200,C1_11,6,0.07864
,,00145.585840,C1_23,28,0.23336
,,00145.577520,C1_33,30,0.25624
,,00145.676960,C1_43,23,0.14376
,,00145.669680,B1_33,6,0.01464
,,00145.674960,B1_32,9,0.02256
,,00145.694800,C3_21,7,0.10984
,,00145.691520,C3_12,14,0.08648
,,00145.561200,B4_43,9,0.17616
,,00145.776320,A5_21,6,0.114
,,00145.543120,A6_22,7,0.20344
,,00146.065600,A2_21,5,0.02256
,,00145.948240,A2_34,5,0.15656
,,00145.825520,A5_13,6,0.14048
,,00146.219360,A6_21,13,0.04088
,,00146.173120,A6_22,18,0.092
,,00146.516960,A2_21,16,0.05112
,,00146.518560,A2_11,16,0.05432
,,00146.535120,A2_33,8,0.01848
,,00146.524000,A2_34,5,0.02952
,,00146.536560,A2_32,7,0.02576
,,00147.354160,A2_13,5,0.03408
,,00147.353600,A2_14,8,0.04064
,,00147.359440,A2_34,14,0.03992
,,00147.364320,A2_32,10,0.03296
,,00147.352400,B6_33,9,0.03992
,,00147.346480,A2_21,24,0.0732
,,00147.348800,A2_11,19,0.06008
,,00147.364240,A2_33,12,0.0444
,,00147.430240,A6_21,14,0.10208
,,00147.427600,A6_22,23,0.10968
,,00147.837040,B4_33,9,0.03096
,,00147.837280,B4_42,8,0.03248
,,00147.836000,B4_43,15,0.04136
,,00147.813040,B1_33,35,0.10848
,,00147.816960,B1_32,23,0.10448
,,00148.187440,A2_21,5,0.02144
,,00148.190560,A2_11,7,0.0188
,,00147.949200,C4_11,36,0.2836
,,00147.931600,C4_21,20,0.3056
,,00148.263280,A6_21,8,0.03824
,,00148.485600,A6_21,10,0.0412
,,00148.260640,A6_22,33,0.2668
,,00148.814400,A2_11,5,0.01392
,,00149.151680,A3_13,5,0.01112
,,00149.487440,B5_14,5,0.01784
,,00149.484160,B5_12,5,0.01952
,,00149.475360,B5_13,8,0.02904
,,00149.451680,B5_21,12,0.06464
,,00149.447280,A6_21,6,0.01824
,,00149.444560,A6_22,9,0.024
,,00149.513360,B6_11,6,0.04352
,,00149.792000,A1_34,6,0.02752
,,00149.529280,B6_14,20,0.16088
,,00149.550400,B6_23,8,0.13504
,,00149.554560,B6_34,10,0.11728
,,00149.818160,B6_34,10,0.07568
,,00150.002880,A6_21,8,0.03984
,,00149.966720,A6_22,8,0.05488
,,00149.813680,B6_14,30,0.1124
,,00149.555600,B6_33,30,0.34488
,,00149.822160,B6_23,15,0.10936
,,00150.038080,B6_23,9,0.07144
,,00150.034960,B6_34,15,0.0776
,,00149.564240,B6_44,14,0.34824
,,00150.055840,B6_44,8,0.06576
,,00150.111840,B4_43,6,0.08368
,,00150.028720,B6_14,37,0.24432
,,00150.225520,B6_34,13,0.03888
,,00150.239440,B6_43,5,0.0236
,,00150.598800,B3_21,9,0.02512
,,00150.607440,B3_11,6,0.04008
,,00150.604000,B3_12,12,0.0416
,,00150.570800,B3_33,13,0.06592
,,00150.568160,B3_24,7,0.0408
,,00150.566640,B3_32,18,0.07344
,,00150.568560,B3_44,13,0.04872
,,00150.408880,B6_14,15,0.04376
,,00150.040560,B6_33,47,0.4736
,,00150.226640,B6_23,14,0.23432
,,00150.414640,B6_34,8,0.03136
,,00150.235040,B6_44,18,0.2324
,,00150.594960,B3_23,13,0.1492
,,00150.563040,B3_14,46,0.22376
,,00150.709840,B3_24,5,0.05928
,,00150.590880,B3_34,15,0.1304
,,00150.564480,B3_43,29,0.21928
,,00150.594480,B3_42,16,0.11792
,,00150.870080,A6_22,5,0.01992
,,00151.015440,B3_21,14,0.09056
,,00151.022080,B3_11,6,0.05376
,,00151.020480,B3_12,6,0.0904
,,00150.982880,B3_24,21,0.11352
,,00150.996960,B3_44,28,0.0988
,,00151.160640,A2_21,17,0.18184
,,00151.298080,A2_11,11,0.04328
,,00151.313760,A2_33,9,0.02784
,,00151.313760,A2_34,6,0.02744
,,00151.312640,A2_32,10,0.03312
,,00151.413280,C3_24,13,0.10016
,,00151.209360,B3_21,17,0.39456
,,00151.213440,B3_11,7,0.38784
,,00151.212320,B3_12,21,0.39616
,,00151.008720,B3_33,46,0.59912
,,00151.009840,B3_32,95,0.5984
,,00150.983760,B3_43,111,0.63728
,,00151.203600,B3_44,51,0.41104
,,00150.988400,B3_42,80,0.6196
,,00151.336560,A6_21,11,0.20696
,,00151.323280,A6_22,13,0.22424
,,00151.489520,C3_12,8,0.19968
,,00150.987280,B3_23,84,0.67248
,,00150.972880,B3_14,130,0.71
,,00151.197280,B3_24,37,0.48408
,,00150.983840,B3_34,103,0.68608
,,00151.890560,B4_43,6,0.01664
,,00151.733920,A6_12,15,0.20472
,,00151.846720,A6_11,17,0.09368
,,00151.718080,A6_21,47,0.24104
,,00151.906880,A6_31,9,0.03576
,,00151.689360,A6_22,50,0.26912
,,00152.260640,C1_23,18,0.16736
,,00152.253280,C1_33,34,0.15624
,,00152.281680,C1_43,41,0.12976
,,00152.295600,A2_21,8,0.13072
,,00152.371200,C5_13,15,0.17576
,,00152.657200,B4_43,5,0.01184
,,00152.906000,C1_23,14,0.15464
,,00152.902400,A2_21,7,0.07184
,,00152.876560,A2_11,6,0.09552
,,00152.890960,A2_33,7,0.07224
,,00152.932800,A2_34,7,0.02832
,,00153.239280,C1_23,7,0.02968
,,00152.878880,C1_33,22,0.3912
,,00153.562240,A2_34,5,0.024
,,00154.056240,C4_11,5,0.01672
,,00154.356880,A2_21,53,0.142
,,00154.360480,A2_11,51,0.13584
,,00154.403920,A2_12,8,0.06768
,,00154.378560,A2_13,19,0.11064
,,00154.374720,A2_14,31,0.11968
,,00154.359360,A2_33,54,0.14088
,,00154.346000,A2_34,53,0.16528
,,00154.359840,A2_32,47,0.13432
,,00154.364560,A2_43,15,0.1188
,,00154.366800,A2_44,13,0.1104
,,00154.363440,A2_42,16,0.11272
,,00154.787680,B1_33,5,0.01144
,,00154.791840,B1_32,8,0.02224
,,00154.620880,A2_34,7,0.17992
,,00154.547120,A4_32,31,0.26984
,,00154.781280,A6_22,17,0.15744
,,00155.160080,C2_11,6,0.16064
,,00155.167360,B6_33,7,0.03376
,,00155.547520,B1_33,30,0.12064
,,00155.550240,B1_32,28,0.11968
,,00155.793040,A6_22,16,0.21912
,,00156.390960,A3_21,11,0.06792
,,00156.389840,A3_12,21,0.0752
,,00156.353760,A3_13,32,0.11608
,,00156.378640,A3_14,26,0.0864
,,00156.376640,A3_24,34,0.09104
,,00156.370000,A3_34,24,0.09248
,,00156.379440,A3_32,16,0.08272
,,00156.368400,A3_44,40,0.16752
,,00156.362720,A3_43,36,0.11072
,,00156.723280,B4_43,5,0.01208
,,00156.492480,A6_21,17,0.2332
,,00156.364080,A6_22,44,0.34528
,,00157.686240,C3_12,13,0.09832
,,00158.111520,B1_33,5,0.01064
,,00157.993360,B4_43,5,0.04888
,,00157.746480,A6_22,18,0.16448
,,00158.256320,A2_21,7,0.1396
,,00158.219760,B5_12,6,0.04192
,,00158.203680,B5_13,15,0.0696
,,00158.220720,B5_21,15,0.06352
,,00158.740320,A6_21,18,0.12768
,,00158.736000,A6_22,19,0.08416
,,00158.924560,D1_33,5,0.13872
,,00158.907600,B1_33,21,0.0616
,,00158.918080,B1_32,17,0.05224
,,00158.980560,B6_33,6,0.02208
,,00159.296560,A1_41,7,0.068
,,00159.159600,A1_21,40,0.23928
,,00159.289840,A1_31,9,0.04304
,,00159.255840,A1_13,30,0.11816
,,00159.246800,A1_23,34,0.12912
,,00159.254720,A1_34,29,0.13944
,,00159.077360,C2_11,6,0.10408
,,00159.057200,C2_12,7,0.12776
,,00159.058160,C2_14,17,0.15384
,,00159.115920,C2_34,13,0.12784
,,00159.223680,D6_44,9,0.22944
,,00159.637520,A1_41,10,0.15136
,,00159.617760,A1_21,48,0.18352
,,00159.633040,A1_31,10,0.136
,,00159.599040,A1_13,29,0.18136
,,00159.604800,A1_23,34,0.2004
,,00159.593120,A1_34,36,0.19976
,,00159.655920,A1_44,7,0.14368
,,00159.631600,B4_43,6,0.04296
,,00159.879200,A6_22,17,0.11088
,,00160.164080,A2_33,5,0.13
,,00160.313280,B6_33,5,0.03656
,,00160.503440,A2_33,5,0.07824
,,00160.430880,A6_11,6,0.06456
,,00160.418160,A6_21,17,0.09496
,,00160.379920,A6_22,24,0.13312
,,00160.651360,D1_33,6,0.0756
,,00160.713520,B3_21,5,0.01328
,,00160.710480,B3_23,6,0.01936
,,00160.706400,B3_14,15,0.06232
,,00160.708800,B3_33,9,0.02752
,,00160.639520,B3_24,5,0.07776
,,00160.708240,B3_34,8,0.01968
,,00160.621680,B3_32,11,0.12016
,,00160.705520,B3_43,14,0.03432
,,00160.603440,B3_44,9,0.12208
,,00160.708960,B3_42,11,0.02904
,,00160.685600,B6_14,19,0.12576
,,00160.688400,B6_23,14,0.18944
,,00160.692800,B6_34,13,0.18008
,,00160.704400,B6_44,14,0.1688
,,00160.961440,A2_21,6,0.09992
,,00161.027920,B4_33,16,0.08384
,,00160.987440,B4_34,7,0.0572
,,00161.038480,B4_24,6,0.04088
,,00161.035440,B4_42,11,0.07464
,,00160.987600,B6_14,13,0.04216
,,00160.692240,B6_33,29,0.3552
,,00160.994480,B6_23,6,0.03872
,,00160.996080,B6_34,6,0.01416
,,00160.923680,A2_11,10,0.24432
,,00160.981680,B4_43,22,0.2364
,,00161.182320,B6_14,42,0.19664
,,00161.197200,B6_33,20,0.19864
,,00161.186720,B6_23,16,0.19952
,,00161.185600,B6_34,31,0.20384
,,00161.206160,B6_44,16,0.18264
,,00161.402800,A2_21,7,0.03112
,,00161.476240,A2_32,7,0.07472
,,00161.564240,B6_14,43,0.26008
,,00161.575360,B6_33,11,0.12152
,,00161.810640,B6_33,8,0.04296
,,00161.570480,B6_23,18,0.25096
,,00161.574640,B6_34,19,0.25136
,,00161.879680,B1_33,31,0.11616
,,00161.885600,B1_32,26,0.10424
,,00162.132800,A2_21,5,0.01344
,,00161.949360,A2_33,9,0.19008
,,00162.108000,A2_34,5,0.03312
,,00161.925520,A2_32,7,0.03464
,,00161.583360,B6_44,18,0.45224
,,00161.847040,D6_44,8,0.22984
,,00162.128240,A2_32,6,0.02704
,,00162.211200,A6_21,5,0.11368
,,00162.171600,A6_22,14,0.15768
,,00163.085200,A2_21,37,0.1004
,,00163.086800,A2_11,35,0.09392
,,00163.104800,A2_12,8,0.06952
,,00163.094800,A2_13,17,0.08376
,,00163.095600,A2_14,28,0.0908
,,00163.079760,A2_33,36,0.09968
,,00163.075200,A2_34,37,0.11368
,,00163.086000,A2_32,34,0.09736
,,00163.093040,A2_43,16,0.05728
,,00163.087920,A2_44,11,0.06264
,,00163.094960,A2_42,9,0.06464
,,00163.209280,A6_22,7,0.0544
,,00163.293120,A2_34,5,0.13968
,,00164.093280,A6_21,7,0.01568
,,00164.028480,A6_22,14,0.0816
,,00164.239840,A3_41,5,0.0108
,,00164.236800,A3_21,14,0.12248
,,00164.242880,A3_11,5,0.06352
,,00164.239120,A3_12,24,0.11544
,,00164.233840,A3_14,33,0.1176
,,00164.230160,A3_24,44,0.12584
,,00164.208800,A3_34,24,0.144
,,00164.230560,A3_32,18,0.12688
,,00164.214000,A3_43,41,0.14576
,,00164.233840,A3_13,39,0.19576
,,00164.215440,A3_44,45,0.212
,,00164.673440,B3_21,8,0.02152
,,00164.678960,B3_12,7,0.0296
,,00164.670640,B3_23,8,0.02256
,,00164.668560,B3_14,13,0.04432
,,00164.669680,B3_33,7,0.02136
,,00164.669920,B3_34,7,0.01728
,,00164.670160,B3_32,12,0.03328
,,00164.667200,B3_43,11,0.0348
,,00164.664320,B3_44,8,0.02088
,,00164.670640,B3_42,10,0.02576
,,00165.171600,B4_34,5,0.02464
,,00165.175680,B4_43,8,0.2172
,,00165.212000,A6_22,9,0.03648
,,00165.558400,B1_33,6,0.0208
,,00165.381280,A6_21,8,0.1852
,,00165.370560,A6_22,12,0.28408
,,00165.892080,A6_22,6,0.01928
,,00166.190480,B1_33,35,0.10944
,,00166.216240,B1_32,26,0.09328
,,00166.333840,A6_22,9,0.02912
,,00166.548400,B6_33,6,0.0268
,,00166.647920,A6_21,6,0.0144
,,00166.647200,A6_22,8,0.03816
,,00167.098800,C4_11,30,0.22752
,,00166.975680,C4_21,11,0.17744
,,00167.354400,B5_14,5,0.03408
,,00167.351920,B5_12,5,0.03016
,,00167.332720,A6_21,6,0.01944
,,00167.328560,A6_22,8,0.02288
,,00167.336640,D1_42,6,0.07624
,,00167.340880,B5_13,17,0.06208
,,00167.349680,B5_21,22,0.06616
,,00167.604240,B4_43,8,0.10744
,,00168.114240,A6_21,7,0.02184
,,00168.112240,A6_22,9,0.02552
,,00168.487440,B1_33,8,0.02232
,,00168.823280,A1_34,5,0.02344
,,00168.707280,A2_34,5,0.12056
,,00168.782240,B6_33,5,0.01456
,,00168.965280,A6_22,6,0.03128
,,00169.062720,B6_33,6,0.02848
,,00169.067840,B6_23,6,0.01552
,,00168.957040,A2_21,13,0.22144
,,00169.158400,A2_11,5,0.01416
,,00169.156800,A2_33,5,0.01144
,,00169.158240,A2_34,8,0.18216
,,00169.136960,A2_32,8,0.036
,,00169.501920,B1_33,11,0.03384
,,00169.420560,A6_22,9,0.05744
,,00169.695040,B3_21,11,0.0512
,,00169.706880,B3_11,6,0.0464
,,00169.700480,B3_12,8,0.04376
,,00169.690720,B3_23,17,0.1372
,,00169.687920,B3_14,28,0.1924
,,00169.689440,B3_33,20,0.06112
,,00169.691360,B3_24,9,0.13352
,,00169.686400,B3_34,19,0.1392
,,00169.690640,B3_32,23,0.13472
,,00169.687120,B3_43,23,0.14016
,,00169.682800,B3_44,10,0.04392
,,00169.690240,B3_42,21,0.13912
,,00169.688000,C5_34,9,0.32768
,,00170.363920,A2_11,11,0.02888
,,00170.365360,A2_32,10,0.02848
,,00170.119040,B3_21,12,0.10904
,,00170.123360,B3_11,7,0.11608
,,00170.121920,B3_12,7,0.06632
,,00170.110320,B3_33,25,0.11928
,,00170.104000,B3_32,44,0.13232
,,00170.104400,B3_44,26,0.1288
,,00170.082160,B3_42,33,0.14712
,,00170.048080,A6_22,10,0.14744
,,00170.264560,D1_42,5,0.16256
,,00170.362320,A2_21,13,0.10528
,,00170.286400,A2_13,5,0.15752
,,00170.376240,A2_14,7,0.05312
,,00170.333280,A2_33,14,0.1036
,,00170.255280,A2_34,16,0.18448
,,00170.437520,B4_43,7,0.06976
,,00170.345600,B3_21,17,0.38808
,,00170.488720,B3_11,5,0.24328
,,00170.487360,B3_12,11,0.24632
,,00170.091600,B3_23,90,0.76216
