Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,14560.215600,B1_32,7,0.01536
,,14560.286240,B6_34,5,0.01264
,,14560.050400,B6_14,12,0.3624
,,14560.874640,B6_14,5,0.11752
,,14561.506640,D5_12,17,0.15752
,,14561.507040,D5_43,13,0.19128
,,14561.504560,D5_22,47,0.20008
,,14562.279360,B4_33,6,0.03968
,,14562.274400,B4_34,5,0.01128
,,14562.277920,B4_24,15,0.04624
,,14562.280880,B4_42,8,0.0296
,,14562.275120,B4_43,13,0.03312
,,14562.274880,B4_44,6,0.01552
,,14562.278240,B4_21,7,0.03736
,,14562.106160,B6_14,5,0.07144
,,14562.160480,B6_33,6,0.03824
,,14562.163200,B6_34,6,0.01568
,,14563.514960,B6_14,7,0.25464
,,14563.610320,B6_33,6,0.114
,,14563.944880,B6_14,5,0.16952
,,14564.368880,B3_22,6,0.01728
,,14564.368720,B3_31,44,0.21784
,,14564.372240,B3_11,10,0.14896
,,14564.370080,B3_12,23,0.18856
,,14564.364880,B3_23,28,0.1956
,,14564.361920,B3_14,53,0.25256
,,14564.363280,B3_33,39,0.21208
,,14564.361440,B3_24,33,0.20392
,,14564.361760,B3_34,40,0.20744
,,14564.358960,B3_44,35,0.21328
,,14564.363200,B3_42,44,0.20896
,,14564.814000,B1_33,5,0.00992
,,14564.369200,B3_21,34,0.29496
,,14564.366320,B3_32,47,0.30408
,,14564.360640,B3_43,57,0.32944
,,14565.466720,D1_24,5,0.01216
,,14565.467040,D1_42,14,0.05624
,,14565.788480,D4_42,9,0.08464
,,14565.799920,D4_43,14,0.07656
,,14565.763600,D4_32,34,0.12576
,,14565.853200,A3_31,19,0.12704
,,14565.980720,B6_44,7,0.02856
,,14565.860640,A3_41,20,0.48272
,,14565.871440,A3_21,50,0.47624
,,14566.080800,A3_31,13,0.2604
,,14565.825360,A3_11,38,0.52424
,,14565.827920,A3_12,58,0.52344
,,14565.830800,A3_13,89,0.52816
,,14565.838080,A3_22,65,0.51312
,,14565.848400,A3_23,21,0.50024
,,14565.828640,A3_14,80,0.53384
,,14565.840160,A3_24,85,0.52336
,,14565.837200,A3_34,42,0.40616
,,14565.854880,A3_32,52,0.49368
,,14565.839200,A3_44,106,0.5168
,,14565.840240,A3_43,104,0.51552
,,14566.030560,D5_12,14,0.22736
,,14566.026320,D5_43,12,0.15336
,,14566.027920,D5_22,52,0.24208
,,14566.163600,B6_34,5,0.01488
,,14566.779200,B4_12,6,0.05024
,,14566.765680,B4_33,30,0.09112
,,14566.763840,B4_34,32,0.10248
,,14566.766000,B4_24,30,0.09888
,,14566.767760,B4_42,28,0.08424
,,14566.764240,B4_44,16,0.0868
,,14566.767040,B4_21,11,0.08488
,,14566.775360,B4_31,6,0.07464
,,14566.560480,B6_14,6,0.16656
,,14566.764320,B4_43,41,0.13712
,,14566.865520,B6_14,5,0.04848
,,14567.269840,B6_14,6,0.16312
,,14567.647520,D3_33,14,0.106
,,14567.650720,D3_32,5,0.12672
,,14567.666800,D3_44,5,0.07544
,,14567.904000,B6_33,5,0.07752
,,14568.149840,D1_33,6,0.04488
,,14568.152560,D1_24,18,0.0492
,,14568.152400,D1_42,5,0.01128
,,14568.225120,B1_33,7,0.1096
,,14568.306320,B1_32,6,0.01408
,,14568.166400,A2_34,5,0.05312
,,14568.035760,B6_14,8,0.22832
,,14568.783040,C2_14,6,0.03504
,,14568.709600,B6_33,5,0.17568
,,14569.239120,B6_14,5,0.15208
,,14569.254080,B6_33,7,0.07672
,,14569.256880,B6_34,10,0.032
,,14569.611120,C3_24,19,0.36992
,,14570.193760,A6_11,6,0.01824
,,14570.193280,A6_21,8,0.01808
,,14570.191120,A6_22,9,0.02344
,,14570.390560,D1_33,5,0.12552
,,14570.419120,D1_42,24,0.11768
,,14570.482800,D1_24,46,0.52488
,,14571.276800,B1_33,6,0.01256
,,14571.193120,B6_14,5,0.03768
,,14571.364080,B6_14,23,0.21568
,,14571.493360,B6_23,13,0.03456
,,14571.497840,B6_34,10,0.0336
,,14571.642560,A5_14,10,0.13832
,,14571.617440,A5_13,19,0.12568
,,14571.606720,A5_21,15,0.12288
,,14571.616640,A5_41,8,0.11736
,,14572.043440,A2_34,7,0.0912
,,14571.955280,B6_14,5,0.10584
,,14572.300480,C2_11,5,0.0596
,,14572.312240,B6_44,5,0.02128
,,14572.447520,B6_33,5,0.03208
,,14573.046240,B4_12,5,0.08336
,,14573.056320,B4_11,8,0.03984
,,14573.028080,B4_33,26,0.08136
,,14573.026560,B4_34,16,0.08256
,,14573.027680,B4_44,12,0.0916
,,14573.038320,B4_31,8,0.08928
,,14573.027920,B4_24,33,0.1504
,,14573.029280,B4_42,39,0.13544
,,14573.025600,B4_43,43,0.15168
,,14573.028640,B4_21,18,0.21584
,,14573.458800,D1_21,15,0.0876
,,14573.459920,D1_31,8,0.05168
,,14573.426240,D1_42,8,0.08656
,,14573.354240,B6_44,6,0.08016
,,14573.759600,B6_14,7,0.14776
,,14574.337280,A6_11,5,0.01768
,,14574.337040,A6_21,10,0.02304
,,14574.334400,A6_22,7,0.01936
,,14574.092960,B6_33,5,0.1184
,,14574.423920,B6_14,6,0.1628
,,14574.731520,C3_21,7,0.02408
,,14574.797760,B3_43,5,0.01456
,,14574.731920,B6_14,6,0.08424
,,14575.013040,B1_33,6,0.01704
,,14575.230560,D1_21,24,0.1356
,,14575.227840,D1_31,29,0.13824
,,14575.095520,B6_33,6,0.24664
,,14575.471200,D1_21,9,0.0448
,,14575.469840,D1_31,7,0.04088
,,14575.229280,D1_42,26,0.27704
,,14575.643760,D1_21,10,0.05976
,,14575.647680,D1_31,10,0.0536
,,14575.672000,D1_42,8,0.03248
,,14575.704000,B6_14,5,0.10592
,,14575.767120,B6_44,7,0.0344
,,14575.975600,B4_33,18,0.04864
,,14575.970640,B4_34,13,0.04928
,,14575.975840,B4_24,18,0.04672
,,14575.980560,B4_42,15,0.04056
,,14575.970800,B4_43,21,0.05624
,,14575.981680,B4_32,5,0.03576
,,14575.972480,B4_44,11,0.04848
,,14575.980960,B4_21,10,0.0512
,,14576.208160,B6_14,5,0.0456
,,14576.141520,B6_33,7,0.18296
,,14576.474000,B6_33,7,0.10248
,,14576.476800,B6_34,10,0.05336
,,14577.267760,B4_24,5,0.01136
,,14577.264720,B4_43,6,0.01568
,,14577.350960,D4_14,5,0.01304
,,14577.525680,D4_14,5,0.0116
,,14578.080400,B1_33,6,0.01384
,,14578.083520,B1_32,5,0.01032
,,14577.923280,B6_14,9,0.15544
,,14578.024880,B6_33,7,0.06184
,,14578.028960,B6_34,5,0.0264
,,14578.218880,B6_14,9,0.0316
,,14578.423600,B3_14,10,0.03872
,,14578.621680,B4_43,5,0.01
,,14578.400560,A5_14,5,0.03128
,,14578.411360,A5_13,7,0.02976
,,14578.403440,A5_21,9,0.0352
,,14578.624320,D1_33,14,0.16496
,,14578.627280,D1_24,33,0.08408
,,14578.626400,D1_34,6,0.0728
,,14578.561520,B6_33,6,0.106
,,14578.657040,D1_21,41,0.31856
,,14578.637360,D1_31,45,0.33168
,,14578.626880,D1_42,52,0.32224
,,14578.804880,B6_14,5,0.1116
,,14579.374960,A6_11,5,0.0196
,,14579.374640,A6_21,9,0.02256
,,14579.371840,A6_22,10,0.02592
,,14579.209200,B6_14,5,0.13672
,,14579.317040,B6_33,5,0.07512
,,14579.516320,D4_14,5,0.01128
,,14579.668800,B6_33,7,0.08216
,,14579.733440,B6_34,6,0.01992
,,14580.166880,A3_41,9,0.09808
,,14580.185440,A3_21,22,0.09408
,,14580.186240,A3_31,15,0.08544
,,14580.140240,A3_11,23,0.1308
,,14580.156000,A3_12,24,0.11288
,,14580.145120,A3_13,48,0.13808
,,14580.145680,A3_22,35,0.12528
,,14580.164480,A3_23,9,0.02848
,,14580.145840,A3_14,41,0.13392
,,14580.153680,A3_24,43,0.12936
,,14580.150560,A3_34,21,0.11696
,,14580.164720,A3_32,28,0.10584
,,14580.154560,A3_44,45,0.1244
,,14580.153280,A3_43,47,0.12712
,,14580.134800,D4_14,6,0.01632
,,14580.446000,D3_32,5,0.17328
,,14579.991440,B6_14,11,0.44984
,,14580.382720,D6_44,48,0.14992
,,14580.667440,D4_14,5,0.012
,,14580.622400,B6_14,6,0.13016
,,14580.623760,B6_33,7,0.06232
,,14580.627920,B6_34,8,0.0492
,,14580.586000,B6_44,6,0.12032
,,14581.055200,B6_33,5,0.02768
,,14581.547280,B6_33,7,0.07552
,,14581.549920,B6_34,10,0.0584
,,14581.581120,B6_14,5,0.16272
,,14582.024000,D3_21,5,0.01088
,,14581.901280,B6_44,6,0.15848
,,14582.115040,A2_34,6,0.04656
,,14582.711200,B6_14,7,0.09712
,,14582.992240,B4_24,5,0.0176
,,14582.985280,B4_43,7,0.01896
,,14583.288320,B6_33,5,0.08344
,,14583.578080,B6_14,9,0.27384
,,14584.057440,B6_34,10,0.0532
,,14584.250240,A5_14,5,0.02376
,,14584.260240,A5_13,9,0.04552
,,14584.253760,A5_21,14,0.09888
,,14584.054720,B6_33,12,0.2112
,,14584.554720,D1_24,5,0.0112
,,14584.583840,A2_21,10,0.04
,,14584.586240,A2_11,9,0.03576
,,14584.592880,A2_33,5,0.0284
,,14584.594320,A2_34,7,0.03632
,,14584.663040,B3_31,9,0.02992
,,14584.666560,B3_12,6,0.02272
,,14584.651440,B3_14,8,0.02408
,,14584.650480,B3_33,9,0.03936
,,14584.649920,B3_24,5,0.01152
