Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00125.063040,B4_34,6,0.02088
,,00124.992320,B4_24,9,0.096
,,00124.981280,B4_42,22,0.11536
,,00124.977360,B4_43,25,0.16128
,,00125.006080,B4_21,10,0.07896
,,00125.130960,B1_33,12,0.13144
,,00125.135040,B1_32,9,0.05392
,,00125.281840,A2_21,6,0.0196
,,00125.163680,A2_34,7,0.13104
,,00125.344720,B6_33,8,0.02344
,,00125.328720,B6_23,9,0.0372
,,00125.349680,B6_34,8,0.01776
,,00125.537120,C1_13,8,0.08616
,,00125.592400,D3_32,5,0.05352
,,00125.555760,A6_22,5,0.01104
,,00125.533920,C1_11,15,0.14608
,,00125.538960,C1_23,19,0.12696
,,00125.539680,C1_33,38,0.1428
,,00125.576720,C1_34,5,0.08104
,,00125.566960,C1_43,36,0.106
,,00125.589920,D3_21,16,0.2604
,,00125.585840,D3_33,6,0.14968
,,00126.118240,B4_43,6,0.01952
,,00126.177760,C2_12,7,0.0192
,,00126.323280,B3_11,9,0.04776
,,00126.318480,B3_12,23,0.0788
,,00126.310560,B3_23,11,0.06272
,,00126.310160,B3_14,7,0.02096
,,00126.310560,B3_24,5,0.01888
,,00126.232320,B6_14,8,0.06008
,,00126.170080,C2_11,10,0.30232
,,00126.386160,A2_34,5,0.01712
,,00126.315120,B3_21,15,0.09
,,00126.318640,B3_31,35,0.11
,,00126.314800,B3_22,10,0.09384
,,00126.311120,B3_33,20,0.10408
,,00126.310480,B3_34,19,0.11056
,,00126.311840,B3_32,35,0.17872
,,00126.306800,B3_43,34,0.1136
,,00126.306400,B3_44,13,0.1052
,,00126.312160,B3_42,29,0.11024
,,00126.475520,A6_21,6,0.01312
,,00126.469760,A6_22,6,0.01784
,,00126.244240,B6_11,22,0.16568
,,00126.814320,A2_21,5,0.02312
,,00126.672400,A6_22,7,0.02176
,,00127.230080,B1_33,7,0.02152
,,00127.233440,B1_32,5,0.0116
,,00127.360400,A2_24,5,0.03832
,,00127.298640,A6_22,6,0.08408
,,00127.094240,B6_12,18,0.28224
,,00127.099520,B6_11,29,0.25008
,,00127.069360,B6_33,75,0.3184
,,00127.076480,B6_23,64,0.28928
,,00127.075520,B6_34,64,0.28888
,,00127.080080,B6_43,11,0.25632
,,00127.084240,B6_44,41,0.2692
,,00127.092800,B6_22,13,0.27104
,,00127.297760,A2_21,66,0.22432
,,00127.295200,A2_11,57,0.22792
,,00127.320240,A2_12,21,0.18848
,,00127.310720,A2_13,41,0.25832
,,00127.348800,A2_14,50,0.17952
,,00127.319440,A2_33,70,0.2116
,,00127.325920,A2_32,61,0.20456
,,00127.334320,A2_43,24,0.18192
,,00127.354400,A2_42,22,0.16544
,,00127.608720,A6_11,6,0.0268
,,00127.599440,A6_21,13,0.04024
,,00127.599520,A6_22,13,0.04136
,,00127.090560,B6_14,102,0.4204
,,00127.509600,B6_44,9,0.04616
,,00127.326880,A2_34,77,0.49304
,,00127.878640,B4_34,5,0.01328
,,00127.808720,A3_14,7,0.15296
,,00127.827360,A3_44,10,0.12504
,,00127.923280,A3_43,9,0.03576
,,00128.380160,B1_32,6,0.01176
,,00128.377200,B1_33,9,0.04872
,,00128.911520,C3_12,7,0.05904
,,00129.070720,B1_33,33,0.20848
,,00129.079440,B1_32,19,0.13272
,,00129.244080,B4_34,6,0.03704
,,00129.270880,B4_43,5,0.01696
,,00129.555200,A6_22,6,0.01528
,,00130.199680,C2_11,6,0.038
,,00129.831280,A4_41,11,0.33384
,,00129.834960,A4_22,8,0.31848
,,00129.791040,A4_32,73,0.7268
,,00130.966000,D1_21,10,0.10864
,,00130.955040,D1_31,13,0.1368
,,00130.922320,D1_42,8,0.19424
,,00131.319200,A6_12,5,0.08632
,,00131.324640,A6_11,6,0.09512
,,00131.320240,A6_21,14,0.08848
,,00131.314960,A6_22,19,0.0916
,,00131.868480,A2_32,5,0.202
,,00131.918720,B4_34,5,0.04824
,,00131.958960,B4_43,5,0.01024
,,00132.465280,A2_21,6,0.12768
,,00132.176720,A2_32,12,0.24824
,,00132.488080,B6_14,7,0.02576
,,00132.490720,B6_11,9,0.07384
,,00132.711840,D1_33,23,0.1848
,,00132.704720,D1_34,26,0.10568
,,00132.593920,A2_34,9,0.20112
,,00132.579600,B5_21,7,0.08808
,,00132.582160,B5_31,6,0.09208
,,00132.830960,A6_21,7,0.01832
,,00132.831360,A6_22,5,0.01208
,,00132.543200,B6_33,11,0.13512
,,00132.463360,B6_44,6,0.20704
,,00132.745440,D1_21,88,0.39504
,,00132.751520,D1_31,55,0.37192
,,00132.786880,D1_11,16,0.20112
,,00132.742080,D1_22,73,0.38344
,,00132.731200,D1_42,24,0.3596
,,00132.770800,A2_11,6,0.16664
,,00132.702960,D1_24,132,0.49328
,,00133.189680,A2_33,6,0.05256
,,00132.966000,A2_34,13,0.27632
,,00133.433920,C1_11,6,0.01624
,,00133.506480,B4_43,6,0.0228
,,00133.605760,A2_33,7,0.09216
,,00133.428800,A2_34,12,0.26512
,,00132.745360,A2_21,70,1.24392
,,00134.038960,D3_21,10,0.08928
,,00133.998880,A6_12,27,0.10288
,,00134.002000,A6_11,21,0.09976
,,00134.003520,A6_42,12,0.08584
,,00134.005600,A6_43,8,0.08016
,,00134.005040,A6_32,5,0.01024
,,00133.998160,A6_21,38,0.112
,,00134.003120,A6_31,15,0.09736
,,00133.959440,A6_22,34,0.1484
,,00134.040960,B6_44,6,0.12136
,,00134.318080,A2_21,11,0.15032
,,00134.418720,A2_11,7,0.0224
,,00134.431600,A2_33,9,0.16608
,,00134.380480,B6_33,7,0.08192
,,00134.652640,B4_33,14,0.13312
,,00134.666960,B4_24,13,0.11872
,,00134.651840,B4_42,21,0.13592
,,00134.650720,B4_43,19,0.12824
,,00134.646160,B4_21,9,0.13008
,,00134.766800,B6_14,6,0.01704
,,00134.742400,B6_11,8,0.03632
,,00135.102800,A2_34,5,0.00944
,,00135.097280,A2_21,6,0.10432
,,00135.726640,A2_11,8,0.13944
,,00135.778960,D3_21,5,0.0452
,,00135.758800,A2_21,5,0.18376
,,00136.046400,B6_33,5,0.01448
,,00136.222720,B1_33,6,0.01912
,,00136.211200,A2_32,6,0.14648
,,00136.750720,A2_33,6,0.0564
,,00136.852800,B5_14,17,0.08184
,,00136.858480,B5_12,12,0.07976
,,00136.853600,B5_13,10,0.07656
,,00136.862880,B5_44,9,0.03736
,,00136.868080,B5_21,17,0.08216
,,00136.870320,B5_31,9,0.08432
,,00137.197840,B1_33,8,0.04856
,,00137.202720,B1_32,5,0.01856
,,00137.174480,A2_33,5,0.02136
,,00137.173920,A2_34,5,0.01096
,,00137.070560,C5_43,9,0.1212
,,00137.359600,B6_11,5,0.01168
,,00137.334160,B6_33,15,0.0584
,,00137.338480,B6_23,8,0.026
,,00137.339680,B6_34,9,0.02896
,,00137.413840,C3_21,8,0.17736
,,00137.412080,C3_12,8,0.17784
,,00137.350160,B6_14,24,0.09824
,,00137.346080,B6_44,17,0.11384
,,00137.589600,B6_44,6,0.03184
,,00137.707920,A2_21,5,0.02992
,,00137.854560,B1_33,9,0.08808
,,00138.089840,C2_11,6,0.01488
,,00138.095760,C2_12,8,0.04776
,,00138.096400,C2_14,22,0.16152
,,00138.113040,C2_34,37,0.2184
,,00138.211440,C4_11,27,0.12248
,,00138.208560,C4_21,10,0.08576
,,00138.220800,C4_31,5,0.01192
,,00138.314080,C2_11,22,0.11976
,,00138.338560,A2_21,6,0.07448
,,00139.127840,A2_11,5,0.01232
,,00138.961680,A6_22,5,0.04104
,,00139.297120,A6_21,6,0.01552
,,00139.281840,A6_22,7,0.02472
,,00139.534400,A3_41,8,0.09816
,,00139.523040,A3_21,18,0.12152
,,00139.527200,A3_31,11,0.10384
,,00139.525360,A3_11,8,0.10056
,,00139.527840,A3_12,23,0.10624
,,00139.517920,A3_13,37,0.11632
,,00139.529520,A3_23,7,0.09264
,,00139.516560,A3_14,36,0.11976
,,00139.533040,A3_24,37,0.10592
,,00139.532160,A3_34,22,0.0968
,,00139.520160,A3_32,17,0.11472
,,00139.529840,A3_44,38,0.10592
,,00139.527360,A3_43,39,0.11488
,,00139.694640,B6_14,29,0.16464
,,00139.754880,B6_33,15,0.0892
,,00139.760960,B6_23,13,0.08176
,,00139.759520,B6_34,14,0.08488
,,00140.001280,B1_33,10,0.08272
,,00140.002000,B1_32,5,0.01448
,,00139.946160,A2_42,5,0.10168
,,00140.124960,D3_21,5,0.01536
,,00140.045840,A6_22,5,0.01992
,,00139.785200,B6_11,10,0.20072
,,00139.764000,B6_44,26,0.15968
,,00141.313760,B1_33,6,0.01552
,,00141.315760,B1_32,5,0.01048
,,00141.195920,A2_34,5,0.10528
,,00141.204560,A5_14,7,0.04472
,,00141.218400,A5_13,9,0.10344
,,00141.213920,A5_21,13,0.09096
,,00141.352320,A6_22,6,0.03024
,,00141.539520,A2_21,26,0.07688
,,00141.543680,A2_11,23,0.06808
,,00141.542720,A2_13,11,0.06952
,,00141.540000,A2_14,23,0.07008
,,00141.536080,A2_33,31,0.07944
,,00141.542480,A2_24,8,0.03832
,,00141.527280,A2_32,26,0.07824
,,00141.536080,A2_43,9,0.06448
,,00141.494880,A2_42,6,0.0936
,,00141.530080,A2_34,37,0.2432
,,00142.075520,B6_33,5,0.01224
,,00142.196560,B4_33,6,0.01936
,,00142.180320,B4_24,8,0.04096
,,00142.178320,B4_42,9,0.038
,,00142.181840,B4_43,14,0.10048
,,00142.183280,A6_12,17,0.05328
,,00142.147360,A6_11,16,0.08072
,,00142.152000,A6_42,14,0.07632
,,00142.183440,A6_43,11,0.0896
,,00142.181840,A6_32,7,0.03448
,,00142.144640,A6_21,44,0.1668
,,00142.182640,A6_31,13,0.06032
,,00142.067440,A6_22,47,0.24344
,,00142.548720,B1_33,7,0.01696
,,00142.552560,B1_32,6,0.0152
,,00142.812160,C2_11,7,0.02056
,,00142.816320,C2_12,7,0.01752
,,00143.290480,B6_33,5,0.01288
,,00143.895920,B4_34,8,0.04448
,,00143.895440,B4_43,9,0.078
,,00144.080560,B5_21,7,0.0356
,,00144.101360,B5_31,6,0.01232
,,00143.752640,B6_14,71,0.3724
,,00143.928640,B6_12,7,0.06992
,,00143.775920,B6_11,23,0.2296
,,00143.848160,B6_33,42,0.15152
,,00143.845120,B6_23,35,0.20648
,,00143.854160,B6_34,33,0.15232
,,00143.894320,B6_44,27,0.2308
,,00144.938240,C2_11,6,0.01448
,,00144.941040,C2_12,5,0.01368
,,00145.052080,A6_22,6,0.03248
,,00145.240720,B1_32,7,0.01624
,,00145.382880,B1_44,5,0.14784
,,00145.527360,D1_21,66,0.26576
,,00145.502000,D1_31,31,0.28856
,,00145.611840,D1_11,15,0.17896
,,00145.554480,D1_22,58,0.24216
,,00145.511920,D1_33,29,0.23912
,,00145.559360,D1_24,66,0.23248
,,00145.585200,D1_34,26,0.1664
,,00145.511920,D1_42,17,0.23728
,,00145.673600,B4_34,5,0.04128
,,00145.675440,B4_43,5,0.04392
,,00145.243440,B1_33,171,1.15144
,,00145.380800,B1_32,98,0.94584
,,00146.448480,A2_33,6,0.01688
,,00147.081840,A2_33,7,0.03424
,,00147.081680,A2_34,9,0.04152
,,00147.020720,C2_14,12,0.17408
,,00147.035920,C2_34,48,0.31024
,,00147.174240,C2_44,9,0.17448
,,00147.695920,A5_14,7,0.10544
,,00147.702560,A5_13,6,0.04632
,,00147.695760,A5_21,11,0.04136
,,00147.696080,A5_41,6,0.01984
,,00147.722080,B6_33,10,0.04528
,,00147.728240,B6_23,8,0.04544
,,00147.728800,B6_34,5,0.02336
,,00148.466640,A2_11,54,0.14408
,,00148.469200,A2_12,15,0.1232
,,00148.467120,A2_13,34,0.13536
,,00148.468480,A2_14,38,0.1244
,,00148.473200,A2_33,49,0.13416
,,00148.461360,A2_24,5,0.046
,,00148.473840,A2_32,45,0.13
,,00148.478720,A2_43,16,0.10072
,,00148.476560,A2_42,24,0.10864
,,00148.471120,A2_21,53,0.1944
,,00148.468800,A2_34,61,0.39704
,,00149.027120,B6_33,5,0.0136
,,00149.233760,C1_11,9,0.05712
,,00149.237760,C1_13,9,0.0492
,,00149.223600,C1_23,17,0.07704
,,00149.220320,C1_33,28,0.08008
,,00149.214160,C1_43,32,0.09544
,,00149.963840,C3_21,18,0.15896
,,00149.962080,C3_12,9,0.18976
,,00150.078720,C3_24,13,0.14368
,,00150.239120,A3_44,5,0.02032
,,00150.407200,A4_32,24,0.15736
,,00150.403200,A4_41,7,0.15392
,,00150.528160,A6_21,10,0.0676
,,00150.532000,A6_22,12,0.06688
,,00150.694800,A4_41,7,0.19872
,,00150.448160,B6_14,78,0.41448
,,00150.562400,B6_12,12,0.11544
,,00150.455280,B6_11,26,0.21136
,,00150.428640,B6_33,65,0.26696
,,00150.434320,B6_23,51,0.25216
,,00150.434000,B6_34,51,0.25864
,,00150.600320,B6_43,10,0.07656
,,00150.444080,B6_44,38,0.2604
,,00150.563600,B6_22,6,0.10968
,,00150.722800,A4_12,6,0.22856
,,00151.059360,B4_43,5,0.01416
,,00151.134400,C2_34,10,0.02472
,,00150.699280,A4_32,46,0.58312
,,00151.033040,C5_43,6,0.18376
,,00152.052960,C2_34,6,0.0124
,,00151.900640,A6_21,8,0.0216
,,00151.905440,A6_22,7,0.01688
,,00152.161360,A3_41,8,0.09776
,,00152.225120,A3_21,20,0.09432
,,00152.179120,A3_31,7,0.08552
,,00152.118240,A3_11,12,0.18016
,,00152.228800,A3_12,17,0.08712
,,00152.103120,A3_13,46,0.2136
,,00152.213040,A3_23,7,0.09336
,,00152.104160,A3_14,44,0.2184
,,00152.149440,A3_24,49,0.18232
,,00152.150960,A3_34,18,0.16408
,,00152.224240,A3_32,9,0.08896
,,00152.149120,A3_44,53,0.1836
,,00152.136720,A3_43,47,0.1936
,,00152.464960,A2_34,5,0.12296
,,00152.569920,D3_21,6,0.01816
,,00152.854720,D1_33,23,0.12072
,,00152.850080,D1_34,29,0.15888
,,00152.947600,A2_34,9,0.19048
,,00152.791520,A2_32,10,0.28384
,,00152.902160,D1_21,75,0.33808
,,00152.889120,D1_31,50,0.3548
,,00152.901600,D1_22,62,0.29832
,,00152.846560,D1_24,102,0.48904
,,00152.865280,D1_42,20,0.37824
,,00153.226160,B1_33,8,0.01856
,,00153.228480,B1_32,6,0.014
,,00153.274640,A2_34,8,0.0452
,,00153.450160,A2_32,11,0.1972
,,00153.501440,A6_12,20,0.05816
,,00153.505840,A6_11,18,0.06384
,,00153.503040,A6_42,13,0.04264
,,00153.509520,A6_43,11,0.06136
,,00153.502000,A6_32,11,0.06464
,,00153.500160,A6_21,30,0.08048
,,00153.503440,A6_31,16,0.0716
,,00153.476560,A6_22,31,0.12296
,,00153.540000,A2_33,8,0.11368
,,00153.543600,A2_34,9,0.10856
,,00153.510720,C4_32,5,0.17208
,,00154.422320,B4_33,13,0.1004
,,00154.422960,B4_24,16,0.09656
,,00154.359920,B4_42,20,0.15688
,,00154.423520,B4_43,19,0.09432
,,00154.420640,B4_21,10,0.12016
,,00154.459280,B5_13,5,0.01904
,,00154.474960,B5_31,6,0.01416
,,00154.581440,A2_21,8,0.14656
,,00155.159360,C1_11,6,0.02888
,,00155.131600,B1_33,10,0.05024
,,00155.134400,B1_32,6,0.01704
,,00155.302800,B6_11,5,0.01232
,,00155.619680,C3_21,7,0.07568
,,00156.004960,B1_33,6,0.06728
,,00155.836080,A2_32,9,0.21272
,,00155.920000,D3_33,7,0.1072
,,00156.005600,A6_22,6,0.03352
,,00155.952560,B6_33,6,0.01648
,,00156.161200,A2_21,43,0.1172
,,00156.160720,A2_11,41,0.12176
,,00156.171600,A2_12,5,0.09888
,,00156.175040,A2_13,21,0.09864
,,00156.178640,A2_14,33,0.0988
,,00156.156000,A2_33,46,0.12032
,,00156.178800,A2_24,5,0.02712
,,00156.157440,A2_34,49,0.22752
,,00156.161680,A2_32,40,0.11256
,,00156.157920,A2_43,28,0.10464
,,00156.174240,A2_42,14,0.09176
,,00156.795920,B1_33,16,0.0532
,,00156.797680,B1_32,12,0.0316
,,00156.808880,C2_11,6,0.01648
,,00156.646320,B6_14,5,0.02208
,,00156.648240,B6_11,6,0.02784
,,00156.991280,A5_14,6,0.0888
,,00157.004240,A5_13,14,0.138
,,00156.996320,A5_21,19,0.14072
,,00156.998400,A5_41,5,0.12584
,,00157.198160,A6_22,6,0.09304
,,00157.317520,B6_33,17,0.10128
,,00157.321520,B6_23,17,0.09512
,,00157.322720,B6_34,15,0.09872
,,00157.652320,B6_12,10,0.10448
,,00157.653680,B6_11,15,0.10504
,,00157.641040,B6_33,42,0.11896
,,00157.639120,B6_23,39,0.12384
,,00157.638480,B6_34,38,0.11592
,,00157.649440,B6_43,7,0.10712
,,00157.233680,B6_44,44,0.5616
,,00157.653840,B6_22,7,0.1004
,,00158.046320,C5_43,14,0.07952
,,00157.347760,B6_14,100,0.708
,,00159.108240,B4_43,7,0.02224
,,00159.093600,B4_34,14,0.10048
,,00159.206000,B5_21,5,0.02128
,,00159.598960,C2_11,8,0.03776
,,00159.603360,C2_12,7,0.02672
,,00159.315120,D3_21,13,0.2008
,,00159.380560,D3_33,10,0.16624
,,00159.258800,D3_32,10,0.16976
,,00159.376240,D3_42,9,0.16528
,,00159.412320,C3_21,5,0.01152
,,00159.410880,C3_12,7,0.05256
,,00159.530800,B5_14,14,0.08792
,,00159.527680,B5_12,11,0.07696
,,00159.526320,B5_13,16,0.10472
,,00159.539040,B5_44,12,0.104
,,00159.528080,B5_21,26,0.10312
,,00159.531360,B5_31,18,0.08872
,,00159.865680,A6_21,10,0.02944
,,00159.861200,A6_22,10,0.03328
,,00159.935600,D3_21,6,0.034
,,00159.947440,D3_33,7,0.11816
,,00159.937680,D3_32,7,0.03288
,,00160.216240,C2_14,6,0.0832
,,00160.222000,C2_34,17,0.17592
,,00160.750640,A6_12,20,0.06224
,,00160.752560,A6_11,18,0.05528
,,00160.752800,A6_42,12,0.05976
,,00160.762320,A6_43,13,0.05296
,,00160.749680,A6_32,10,0.05512
,,00160.749520,A6_21,30,0.07648
,,00160.749440,A6_31,18,0.05616
,,00160.735280,A6_22,26,0.09088
,,00160.955200,A2_11,5,0.0112
,,00161.850800,A3_21,5,0.0172
,,00161.847280,A3_11,5,0.02312
,,00161.835280,A3_12,6,0.04848
,,00161.856960,A3_23,10,0.03784
,,00161.879360,A3_34,5,0.01248
,,00161.856080,A3_44,14,0.03944
,,00161.863920,A3_43,9,0.03176
,,00162.037680,A2_34,5,0.08184
,,00161.857680,A3_13,18,0.0448
,,00161.838160,A3_14,14,0.06896
,,00161.865040,A3_24,15,0.04752
,,00162.466560,A1_21,13,0.0472
,,00162.514640,A1_13,21,0.13456
,,00162.462640,A1_23,34,0.18656
,,00162.706720,B1_33,9,0.12856
,,00162.488000,A1_34,35,0.16816
,,00162.784400,B4_24,5,0.0196
,,00162.966880,A1_11,6,0.16072
,,00162.991760,A1_22,8,0.13448
,,00163.088880,A2_34,6,0.0236
,,00163.072800,B6_12,5,0.0496
,,00163.076160,B6_11,8,0.04808
,,00163.073280,B6_22,5,0.05296
,,00163.124480,A1_12,6,0.114
,,00163.263040,C3_21,7,0.05224
,,00163.259760,C3_12,5,0.09024
,,00163.049120,B6_33,39,0.13912
,,00163.055360,B6_23,25,0.10736
,,00163.055920,B6_34,36,0.11928
,,00163.061600,B6_44,35,0.24376
,,00162.975760,A1_41,91,0.604
,,00162.954880,A1_21,112,0.60448
,,00162.978080,A1_31,41,0.56888
,,00162.948720,A1_13,94,0.60712
,,00163.232560,A1_22,8,0.3088
,,00162.947120,A1_23,104,0.61072
,,00162.947840,A1_33,29,0.59832
,,00163.448720,B6_22,10,0.10328
,,00162.939360,A1_34,126,0.72112
,,00163.072080,B6_14,145,0.7052
,,00163.450160,B6_12,22,0.25584
,,00163.453040,B6_11,40,0.24512
,,00163.439840,B6_33,71,0.26816
,,00163.432080,B6_23,80,0.27424
,,00163.436400,B6_34,66,0.27152
,,00163.450480,B6_43,16,0.24224
,,00163.446560,B6_44,38,0.25872
,,00163.994960,B4_33,5,0.0108
,,00163.994800,B4_42,5,0.01144
,,00163.989920,B4_43,9,0.04464
,,00164.439040,A2_21,5,0.01064
,,00164.063920,C4_32,15,0.44448
,,00164.342400,D6_44,33,0.20936
,,00164.758080,A6_22,9,0.13336
,,00165.271920,D1_21,5,0.04184
,,00164.872800,D1_31,20,0.43832
,,00165.522640,A6_21,5,0.0156
,,00165.506960,A6_22,5,0.03192
,,00166.180160,B1_33,8,0.0172
,,00166.184880,B1_32,5,0.0108
,,00166.507520,A6_22,7,0.09312
,,00166.866000,A2_21,8,0.02
,,00166.871200,A2_11,5,0.01096
,,00166.874560,A2_14,5,0.01904
,,00166.867600,A2_33,7,0.01496
,,00166.866960,A2_34,7,0.02104
,,00166.864880,A2_32,8,0.02
,,00166.978000,B1_33,7,0.01464
,,00167.203200,A6_22,6,0.01336
,,00167.765760,C2_12,5,0.01424
,,00167.791680,A2_21,10,0.06488
,,00167.800240,A2_11,5,0.01592
,,00167.799200,A2_33,5,0.01808
,,00167.797600,A2_34,7,0.02048
,,00167.796320,A2_32,8,0.01736
,,00167.773600,A6_22,5,0.01488
,,00167.916800,B1_33,11,0.04792
,,00168.173760,B4_34,6,0.08888
,,00168.060720,B4_42,8,0.11088
,,00168.575920,A2_21,7,0.02072
,,00168.584560,A2_33,5,0.01088
,,00168.583040,A2_34,5,0.01512
,,00168.646880,A6_22,5,0.07392
,,00168.882080,A2_11,34,0.09824
,,00168.885920,A2_12,13,0.08936
,,00168.885760,A2_13,24,0.08528
,,00168.888480,A2_14,29,0.08152
,,00168.887040,A2_33,37,0.0984
,,00168.888800,A2_24,5,0.02232
,,00168.888720,A2_32,33,0.0892
,,00168.892480,A2_43,15,0.06024
,,00168.891840,A2_42,17,0.07904
,,00169.177760,C1_11,25,0.07872
,,00169.179440,C1_12,6,0.06912
,,00169.175600,C1_13,17,0.10048
,,00169.001680,C1_33,74,0.324
,,00168.997920,C1_24,8,0.24552
,,00169.013600,C1_43,64,0.26256
,,00168.884080,A2_21,42,0.36232
,,00168.885280,A2_34,48,0.36408
,,00169.005360,C1_23,63,0.51648
,,00169.439440,B1_33,8,0.018
,,00169.442720,B1_32,6,0.01288
,,00169.603600,D3_21,16,0.184
,,00169.586480,D3_33,10,0.19656
,,00169.589360,D3_34,9,0.17016
,,00169.590560,D3_32,9,0.12384
,,00169.867280,A3_41,10,0.06392
,,00169.848640,A3_21,13,0.1012
,,00169.860080,A3_11,9,0.08024
,,00169.826640,A3_12,20,0.12616
,,00169.817680,A3_13,39,0.14304
,,00169.862960,A3_23,7,0.06096
,,00169.821040,A3_14,33,0.13784
,,00169.865200,A3_24,36,0.09888
,,00169.864000,A3_34,20,0.08976
,,00169.847360,A3_32,12,0.0968
,,00169.858480,A3_44,32,0.10128
,,00169.852400,A3_43,29,0.10648
,,00170.590240,B5_14,5,0.05368
,,00170.599600,B5_44,6,0.04888
,,00170.625920,B6_33,7,0.01704
,,00170.633680,B6_23,5,0.01536
,,00170.823840,A6_21,6,0.01992
,,00170.813600,A6_22,9,0.0324
,,00170.763520,B6_11,14,0.10208
,,00170.938160,B4_33,23,0.12352
,,00170.940800,B4_24,21,0.14624
,,00170.940800,B4_42,22,0.14648
,,00170.917280,B4_43,28,0.17672
,,00170.936640,B4_21,12,0.14592
,,00170.760560,B6_14,98,0.37136
,,00170.855920,B6_12,11,0.18376
,,00170.989920,B6_11,12,0.06152
,,00170.769440,B6_33,54,0.26064
,,00170.785280,B6_23,46,0.25008
,,00170.842400,B6_34,54,0.188
,,00170.864640,B6_43,6,0.12704
,,00170.638720,B6_44,34,0.39096
,,00170.852800,B6_22,9,0.17888
,,00171.137760,B4_34,5,0.01576
,,00171.696800,C1_11,15,0.0936
,,00171.695920,C1_13,20,0.10608
,,00171.697680,C1_23,25,0.09696
