Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00029.604640,B6_33,8,0.0736
,,00029.966560,B3_32,10,0.11488
,,00030.069920,B3_43,7,0.05736
,,00029.965600,B3_42,6,0.10936
,,00030.205120,A6_22,7,0.23184
,,00031.031440,A2_33,8,0.06032
,,00031.061680,A2_34,6,0.08568
,,00030.981760,A6_22,5,0.01888
,,00031.378320,B3_32,6,0.01848
,,00031.386640,A6_22,6,0.09456
,,00031.758080,A4_32,12,0.094
,,00031.674320,A6_22,13,0.27288
,,00032.122880,A6_21,9,0.2052
,,00032.048400,A6_22,11,0.54136
,,00033.504960,A6_22,5,0.09216
,,00033.597040,A2_11,6,0.20128
,,00033.880160,A2_33,8,0.03704
,,00033.811360,A2_34,6,0.10392
,,00034.921040,A6_22,14,0.18576
,,00035.229520,A6_22,5,0.12904
,,00036.035520,A6_22,8,0.10872
,,00036.055120,B6_33,5,0.01632
,,00036.535920,A6_22,8,0.09648
,,00037.081280,D1_21,6,0.042
,,00036.768800,B6_14,20,0.3388
,,00037.190800,A2_33,7,0.03976
,,00037.195040,A2_34,8,0.2084
,,00037.766800,A1_23,8,0.10296
,,00037.587120,A6_22,13,0.38144
,,00038.493120,A6_22,5,0.17496
,,00039.098640,A6_22,5,0.12288
,,00039.813040,A6_21,6,0.06728
,,00039.810080,A6_22,5,0.06872
,,00041.222960,A2_33,7,0.02872
,,00041.228240,A2_34,8,0.0276
,,00041.201600,A6_22,5,0.16144
,,00041.479040,A6_22,11,0.35408
,,00042.160080,B6_33,6,0.11816
,,00042.906880,A4_32,10,0.14848
,,00042.789840,A6_22,8,0.16144
,,00043.298240,B6_33,6,0.02312
,,00043.580240,A6_21,17,0.24256
,,00043.630640,A6_22,17,0.26048
,,00044.154640,A2_33,5,0.02256
,,00044.154880,A2_34,5,0.02624
,,00044.533360,B3_32,11,0.20472
,,00044.695360,B3_43,5,0.02176
,,00045.183840,C2_11,7,0.0968
,,00045.295040,B3_32,8,0.0572
,,00045.291280,B3_43,6,0.05696
,,00045.114720,A6_21,9,0.15936
,,00045.136640,A6_22,11,0.22088
,,00045.433920,A2_21,5,0.0932
,,00045.299120,B3_42,6,0.10192
,,00045.538480,B6_33,7,0.02632
,,00045.651600,B3_32,10,0.04504
,,00046.200960,B6_14,11,0.09448
,,00046.745440,A2_34,6,0.07816
,,00046.649440,A3_13,9,0.04112
,,00046.711600,A6_22,5,0.0772
,,00046.644800,B6_33,8,0.02848
,,00047.115120,B6_14,5,0.2092
,,00047.317040,A6_22,6,0.14224
,,00047.632960,A2_34,6,0.02384
,,00048.519280,B6_33,5,0.05912
,,00048.634720,A2_33,14,0.09288
,,00048.888080,A2_21,36,0.16288
,,00048.661600,A2_11,31,0.38032
,,00048.882320,A2_14,12,0.1828
,,00048.840000,A2_33,52,0.2008
,,00048.633520,A2_34,69,0.46104
,,00048.891120,A2_32,14,0.10232
,,00048.833200,A2_44,8,0.15536
,,00048.719040,A6_22,7,0.26128
,,00049.318720,A6_22,6,0.10616
,,00051.108400,A6_21,8,0.12432
,,00051.102320,A6_22,7,0.1372
,,00051.470240,A6_22,6,0.02768
,,00051.281280,B6_14,5,0.1604
,,00051.291440,B6_33,9,0.13648
,,00051.739280,B3_32,5,0.06264
,,00052.359760,B3_14,5,0.02976
,,00053.034960,B3_32,5,0.01312
,,00052.844960,A6_22,8,0.0816
,,00053.102080,A6_21,9,0.08104
,,00053.098080,A6_22,8,0.08992
,,00053.468720,B6_33,13,0.1304
,,00053.475360,B6_14,20,0.39512
,,00054.121200,B3_32,5,0.02656
,,00053.954560,A6_22,7,0.074
,,00054.846240,A6_22,5,0.04184
,,00055.638880,A2_21,5,0.01568
,,00055.646880,A2_33,6,0.02736
,,00055.642960,A2_34,6,0.02192
,,00055.747280,D3_33,5,0.05432
,,00055.682640,A6_22,6,0.10056
,,00056.017120,A2_21,11,0.0888
,,00055.947280,A2_11,5,0.13632
,,00056.018560,A2_33,10,0.04928
,,00056.016480,A2_34,12,0.04376
,,00056.316160,A2_14,5,0.05888
,,00056.286640,A2_21,43,0.25288
,,00056.195760,A2_11,20,0.24112
,,00056.296160,A2_33,50,0.1596
,,00056.298800,A2_34,48,0.16864
,,00056.292880,A2_32,17,0.1092
,,00056.438960,B3_32,5,0.13808
,,00056.886000,A6_21,18,0.1944
,,00056.947440,A6_22,14,0.1216
,,00056.902960,B6_33,6,0.10528
,,00057.377440,B4_34,6,0.17664
,,00057.420640,B4_43,20,0.40424
,,00057.929840,A6_22,5,0.12608
,,00058.378960,A6_22,6,0.08704
,,00058.900720,A6_21,76,0.42896
,,00058.757680,A6_22,46,0.58504
,,00059.451120,B6_33,7,0.03032
,,00060.966960,B6_14,9,0.05472
,,00061.330640,B6_33,7,0.05464
,,00061.672320,A6_21,6,0.07632
,,00061.668800,A6_22,8,0.13216
,,00063.038240,A1_21,43,0.1584
,,00063.063120,A1_23,16,0.12384
,,00062.941200,A3_13,29,0.25472
,,00063.022400,A3_44,5,0.15432
,,00063.384560,A3_44,35,0.35864
,,00063.371200,A3_43,23,0.34888
,,00063.309840,A3_13,43,0.59256
,,00064.130560,B3_43,6,0.11304
,,00064.194880,A6_22,5,0.17248
,,00064.845680,A2_33,7,0.0216
,,00064.822880,A6_22,13,0.26128
,,00064.804400,B6_14,20,0.3932
,,00065.609520,B3_32,7,0.20928
,,00066.396640,B6_33,7,0.02816
,,00066.799920,A6_22,10,0.10552
,,00067.290560,B3_32,6,0.01696
,,00067.204800,B3_43,8,0.10864
,,00067.269760,B3_42,6,0.0352
,,00067.524800,A2_33,8,0.07456
,,00067.520400,A2_34,7,0.10288
,,00067.355920,D3_33,11,0.11448
,,00067.519520,A2_11,5,0.13824
,,00067.611360,A6_21,18,0.2428
,,00067.627360,A6_22,6,0.06744
,,00067.816160,A6_22,6,0.04408
,,00068.587680,A2_33,7,0.02328
,,00068.575920,A2_34,5,0.02808
,,00068.928320,A6_22,5,0.04136
,,00069.268640,B3_32,5,0.08984
,,00070.276720,A6_22,5,0.0576
,,00070.669600,A6_22,10,0.14888
,,00071.600560,A2_33,8,0.02024
,,00071.593920,A2_34,6,0.02328
,,00071.420720,A6_22,10,0.20552
,,00071.588880,A2_21,6,0.07392
,,00072.469440,B6_14,5,0.06752
,,00072.386480,B6_33,6,0.12144
,,00072.867520,B4_43,7,0.02592
,,00072.385920,A6_21,9,0.29848
,,00073.549280,A6_22,6,0.05128
,,00074.113280,A1_21,28,0.12776
,,00074.126560,A1_23,13,0.33976
,,00074.602960,C2_11,6,0.05104
,,00075.108400,B3_32,5,0.03816
,,00074.983360,A6_22,6,0.09176
,,00075.461600,A6_22,5,0.10424
,,00076.338880,A6_21,6,0.17024
,,00076.361760,B6_33,5,0.08696
,,00077.092160,A6_22,5,0.01648
,,00077.450560,D1_42,5,0.23072
,,00078.066800,A6_22,8,0.18608
,,00078.562000,A6_21,9,0.07368
,,00078.547600,A6_22,9,0.07904
,,00078.959600,A2_34,5,0.07224
,,00078.835200,B3_32,10,0.13304
,,00078.856800,B3_43,7,0.12064
,,00078.854640,B3_42,8,0.11616
,,00078.752960,A6_21,39,0.21176
,,00078.811280,A6_22,26,0.1508
,,00079.181680,A2_33,7,0.02184
,,00079.461680,A2_11,5,0.07616
,,00079.426160,B3_32,6,0.05624
,,00079.426480,B3_43,6,0.11472
,,00079.425440,B3_44,5,0.02304
,,00080.517840,A6_22,5,0.08232
,,00081.046960,A3_13,7,0.0228
,,00081.521600,B4_43,11,0.07336
,,00081.362080,A6_22,8,0.19096
,,00081.930720,A6_21,9,0.08904
,,00081.927120,A6_22,9,0.16584
,,00082.755840,A2_21,6,0.01848
,,00082.630160,A2_33,8,0.19344
,,00082.632960,A2_34,9,0.1976
,,00082.821040,B4_43,5,0.02736
,,00083.055120,C2_11,6,0.09424
,,00082.930960,B4_33,5,0.11384
,,00082.996320,B4_43,13,0.08296
,,00083.241280,B4_33,13,0.3148
,,00083.282320,B4_34,18,0.30376
,,00083.240880,B4_43,49,0.4284
,,00084.082240,A3_13,7,0.0576
,,00083.747120,A6_22,12,0.27512
,,00085.577360,A2_34,5,0.02792
,,00085.854800,B4_43,8,0.10688
,,00086.192720,A2_33,5,0.01648
,,00086.571600,A2_21,6,0.02448
,,00086.803920,A2_14,7,0.04504
,,00086.747200,A2_32,16,0.11528
,,00086.743200,A2_21,40,0.17624
,,00086.750960,A2_11,18,0.15088
,,00086.581760,A2_33,65,0.35272
,,00086.579600,A2_34,59,0.344
,,00087.695120,B3_14,5,0.02768
,,00088.471120,A6_21,63,0.3764
,,00088.238480,A6_22,61,0.60752
,,00088.992400,C2_14,5,0.20656
,,00089.855280,D4_42,13,0.34432
,,00091.269200,B4_43,6,0.072
,,00091.308080,C1_33,12,0.378
,,00091.886400,A1_21,33,0.12168
,,00091.669920,A6_22,12,0.4232
,,00091.914880,A1_23,17,0.38848
,,00092.243600,B6_33,6,0.02528
,,00092.309360,A6_22,11,0.45576
,,00093.071600,A2_33,8,0.0284
,,00093.073280,A2_34,6,0.02448
,,00093.071360,A2_21,9,0.12968
,,00093.321920,B6_33,7,0.02832
,,00093.980080,C2_11,5,0.04696
,,00094.493280,A3_13,7,0.0208
,,00094.863920,B4_43,5,0.014
,,00094.714800,A6_22,8,0.0964
,,00095.147600,A6_22,11,0.3184
,,00095.309200,A6_21,24,0.35488
,,00095.740960,A6_22,5,0.12112
,,00095.628720,B6_33,6,0.0288
,,00095.980800,A2_33,6,0.03024
,,00095.979920,A2_34,8,0.0296
,,00096.371920,B4_43,12,0.23168
,,00097.273520,B4_33,5,0.03664
,,00097.273040,B4_43,17,0.06944
,,00097.464320,A6_22,5,0.03376
,,00097.739360,B4_33,5,0.06208
,,00097.709280,B4_34,7,0.10576
,,00097.738160,B4_43,22,0.07496
,,00097.747680,C5_44,5,0.1648
,,00098.013200,A6_22,5,0.07992
,,00098.046880,B6_33,6,0.03376
,,00098.165040,B4_43,15,0.1188
,,00098.419840,A2_21,6,0.0372
,,00098.427040,A2_11,6,0.088
,,00098.407600,A2_33,12,0.056
,,00098.412880,A2_34,7,0.10616
,,00098.430000,B4_43,13,0.03784
,,00098.843920,B6_33,5,0.05248
,,00098.782640,A6_22,10,0.1964
,,00099.548320,A3_13,9,0.0404
,,00099.553520,A3_14,5,0.168
,,00099.830400,B3_14,5,0.07288
,,00099.775680,A3_13,16,0.13088
,,00100.069520,A3_13,7,0.03704
,,00099.895840,A6_22,12,0.13
,,00100.146240,A3_44,7,0.11424
,,00100.296560,A3_13,29,0.30784
,,00100.371360,A3_44,23,0.17848
,,00100.120880,A3_43,24,0.44472
,,00101.662320,B6_14,5,0.13656
,,00101.649680,B6_33,5,0.0208
,,00101.901840,A6_21,6,0.04608
,,00102.150640,A6_22,7,0.17224
,,00102.744480,A2_33,17,0.20816
,,00102.708400,A2_34,21,0.284
,,00102.822080,B3_32,8,0.13376
,,00102.880320,B3_43,7,0.09096
,,00102.919360,B3_42,5,0.02824
,,00103.360560,B6_33,9,0.0708
,,00103.622000,B6_14,9,0.09744
,,00103.995120,B3_32,6,0.1128
,,00104.011360,B3_44,6,0.09176
,,00104.070400,B3_42,7,0.03064
,,00103.993840,A6_22,6,0.0164
,,00104.155040,A6_22,7,0.06344
,,00104.882240,B3_32,5,0.01008
,,00104.620640,A6_21,50,0.56504
,,00104.616400,A6_22,44,0.57376
,,00106.181760,A6_21,5,0.06448
,,00105.947040,A6_22,14,0.29384
,,00106.792320,A2_33,5,0.01536
,,00106.712480,B5_21,6,0.10856
,,00106.991120,C3_12,5,0.04888
,,00107.316160,B6_33,5,0.07232
,,00107.903200,A6_22,7,0.11328
,,00108.635040,A2_21,5,0.04704
,,00108.645920,A2_33,9,0.04312
,,00108.641120,A2_34,7,0.05032
,,00108.955840,B6_33,6,0.02296
,,00108.961840,B6_14,19,0.38464
,,00109.273760,A6_22,7,0.16608
,,00109.693120,A2_21,7,0.04184
,,00109.705440,A2_33,10,0.03536
,,00109.702400,A2_34,11,0.128
,,00110.139120,A2_11,18,0.18712
,,00110.168560,A2_14,7,0.07552
,,00110.136000,A2_33,53,0.1856
,,00110.132080,A2_32,23,0.18224
,,00110.066480,A2_21,52,0.34384
,,00110.130720,A2_34,49,0.2724
,,00110.247120,A6_22,9,0.16168
,,00111.360560,A1_41,6,0.15552
,,00111.363120,A1_21,57,0.2512
,,00111.407120,A1_23,15,0.13904
,,00111.408480,B6_14,5,0.0772
,,00111.290160,A6_22,31,0.58872
,,00111.854560,B6_33,6,0.02816
,,00112.313440,B3_32,8,0.02064
,,00112.314240,B3_43,5,0.07928
,,00112.313440,B3_42,5,0.01792
,,00113.562560,A3_13,5,0.08432
,,00113.654000,A6_21,13,0.16184
,,00113.352480,A6_22,21,0.47832
,,00114.101360,B6_33,5,0.0196
,,00114.309280,B3_32,5,0.10056
,,00114.581920,A6_22,6,0.05216
,,00114.755840,A6_22,10,0.17032
,,00115.392960,B3_32,16,0.20768
,,00115.397360,B3_43,15,0.24408
,,00115.386240,B3_44,5,0.07152
,,00115.395280,B3_42,11,0.19368
,,00115.597760,A6_22,5,0.0412
,,00116.795920,A6_22,5,0.09256
,,00117.121760,B6_33,6,0.07192
,,00118.661120,A2_33,10,0.03448
,,00118.665520,A2_34,9,0.12784
,,00118.647040,A2_32,5,0.03152
,,00118.841200,B3_32,6,0.02232
,,00118.745520,A3_13,5,0.01288
,,00118.769920,A6_21,9,0.10784
,,00118.628720,A6_22,12,0.282
,,00119.202960,A4_32,17,0.23792
,,00120.413200,B6_14,5,0.15088
,,00121.328880,A6_22,5,0.0348
,,00122.025840,A6_22,9,0.04232
,,00122.201680,B3_32,5,0.05
,,00122.079600,B4_43,8,0.08248
,,00122.420960,B3_32,6,0.01272
,,00122.227680,B3_44,8,0.23456
,,00122.801760,B3_14,5,0.02032
,,00122.715520,B3_34,12,0.18232
,,00122.707360,B3_44,7,0.1888
,,00122.784160,A6_22,8,0.04232
,,00122.688480,B3_31,22,0.31144
,,00123.040880,B3_14,16,0.07104
,,00122.539680,B3_32,60,0.45104
,,00122.423440,B3_43,47,0.53752
,,00122.421440,B3_42,39,0.54024
,,00124.142880,A2_33,9,0.03216
,,00124.140480,A2_34,10,0.03008
,,00124.401280,A6_22,7,0.11816
,,00124.958000,A6_22,5,0.07
,,00125.920080,A4_32,5,0.0636
,,00125.875200,A6_21,5,0.11496
,,00125.803840,A6_22,11,0.1952
,,00127.198480,A6_21,5,0.11784
,,00127.416880,A2_33,7,0.02992
,,00126.968240,A6_22,19,0.53608
,,00127.735520,A6_22,9,0.27344
,,00129.152080,A6_22,20,0.5988
,,00129.897200,A2_33,6,0.05112
,,00130.358960,B1_33,17,0.23488
,,00130.366240,B1_32,20,0.32344
,,00130.801200,B1_32,5,0.05104
,,00130.986400,B3_32,7,0.09304
,,00130.828400,A6_22,5,0.09512
,,00131.717760,A6_22,9,0.13432
,,00131.695040,B6_14,13,0.1204
,,00132.304720,B6_33,5,0.14824
,,00132.727120,A6_21,30,0.16856
,,00132.420000,A6_22,48,0.53176
,,00134.883600,B3_32,5,0.01192
,,00134.678480,A6_22,5,0.2612
,,00135.506480,A2_33,7,0.0448
,,00135.511120,A2_34,6,0.04736
,,00135.698880,A3_13,35,0.38032
,,00135.876160,A3_44,12,0.08488
,,00135.913520,A3_43,5,0.02384
,,00136.433840,A2_33,6,0.05608
,,00136.933040,B6_33,6,0.03632
,,00137.445120,A6_22,6,0.10264
,,00138.368960,D1_21,5,0.28656
,,00138.372000,A6_21,30,0.41576
,,00138.347360,A6_22,38,0.42664
,,00138.632080,B6_33,5,0.04176
,,00138.749840,B4_34,7,0.26696
,,00139.174880,A2_33,6,0.02144
,,00139.889440,A3_13,5,0.0412
,,00140.047280,A6_22,5,0.0476
,,00140.531600,C2_12,5,0.02208
,,00140.352320,B6_14,17,0.19304
,,00140.419200,C2_14,7,0.24712
,,00141.072080,B6_33,7,0.03272
,,00141.384400,A6_22,5,0.14832
,,00142.202560,B3_43,5,0.02432
,,00142.266640,A6_22,6,0.168
,,00142.643680,A2_21,6,0.03408
,,00142.653040,A2_33,10,0.03984
,,00142.650240,A2_34,11,0.06864
,,00142.656880,A2_32,5,0.02024
,,00143.204800,A6_22,5,0.06168
,,00143.898480,B6_33,5,0.03664
,,00144.252160,A2_21,5,0.0248
,,00144.262880,A2_33,6,0.05416
,,00144.661840,B6_14,12,0.16656
,,00144.797600,A6_22,17,0.29032
,,00145.653200,A6_22,7,0.11448
,,00145.723440,B6_33,6,0.07192
,,00146.249440,B3_32,13,0.07416
,,00146.192640,B3_43,5,0.11032
,,00146.252000,B3_42,7,0.0376
,,00146.462400,B4_43,5,0.05328
,,00146.439440,A6_22,7,0.13776
,,00147.027680,B4_43,5,0.0112
,,00147.281680,A2_21,7,0.04296
,,00147.308880,A2_11,5,0.03216
,,00147.286720,A2_33,12,0.03136
,,00146.992800,A6_22,15,0.28104
,,00147.287520,A2_34,7,0.1128
,,00147.506960,A6_21,16,0.31408
,,00147.519680,A6_22,9,0.136
,,00148.002160,A2_21,19,0.11152
,,00148.033360,A2_11,10,0.06568
,,00148.026800,A2_14,5,0.05632
,,00148.018320,A2_33,34,0.10416
,,00148.018240,A2_32,12,0.07224
,,00148.152560,B1_33,11,0.21488
,,00148.172320,B1_32,15,0.20392
,,00148.013200,A2_34,31,0.17144
,,00148.201840,A6_22,5,0.15928
,,00148.510000,B1_33,11,0.06568
,,00148.518800,B1_32,8,0.10664
,,00149.053120,A1_21,56,0.24376
,,00149.069360,A1_23,16,0.20904
,,00149.440800,A1_23,5,0.03232
,,00150.433920,B6_33,6,0.02632
,,00151.058320,B3_44,6,0.06144
,,00151.113760,B3_42,8,0.02976
,,00150.974800,A6_22,6,0.06328
,,00151.116400,B3_32,9,0.05592
,,00151.111920,B3_43,9,0.05896
,,00151.268000,A6_21,5,0.06384
,,00151.580800,B3_32,5,0.08904
,,00151.492400,A6_21,12,0.34176
,,00151.269600,A6_22,23,0.38936
,,00151.780000,A6_22,6,0.04976
,,00151.888640,B3_32,12,0.03344
,,00151.891680,B3_43,8,0.04152
,,00151.946400,A6_21,6,0.05552
,,00152.244640,A3_44,12,0.12376
,,00152.253200,A3_43,5,0.10552
,,00152.048080,A3_13,38,0.41792
,,00153.045680,D1_42,5,0.03272
,,00153.199600,A6_22,5,0.04952
,,00153.397840,B3_32,5,0.01864
,,00153.601600,A6_22,7,0.12168
,,00154.237840,A6_22,5,0.0996
,,00154.297120,B6_33,6,0.07216
,,00154.554480,A2_21,6,0.05
,,00154.563600,A2_34,6,0.04984
,,00154.338960,B6_14,6,0.12144
,,00154.991200,A6_22,6,0.16856
,,00155.263760,A1_23,7,0.18528
,,00156.185600,A6_21,36,0.39008
,,00156.183040,A6_22,37,0.41056
,,00155.942960,B6_14,22,0.54424
,,00157.109360,A2_33,10,0.0352
,,00157.112320,A2_34,8,0.02688
,,00157.757280,B6_23,5,0.13992
,,00159.611920,A6_22,9,0.10184
,,00159.947120,A2_21,7,0.04552
,,00159.956000,A2_33,9,0.05584
,,00159.955040,A2_34,8,0.02848
,,00160.011920,B6_33,5,0.09272
,,00160.404800,A6_22,5,0.07296
,,00161.222560,B6_14,7,0.17304
,,00161.330800,B6_33,5,0.01288
,,00161.380880,A6_22,5,0.02392
,,00162.650720,A2_33,5,0.02528
,,00162.650720,A2_34,7,0.02776
,,00162.849840,B3_14,8,0.11872
,,00162.814800,B3_32,9,0.096
,,00162.881600,B3_42,5,0.08936
,,00162.652560,A6_22,12,0.3204
,,00162.830320,B6_33,6,0.10928
,,00164.040000,D1_42,7,0.06088
,,00164.345280,A1_21,47,0.16424
,,00164.383920,A1_23,12,0.114
,,00164.431040,C2_11,5,0.12544
,,00164.436080,A2_33,6,0.01512
,,00164.429440,A2_34,5,0.02088
,,00164.695680,B6_33,5,0.0576
,,00164.876560,A2_21,29,0.1016
,,00164.875120,A2_11,17,0.11872
,,00164.872240,A2_33,37,0.1196
,,00164.873680,A2_34,37,0.15272
,,00164.872080,A2_32,18,0.126
,,00164.732000,C3_12,5,0.22408
,,00165.579440,A6_21,5,0.02992
,,00165.115760,A6_22,15,0.34448
,,00166.147840,A6_22,8,0.05952
,,00166.148960,B6_33,5,0.07328
,,00167.092800,B3_32,9,0.09472
,,00166.921680,A6_22,8,0.25144
,,00168.072240,B6_14,5,0.09648
,,00168.250160,B6_33,8,0.0604
,,00168.748160,A2_33,8,0.0724
,,00168.792880,A2_34,9,0.07144
,,00168.619280,A6_22,9,0.21688
,,00169.346160,B6_33,6,0.07424
,,00169.785120,A6_22,9,0.29192
,,00170.213760,B4_43,9,0.14736
,,00170.193280,A6_22,5,0.0772
,,00170.437920,B3_32,6,0.0172
,,00170.906640,B6_33,6,0.03888
,,00171.213200,B3_43,5,0.01232
,,00171.211280,B3_42,7,0.03704
,,00171.449840,A3_13,14,0.07728
,,00171.523520,A6_21,17,0.1928
,,00171.464240,A6_22,15,0.31048
,,00172.393520,A2_21,5,0.04976
,,00172.395760,A2_33,15,0.05096
,,00172.400960,A2_34,11,0.06992
,,00172.384960,A2_32,9,0.05496
,,00172.619520,D1_24,12,0.24392
,,00173.809200,A6_22,6,0.03208
,,00174.078240,B3_32,5,0.0124
,,00174.286400,B6_33,6,0.02928
,,00175.885040,A6_22,6,0.13808
,,00176.988400,A2_21,5,0.02096
,,00177.001600,A2_33,5,0.07368
,,00176.994720,A2_34,5,0.0376
,,00177.212000,D1_24,8,0.06664
,,00176.912640,A6_22,15,0.29656
,,00177.436560,B6_14,7,0.25904
,,00178.090720,A1_44,10,0.14968
,,00179.290160,B3_32,7,0.02496
,,00179.242880,A4_32,15,0.13704
,,00180.091760,A3_13,11,0.04968
,,00179.960240,B6_14,9,0.06992
,,00179.879600,A3_44,7,0.27824
,,00180.156400,A6_21,6,0.02584
,,00180.064720,A6_22,8,0.1124
,,00180.393760,A2_21,5,0.03184
,,00180.396400,A2_33,10,0.02792
